BAR_CODE,PRODUCT_NAME,MEASURE_UNIT,CURRENT_PRICE,ITEMS_SOLD,PREVIOUS_PRICE,COST,MARGIN,TOTAL_SOLD_$,TOTAL_MARGIN,stock,DAYS,ITEM_TYPE
779058013389,TALLARIN LA CAMPAGNOLA,1,740,3,590.0,393.92,49.78,1770,1181.76,1,18,2
779058013474,NOODLES MONOS LA CAMPAGNOLA,1,730,2,730.0,486.42,50.08,1460,972.84,-1,86,2
779813046198,CUESTA DEL MADERO ROBLE MALBEC,1,1980,3,1580.0,1050.0,50.48,4740,3150.0,-1,9,2
779265800278,TOSTADOR CHAPA W/ DIFUSOR,1,1200,1,1200.0,790.0,51.9,1200,790.0,-1,159,2
779400000366,KNORR CALDO KNORR VEDURA X 12,1,560,15,560.0,306.15,82.92,8400,4592.31,-1,25,2
761328729042,NESCAFE DOLCA DP 170G,1,2390,3,1990.0,1321.0,50.64,5970,3963.0,-1,10,2
779162018734,BBQ DANICA 220G,1,410,4,410.0,272.0,50.74,1640,1088.0,0,31,2
779016301304,PIONNER WHISHY ETIQUETA NEGRA 200 ML,1,530,1,530.0,354.0,49.72,530,354.0,-1,162,2
779003697260,CHOCOLATADA BAGGIO 200ML,1,390,6,390.0,261.36,49.22,2340,1568.16,-1,26,2
779808568121,POMELADA CITRIC,1,1120,3,1120.0,681.0,64.46,3360,2043.0,-1,26,2
779803115553,KNORR NOODLES SPAGHETTI TALLARINES 500 GRS,500,690,8,590.0,386.0,52.85,4720,3088.0,-1,18,2
779325309890,AYUDIN TOALLITAS DESINFECTANTES 24,1,650,1,650.0,275.71,135.75,650,275.71,1,39,2
779129079096,LIQUID SOAP ALA MATIC  800 ML,1,990,6,790.0,516.42,52.98,4740,3098.52,-1,4,2
779015036026,LA VIRGINIA TE MEZCLA HIERBAS NATURALES LA VI,1,620,3,620.0,415.03,49.39,1860,1245.09,-1,66,2
779133705319,SERENISIMA DANETTE POSTRES 95  GRS,1,470,1,470.0,312.12,50.59,470,312.12,0,40,2
779013910113,FAVINCO VINEGAR ALCOHOL 1 LTS,1,680,7,510.0,330.71,54.07,3570,2315.0,-1,6,2
779803115567,KNORR NOODLES KNORR MOSTACHO 500 GRS,500,690,2,590.0,386.67,52.58,1180,773.34,-1,18,2
779325300377,AYUDIN BLEACH ANTI SPLASH 1 LTS,1,500,1,500.0,332.53,50.36,500,332.53,-1,41,2
779162018723,DANICA KETCHUP DANICA 50 GRS,50,170,2,170.0,81.39,108.87,340,162.78,-2,73,2
750954666594,ODOL 90G,1,520,1,390.0,246.82,58.01,390,246.82,-1,12,2
779162018724,DANICA KETCHUP DANICA 220 GRS,220,450,4,370.0,242.08,52.84,1480,968.32,-1,16,2
779008003746,CHOCOLATADA SANCOR 200ML,1,390,6,390.0,240.06,62.46,2340,1440.36,-1,44,2
779015049780,ALICANTE COCINA IN BOLSA ALICANTE  POTATOES Y VE,25,920,2,410.0,274.67,49.27,820,549.34,-1,10,2
779004013277,BAGLEY COOKIES SURTIDAS 390 GRS,390,890,9,850.0,567.49,49.78,7650,5107.41,-1,11,2
779336011081,JUICE BC POWDER 7 G,1,80,8,80.0,53.24,50.26,640,425.92,-2,80,2
779004500137,GRANAGUA SANDWICH X3 600G,1,1290,4,1150.0,763.45,50.63,4600,3053.8,-1,11,2
779400000421,SOUP KNORR QUICK TOMATE,1,450,1,450.0,298.88,50.56,450,298.88,-1,214,2
779129079077,DETERGENT ALA PLUS CREMOSO,1,550,1,490.0,323.43,51.5,490,323.43,-1,19,2
77974457,DES ODORONO REXONA 60G,1,550,5,430.0,282.46,52.23,2150,1412.3,-2,11,2
779818104018,POTATOES FRITAS TRYMS 60G,1,690,23,630.0,428.63,46.98,14490,9858.49,-2,5,2
779015033016,LA VIRGINIA TE DE CAMOMILE  25 S,1,580,2,520.0,347.27,49.74,1040,694.54,-2,23,2
779646500001,PEACH AL NATURAL AGUARIBAY 820 G,1,1620,4,1275.0,848.98,50.2,5100,3395.9,-1,4,2
779113068141,LIMPIADOR HARPIC ANTI SARRO 500ML,1,990,1,990.0,669.93,47.78,990,669.93,-1,89,2
779058013138,ARCOR BOMBONES SURTIDO SELECCION,1,3130,1,2500.0,1687.77,48.12,2500,1687.77,-1,15,2
770214723535,COPA NORUEGA BEER,1,1000,2,1000.0,565.0,76.99,2000,1130.0,-3,110,2
779813046107,CUESTA DEL MADERO MALBEC,1,1390,1,1390.0,775.0,79.35,1390,775.0,-1,50,2
779031098446,TWISTOS 100G,1,1320,4,1090.0,725.27,50.29,4360,2901.08,-1,4,2
779004013261,COOKIES FORMIS DDL 102,1,450,8,395.0,259.04,52.49,3160,2072.28,-1,15,2
779004013349,COOKIES MACUCAS CHOCOLATE 110 G,1,310,7,310.0,207.41,49.47,2170,1451.87,-3,51,2
779336012743,SARDINAS IN OIL NEREIDA 120 G,1,1170,1,1040.0,694.54,49.74,1040,694.54,-1,17,2
779004013276,COOKIES SURTIDO DIVERSION ARCOR 390G,1,760,7,610.0,416.54,46.44,4270,2915.78,-1,17,2
77977991,BARRITA ARCOR MILK,1,100,20,100.0,66.19,51.09,2000,1323.8,-3,44,2
779071715347,DOLCEZZA WHITE DULCE,1,1250,1,1250.0,790.0,58.23,1250,790.0,-1,114,2
779058013357,HUEVITO C SORPRESA ARCOR,1,350,2,350.0,206.91,69.16,700,413.82,-4,74,2
779831423047,LENTILS VERIZZIA 400G,1,800,13,800.0,492.0,62.6,10400,6396.0,-1,69,2
779013910101,BIALCOHOL 70 500ML,1,1160,2,750.0,502.0,49.4,1500,1004.0,-2,6,2
779007050805,LUCCHETTI MEZCLA TORTA FRITAS LUCCETTI 500 GR,500,410,1,410.0,280.0,46.43,410,280.0,-1,116,2
779007031838,LUCCHETTI NOODLES LETRAS 500 GRS,500,990,1,760.0,516.6,47.12,760,516.6,-1,5,2
779025009743,LADYSOFT ULTRADELGADA,1,400,3,400.0,264.34,51.32,1200,793.02,-1,80,2
779025001521,HIGIENOL EXPORT PANAL 30M X4,1,1150,12,690.0,459.77,50.11,8280,5517.21,-4,3,2
779336012994,CAMPAGNOLA TUNA DEL MAR DESMINUZADO 170 GRS,170,790,2,790.0,508.2,55.45,1580,1016.4,-1,86,2
779806085243,TONADITA CREAM CHEESE PATAGONIA 200 G,1,690,6,690.0,455.89,51.35,4140,2735.34,-2,39,2
779015025032,TE ROSA MOSQUETA CAMOMILE,1,780,1,780.0,515.46,51.32,780,515.46,-1,66,2
779031098426,3D 92G,1,1200,1,1180.0,784.61,50.39,1180,784.61,-1,4,2
779050319913,DOS HERMANOS RICE PARBOIL 500 G,500,760,3,760.0,505.24,50.42,2280,1515.72,-1,32,2
779803959939,CASILLERO DEL DIABLO MALBEC,1,3350,2,2590.0,1730.0,49.71,5180,3460.0,-1,9,2
779807486268,SALINTEIN BRUT ROSE 750 CC,750,4850,2,4550.0,3005.0,51.41,9100,6010.0,-2,2,2
779067005189,GREEN LIFE HAMBURGER,1,600,14,495.0,328.49,50.66,6920,4593.08,0,3,2
700083934567,LOBO BLACK MALBEC,1,1490,2,1490.0,973.0,53.13,2980,1946.0,-1,60,2
779058013434,AGUILA NUT,1,1150,1,1150.0,788.0,45.94,1150,788.0,-1,117,2
779007031831,LUCCHETTI FETTUCCINE 500 G,1,950,1,760.0,516.6,47.12,760,516.6,-2,18,2
779004582623,GRANIX COOKIES BRAN 3 IN 1 720G,1,1560,2,1190.0,797.39,49.24,2380,1594.78,-1,17,2
779015040691,GROUND CHILI ALICANTE 25G,1,320,2,290.0,180.29,60.85,580,360.58,-1,23,2
779314757239,SALTA CAUTIVA ROJA 1L,1,1550,1,1550.0,139.4,500.0,1550,139.4,-1,33,2
779181377702,PEPSI/7UP LATA,1,490,2,390.0,46.0,500.0,780,92.0,-1,8,2
779806085253,TONADITA UNTABLES 180G,1,730,19,660.0,438.57,50.49,12540,8332.83,-3,25,2
779058013395,FLOUR AREPAS PRESTO PRONTA,1,1690,1,1360.0,903.25,50.57,1360,903.25,-1,17,2
779212900453,CHUKER SWEETENER TRAD 200 CM,1,1050,1,760.0,505.0,50.5,760,505.0,1,5,2
750043517600,PANTINE SHAMPOO BRILLO 200,1,1100,1,690.0,451.33,52.88,690,451.33,-1,17,2
779279801088,PATAGONIA VERA IPA,1,1580,5,1450.0,419.68,245.5,7250,2098.4,-2,9,2
750954666595,ODOL CREAM DENTAL ODOL DOBLE ACCION 70 GRS,70,410,3,410.0,241.0,70.22,1230,723.0,-5,32,2
779400000383,KNORR CALDO KNORR VARIOS X 2,2,100,16,100.0,65.8,51.98,1600,1052.8,-1,102,2
779325300118,TRINET QUITAMANCHAS TRINET DP 400 CC,400,630,2,530.0,350.0,51.43,1060,700.0,-1,19,2
779325300477,AYUDIN QUITAMANCHAS ROPA BLANCA 1 LTS,1,530,3,530.0,352.15,50.51,1590,1056.45,-1,39,2
779462699978,HUGGIES PANALES PROTEC PLUS XXG X 8,1,1750,7,1088.57,722.4,50.67,7620,5056.79,-2,4,2
779058013483,ARCOR NOODLES MOSTACHOL 500GR,1,730,2,450.0,296.74,51.65,900,593.48,-1,18,2
779058010988,CHOCOLATE AMARGO 60 CACAO 150G,1,1990,1,1530.0,1022.45,49.64,1530,1022.45,-1,17,2
779058012439,CHOC AMARGO AGUILA 70 CACAO 150G,1,2170,1,1670.0,1115.62,49.69,1670,1115.62,-1,17,2
779212900454,CHUKER LIQUID 400 CC,400,1690,1,1200.0,799.33,50.13,1200,799.33,-1,5,2
779012778944,VANOLI SAUCE DE SOJA 350GR,1,670,1,670.0,444.0,50.9,670,444.0,-2,110,2
779836622002,EL GORDO MOTONETA MALBEC,UN,1800,4,1642.5,1086.0,51.29,6570,4344.0,-1,1,2
779074277030,CREAM LA SERENISIMA PARA COCINAR 200ML,200CC,820,1,730.0,329.93,31.67,730,989.78,-1,19,2
779058016931,CEREBRITOS MOGUL,,200,2,200.0,122.21,63.65,400,244.42,-1,60,2
779058011696,ROL MOGUL ACIDO,,200,6,200.0,105.27,89.99,1200,631.62,-3,102,2
779015010046,COFFEE LA VIRGINIA DP CLASSIC,,2510,4,1830.0,1218.47,50.19,7320,4873.88,-1,10,2
77975737,TURRON DE PEANUTS ARCOR 25 GRS,,150,90,100.0,59.94,66.83,9000,5394.6,-5,15,2
750043518376,DETERGENT MAGISTRAL X 5 LEMON 215 CC,,860,5,560.0,354.14,58.13,2800,1770.7,-1,4,2
779400000361,KETCHUP HELLMANN´S 60GR,,220,4,180.0,115.0,56.52,720,460.0,-1,17,2
750043518459,GILLETE VENUS SUAVE,,870,2,550.0,356.47,54.29,1100,712.94,-1,23,2
761328731535,NESQUIK CACAO IN POWDER 360GR,,920,1,920.0,620.0,48.39,920,620.0,-1,110,2
779279801056,STELLA ARTOIS 1 LTS,,1780,15,1497.0,505.43,196.19,22140,7581.45,-3,9,2
77976529,LUCKY STRIKE BOX 20,,1200,9,1150.0,544.5,111.2,10350,4900.5,-1,17,2
779074243610,MILK POWDER LA SERENISIMA 200G,,1040,2,1040.0,694.54,49.74,2080,1389.08,-1,40,2
779113000166,POMADA COBRA BETUN BLACK 30 G,,990,2,905.0,603.28,50.02,1810,1206.56,-1,32,2
779052099544,LUSTRAMUEBLES BLEM ORIGINAL 360ML,,1060,2,1060.0,707.6,49.8,2120,1415.2,-1,75,2
762220181265,MANTECOL CLASSIC 111 G,,850,10,770.0,511.62,50.5,7700,5116.2,-1,17,2
779007023146,OIL LIRA SUNFLOWER 900 CC,,1450,1,940.0,557.0,68.76,940,557.0,-1,5,2
779815994361,PERRO CALLEJERO BLIND MALBEC 750 CC,,4570,1,3550.0,2357.0,50.62,3550,2357.0,-1,1,2
779058011265,PALITO BOMBON DE LA FORTUNA ARCOR,,450,6,405.0,264.37,53.15,2460,1599.46,-4,16,2
779058039400,PALITO MISTER POPS FRUT ANANA,,350,2,320.0,214.17,49.41,640,428.34,-1,33,2
779058039560,ICE CREAM CORAZON BONOBON,,1000,1,920.0,622.0,47.91,920,622.0,-1,16,2
779058052410,ICE CREAM ROCKLETS PALITO,,690,5,580.0,387.2,49.79,2900,1936.0,-2,16,2
779058010839,ICE CREAM COFLER BLOCK,,1050,3,850.0,591.69,43.66,2550,1775.07,-2,16,2
779058039580,ICE CREAM COFLER ALMINDRAS,,1050,6,867.5,599.27,44.72,5170,3580.45,-2,16,2
779058002490,ICE CREAM SLICE STRAWBERRY,,520,6,458.0,304.1,50.58,2760,1830.48,-1,16,2
779058070840,ICE CREAM SLICE LEMON,,520,4,455.0,302.62,50.32,1850,1225.24,-2,16,2
779058013073,PALITO ARCOR DULCE DE LECHE C CHOCO,,650,6,590.0,395.0,49.37,3540,2370.0,-2,16,2
779058012749,PALITO ARCOR COOKIES WHITE,,650,3,576.67,388.77,48.3,1730,1166.31,-1,16,2
779049099823,HILERET CLASSIC FORTE 250 CC,,880,2,880.0,595.22,47.84,1760,1190.44,-1,89,2
750043515583,SHAMPOO PANTINE BAMBOO,,690,1,690.0,451.33,52.88,690,451.33,-1,51,2
779033602074,VASCO VIEJO RED 3/8,,1390,2,1390.0,933.0,48.98,2780,1866.0,-1,65,2
779191300543,PRITTY LEMON SIN SUGAR 3 LTS,,1150,18,994.44,415.0,139.63,17900,7470.0,0,10,2
779007003521,GRANJA DEL SOL MILA SOJA RELL CALAB/CHEESE,4,1600,1,1600.0,1067.22,49.92,1600,1067.22,-1,44,2
779400000490,FLAVOR AL HORNO KNORR HIERBAS /ESPECIAS,1,260,3,260.0,171.05,52.01,780,513.15,-1,151,2
779133700415,YOGURISIMO FIRME VANILLA 190G,,700,1,620.0,423.62,46.36,620,423.62,-1,19,2
779806085241,TONADITA PATAGONIA 200G,,670,4,670.0,445.9,50.26,2680,1783.6,-1,39,2
779058038880,ICE CREAM MR POPS ORANGE ANANA,,390,5,320.0,214.17,49.41,1600,1070.85,-2,16,2
779015083044,CHOCOLINSEED CACAO 180G,,590,1,590.0,388.41,51.9,590,388.41,-1,52,2
779015049810,COCINA IN BOLSA ALICANTE BBQ,,920,1,410.0,274.67,49.27,410,274.67,-1,10,2
779129079087,LIQUID SOAP SKIP 3 LTS DP,,4180,1,3400.0,2280.0,49.12,3400,2280.0,-1,4,2
779129304091,SHAMPOO/CONDITIONER SEDAL  190,,720,2,600.0,396.5,51.33,1200,793.0,-1,19,2
779129304001,DEODORANT DOVE 150 CC,,1350,1,1090.0,709.24,53.69,1090,709.24,-2,11,2
779815163070,AGUA OXIGINADA 10 VOL 100 CC,,200,2,200.0,130.0,53.85,400,260.0,-1,32,2
779004017320,BAGLEY KESITAS Y REX 125G,,820,7,712.86,472.86,50.74,4990,3310.04,0,11,2
761328759119,CONDENSED MILK NESTLE WHOLE 395G,,1550,1,1390.0,988.0,40.69,1390,988.0,-1,31,2
779241052271,GIN BRIGHTON 700 CC,,4850,1,3930.0,2804.0,40.16,3930,2804.0,-2,9,2
779151900302,REJILLA PABILO SIMPLE,,180,1,140.0,85.0,64.71,140,85.0,-1,32,2
779058012710,ICE CREAM MOGUL EXTREME,,450,3,366.67,251.25,46.31,1100,753.75,-2,16,2
779279801125,ANDES IPA ROJA LATA 473,,860,9,737.14,234.0,215.02,6620,2106.0,-3,9,2
77976512,LUCKY STRIKE KS 20,,1000,21,900.0,423.5,112.51,18900,8893.5,-4,17,2
779129304194,REXONA JABON  125G,,390,3,330.0,220.22,49.85,990,660.66,-2,11,2
779004013612,COOKIES SERRANITAS X 3,,390,1,390.0,249.26,56.46,390,249.26,-1,79,2
779199300026,CUNNINGTON 500 CC,,370,10,300.0,201.0,49.25,3000,2010.0,0,6,2
779286001621,BABY DOLL,,290,4,290.0,174.0,66.67,1160,696.0,-3,74,2
779837576001,GIN INMIGRANTE,,6190,1,5140.0,3670.0,40.05,5140,3670.0,-1,9,2
779462601102,WET WIPES HUGGIES 48 U,,980,1,980.0,653.2,50.03,980,653.2,-1,60,2
77978141,MARLBORO CONVERTIBLE 10,,750,7,690.0,181.5,280.17,4830,1270.5,-1,23,2
779129078995,CIF  DOY PACK 450 ML,,520,3,370.0,228.78,61.73,1110,686.34,-1,8,2
779015043039,BICARBONATO DE SODIO ALICANTE,,240,13,240.0,157.21,52.83,3120,2053.19,-1,38,2
779800970131,SODA SIFON GRAZIANI,,600,4,600.0,415.36,44.45,2400,1661.44,-2,27,2
779058013067,CONO DULCE DE LECHE AMERICANA,,790,1,660.0,444.0,48.65,660,444.0,-2,16,2
779058013527,KOPA ARCOR CHOCOLATE,,750,4,750.0,511.83,46.53,3000,2047.32,-1,86,2
779050319909,RICE DOS HERMANOS PARBOIL 1 KG,,1370,4,1370.0,910.0,50.55,5480,3640.0,-1,32,2
750954666589,COLGATE CLASSIC 70G,,830,7,710.0,475.43,49.34,4970,3328.01,-1,12,2
779129304096,TALCO REXONA EFFICIINT 200,,1190,1,990.0,663.08,49.3,990,663.08,-1,19,2
779059001628,MATCH BOXS TRES PATITOS 222,,310,2,260.0,134.15,95.13,520,268.29,-1,6,2
779004582704,SEMOLADAS GRANIX 420G,,820,5,820.0,545.71,50.26,4100,2728.55,-1,117,2
762220181652,JUICES TANG SOBRE,,130,15,130.0,83.07,56.5,1950,1246.05,-7,80,2
779015043827,SAB. IN POWDER ALICANTE VEGETABLES B SODIO,,110,25,110.0,69.45,58.38,2750,1736.25,-2,66,2
779231997115,NORTON COSECHA TARDIA WHITE,,2320,1,2080.0,1386.0,50.07,2080,1386.0,-1,9,2
779031098445,TWISTOS HORNEADOS 40 GRS,,750,7,580.0,384.61,50.8,4060,2692.27,-1,4,2
779058013541,COFLER BOLCKCITOS ICE CREAMS,,2050,1,2050.0,926.86,31.63,2050,2780.58,-1,44,2
779129079137,VIVERE PLANCHA EASY 810 ML,,800,6,610.0,400.67,52.24,3660,2404.02,-4,11,2
779218013667,PUREZA INTEGRAL LEUDANTE 1K,,1540,4,550.0,338.0,62.72,2200,1352.0,-1,10,2
779058013539,ICE CREAM BC STRAWBERRY POTE,,2250,2,2000.0,1345.0,48.7,4000,2690.0,-1,16,2
779058012192,ICE CREAM CINDOR PALITO,,660,4,600.0,400.0,50.0,2400,1600.0,-3,16,2
779012778951,SAUCE VANOLI SOJA 190 GRS,,550,1,550.0,363.15,51.45,550,363.15,-1,53,2
779129304147,SHAMPOO Y CONDITIONER DOVE 200 ML,,1050,7,870.0,388.08,124.18,6090,2716.56,-1,19,2
779038701462,UNION YERBA 500G,,1690,2,1060.0,723.0,46.61,2120,1446.0,-1,10,2
779050319910,RICE INTEGRAL DOS HERMANOS 1KG,,1380,3,1380.0,921.0,49.84,4140,2763.0,-1,34,2
779058013224,MARMALADE ARCOR CIRUELA LIGHT,,1160,1,960.0,640.09,49.98,960,640.09,-1,17,2
779058013222,MARMALADE ARCOR PEACH LIGHT,,960,2,960.0,641.22,49.72,1920,1282.44,-1,60,2
779336013154,MARMALADE BC CIRUELA 390 GRS,,1150,2,1150.0,767.14,49.91,2300,1534.28,-1,51,2
779336013156,MARMALADE BC ARANDANO 390GRS,,1850,1,1850.0,1228.15,50.63,1850,1228.15,-1,51,2
779133700539,CASANCREM LIGHT 290 G,,1190,3,1190.0,792.05,50.24,3570,2376.15,-1,51,2
779133700538,CASANCREM 290 G,,1230,3,1230.0,792.05,55.29,3690,2376.15,-1,40,2
779082810487,JABON DUC 110 G,,300,6,300.0,198.44,51.18,1800,1190.64,-1,45,2
779058012711,ICE CREAM TUBIX MR POPS,,460,4,420.0,119.79,250.61,1680,479.16,-1,16,2
779058011239,PALITO BOMBON ARCOR,,650,6,590.0,395.0,49.37,3540,2370.0,-3,16,2
779812607353,PEPAS GAONA MEMBRILLO Y BATATA 300G,,750,14,598.57,395.57,51.24,8380,5537.94,-1,18,2
779803115559,CODITO KNORR 500G,,580,1,580.0,386.0,50.26,580,386.0,-1,41,2
779004013576,COOKIES ARCOR CEREAL MIX,L,770,11,680.0,454.37,49.66,7480,4998.07,-1,17,2
779815195233,PASTA DE PEANUTS KING,,1610,2,1610.0,1069.83,50.49,3220,2139.66,-1,40,2
871716367203,TABLET VIM DUOPACK LIMA 100 G,,940,1,940.0,624.84,50.44,940,624.84,-1,67,2
762220181644,MANTECOL BARRA 64G,,530,3,530.0,348.48,52.09,1590,1045.44,-4,73,2
779832115092,FLAN CASERO  SANCOR X2,,1620,2,1570.0,1064.5,47.6,3140,2129.0,-1,12,2
779400000515,MAYONNAISE HELLMANNS CASERA 232 G,,700,3,590.0,385.51,53.05,1770,1156.53,-1,4,2
750043519876,GILLETTE PRESTO ULTRA2,,830,6,530.0,353.62,49.93,3220,2150.17,-1,3,2
779129079281,LIQUID SOAP SKIP 800 ML,,1270,6,980.0,662.17,48.0,5880,3973.02,-1,4,2
38000845260,PRINGLES CHEESE 71G,,950,7,950.0,672.76,41.21,6650,4709.32,-2,37,2
779015053240,MIX ALICANTE,,450,1,420.0,277.09,51.58,420,277.09,-1,23,2
779033603252,RINCON FAMOSO LOPEZ WHITE,,1990,1,1990.0,1380.0,44.2,1990,1380.0,-1,107,2
77981912,COFLER BLOCK WHITE 38 G,,390,5,350.0,231.11,51.44,1750,1155.55,-2,17,2
779003694829,CHOCOLATADA BAGGIO LATTE 1 L,,1530,2,1150.0,841.0,36.74,2300,1682.0,-1,5,2
779806085271,CHEDDAR TONADITA FETEADO,,860,3,860.0,570.0,50.88,2580,1710.0,-1,39,2
779400000583,SOUP KNORR DE VARIAS,,510,2,510.0,335.0,52.24,1020,670.0,-1,25,2
779058013759,MAYONNAISE BC 125,,250,2,250.0,166.68,49.99,500,333.36,-1,51,2
779133760602,YOGUR SERENISIMA FIRME 190G,,450,3,450.0,272.3,65.26,1350,816.9,-1,19,2
779156413670,SAUCE DE CHEDDAR ADLER 250G,,1250,1,1250.0,877.0,42.53,1250,877.0,-1,40,2
779816267070,PROFUGOS RED 750CW/ COMPLOT,OT,1690,2,1690.0,1114.0,51.71,3380,2228.0,-1,53,2
779800970133,AGUA MIN CLARA GRAZIANI BOT 500ML,,300,3,300.0,162.0,85.19,900,486.0,-1,13,2
779058013317,SAUCES CAMPAGNOLA,,440,7,394.0,258.46,52.43,2790,1829.52,-1,17,2
779129304170,REXONA ANTIBACTERIAL PROTECTION,1,1220,2,980.0,675.22,45.14,1960,1350.44,-1,19,2
779810883366,CALLIA RED DULCE,,1630,1,1630.0,1083.0,50.51,1630,1083.0,-1,37,2
750043518945,GILLETTE PRESTOBARBA 3 HOJAS,,1280,3,806.67,537.4,50.1,2420,1612.2,0,3,2
77983343,MARLOBORO 12,,770,41,690.0,181.5,280.17,28290,7441.5,-1,23,2
779038700030,TARAGUI TE TILO,,520,2,520.0,304.92,70.54,1040,609.84,-1,110,2
779818289053,ALFAJOR LA RECOVA 60 G,,420,18,370.0,233.0,58.8,6660,4194.0,-2,11,2
779038780013,TE TARAGUI X25,,280,3,280.0,64.25,335.8,840,192.75,-1,116,2
779058040280,ARCOA CACAO 180 G,,530,2,450.0,300.37,49.82,900,600.74,-1,17,2
779498091340,PIMINTON YUSPE 25 GRS,,250,1,250.0,39.6,500.0,250,39.6,-1,31,2
779007041474,RISOTTO GALLO FLAVORES,,890,4,790.0,506.41,56.06,3160,2025.64,-1,24,2
779007041375,RICE PREPARADO GALLO FLAVORES,,1090,2,550.0,351.9,56.29,1100,703.8,0,18,2
779336012996,SALAD DE TUNA LA CAMPAGNOLA,,1390,3,1210.0,834.9,44.93,3630,2504.7,-1,15,2
779013900330,CASALTA VINEGAR DE WINE 1 L,,990,1,760.0,507.39,49.79,760,507.39,-1,28,2
779129079324,LIQUID SOAP ALA P/DILUIR DP W/BOT 150 ML,,840,1,700.0,463.43,51.05,700,463.43,-1,19,2
779129079325,JABON SKIP P/DILUIR DP 150 ML,,990,2,785.0,516.84,51.98,1570,1033.68,-1,19,2
779025009744,LADYSOFT ULTRADELGADA X 24,,990,2,795.0,546.14,46.16,1590,1092.27,-1,33,2
779089564848,COCA COLA SIN SUGAR ED LIMITADA SANDIA,,690,1,590.0,380.0,55.26,590,380.0,-2,4,2
779058012972,JUICE ARCOR POWDER NAR MANGO,,80,5,80.0,55.66,43.73,400,278.3,-1,123,2
779129304227,CONDITIONER Y SHAMPOO DOVE  400,,1940,1,1620.0,1078.0,50.28,1620,1078.0,-1,11,2
779129079321,JABON SKIP P DILUIR SPARE DP 150ML,,890,3,710.0,470.32,50.9,2130,1410.95,-1,19,2
779129079320,LIQUID SOAP ALA P DILUIR SPARE DP 150ML,,750,9,611.43,404.61,51.14,5480,3619.15,-1,19,2
779254029460,LEDESMA SUGAR MASCABO 1KG,,1140,1,990.0,648.38,52.69,990,648.38,-2,25,2
779129304509,REXONA ANTITRANS V8 89GR,,1450,1,1180.0,780.45,51.19,1180,780.45,-1,6,2
779389025841,BIMBO PAN DE LINSEED,,1890,7,1615.71,1120.0,44.46,11310,7840.0,0,9,2
779400000537,CORNINA DP 220 G,,390,1,390.0,260.04,49.98,390,260.04,-3,81,2
762220150326,PEPITOS W/ CADBURY 119GR,,560,4,560.0,369.9,51.39,2240,1479.6,-1,31,2
779004012802,BAGLEY CHOCOLINA 150 G,,690,4,530.0,348.31,52.16,2120,1393.24,-1,11,2
779007041151,PREFERIDO HORNO  500 G,,850,1,550.0,368.1,49.42,550,368.1,-1,5,2
779817241009,LARGUITOS DE HOJALDRE MAFALDA,,670,5,670.0,442.86,51.29,3350,2214.3,-1,12,2
77946805,MINTHOPLUS ZERO/ACIDO,,300,9,260.0,121.0,114.88,2340,1089.0,1,3,2
779058013573,CONDIMENTP/PIZZA LA CAMPAGNOLA 23g,,290,1,290.0,202.07,43.51,290,202.07,-1,40,2
779058013598,CONDIMENTP/RICE LA CAMPAGNOLA 23 G,,220,3,220.0,145.93,50.76,660,437.79,-2,121,2
779007041682,BARRAS RICE GALLO FLAVORES,,350,11,160.0,105.0,52.38,1760,1155.0,-2,18,2
779815905221,PAN RUSTICO MASA MADRE W/SEMILLA,,2100,6,1748.33,1165.0,50.09,10490,6990.0,-1,4,2
779129079193,JABON ALA PAN COCO 200G,,520,2,420.0,268.63,56.35,840,537.26,-1,19,2
779816520043,EL NAUFRAGO MALBEC,,1690,2,1690.0,1117.0,51.3,3380,2234.0,-1,1,2
77974631,CHOCOLATE TOFI MILK 28 G,,380,1,380.0,261.36,45.39,380,261.36,-1,72,2
779004012718,PUDDING ARCOR C FRUITS 215G,,990,1,990.0,654.61,51.24,990,654.61,-1,37,2
779004012715,PUDDING ARCOR CHOCOLATE 215G,,990,3,990.0,654.61,51.24,2970,1963.83,-1,37,2
779809296591,AIR FRESHENER MAKE VS AROMAS,,1560,3,1516.67,1005.33,50.93,4550,3016.0,-1,30,2
779279801243,CORONA LATA 410,,1000,6,850.0,216.0,293.52,5100,1296.0,-6,9,2
779279801063,STELLA NOIRE LATA 473,,1090,4,845.0,257.0,228.8,3380,1028.0,-2,9,2
779815195276,BUTTER DE PEANUTS KING 350G,,1590,2,1590.0,1065.19,49.27,3180,2130.38,-1,26,2
779400000542,HELLMANNS MAYONNAISE VEGANA  250 GRS,,530,2,530.0,194.0,173.19,1060,388.0,-1,130,2
77977229,CAMEL 11,,770,7,690.0,250.0,176.0,4830,1750.0,-1,17,2
779172824385,SANTA JULIA MALBEW/CHARDONNAY,,2190,6,1790.0,1190.0,50.42,10740,7140.0,-1,9,2
779004013990,COOKIES FORMIS CHOC 72 GRS,,350,11,258.89,170.74,51.57,2850,1879.13,-1,17,2
779314757186,HEINEKIN 473 ML SIX PACK,,7020,1,7020.0,0.0,500.0,7020,0.0,-2,29,2
779254029375,SUGAR LEDESMA LIGHT 500 GRS,,830,1,830.0,551.64,50.46,830,551.64,-1,74,2
779141600130,ALIMINTO GATOS RAZA 500G FISH,,1020,6,600.0,395.31,51.78,3600,2371.86,-1,12,2
