object created,tracking number,rate__shipment__address_to__city,rate__shipment__address_to__state,rate__shipment__address_to__zip,parcel__weight,parcel__mass_unit,rate__amount,rate__currency,tracking_status
2023-03-07T01:48:40.582636+00:00,395421481355,DENVER,CO,80230,24.3,lb,15.2,USD,DELIVERED
2023-03-07T01:48:45.643009+00:00,395421483748,DENVER,CO,80230,44.45,lb,21.63,USD,DELIVERED
2023-03-07T03:49:04.288379+00:00,395423691814,BOULDER,CO,80303,41.42,lb,20.41,USD,DELIVERED
2023-03-07T06:52:42.750142+00:00,395425893068,Lakewood,CO,80226,7.75,lb,10.71,USD,DELIVERED
2023-03-07T06:53:20.928394+00:00,395425900832,Hesperus,CO,81326,24.3,lb,22.33,USD,PRE_TRANSIT
2023-03-07T06:54:33.537978+00:00,395425913074,Cortez,CO,81321,21.4,lb,21.29,USD,DELIVERED
2023-03-07T14:50:11.454358+00:00,395437268226,Colorado Springs,CO,80904,24.75,lb,15.2,USD,DELIVERED
2023-03-07T20:58:19.108559+00:00,395462844395,Lakewood,CO,80232,33.95,lb,17.77,USD,DELIVERED
2023-03-08T06:54:02.978753+00:00,395477292794,Castle Rock,CO,80104,3.46,lb,10.16,USD,DELIVERED
2023-03-08T06:55:56.613762+00:00,395477309565,Colorado Springs,CO,80903,12.2,lb,15.2,USD,DELIVERED
2023-03-08T06:58:22.318026+00:00,395477331512,Castle Rock,CO,80108,4.75,lb,12.29,USD,DELIVERED
2023-03-08T06:59:34.500206+00:00,395477342575,Denver,CO,80212,24.4,lb,15.2,USD,DELIVERED
2023-03-08T17:19:00.347742+00:00,395497322347,Ridgway,CO,81432,31.75,lb,24.32,USD,DELIVERED
2023-03-08T23:33:58.908597+00:00,395518636711,LIMON,CO,80828,47.8,lb,26.83,USD,DELIVERED
2023-03-08T23:34:00.542443+00:00,395518638427,LIMON,CO,80828,41.5,lb,24.41,USD,DELIVERED
2023-03-09T06:57:53.777265+00:00,395526411548,Aurora,CO,80014,6.3,lb,10.23,USD,PRE_TRANSIT
2023-03-09T07:00:54.319227+00:00,395526452700,Lafayette,CO,80026,15.35,lb,12.29,USD,DELIVERED
2023-03-09T16:56:08.899548+00:00,395545011185,Buena Vista,CO,81211,2.1,lb,14.71,USD,DELIVERED
2023-03-09T18:03:58.511966+00:00,395549416210,Englewood,CO,80113,21.5,lb,13.53,USD,DELIVERED
2023-03-09T21:12:59.256330+00:00,395560884918,Lakewood,CO,80226,20.48,lb,13.25,USD,DELIVERED
2023-03-10T06:54:42.444283+00:00,395575076726,Evans,CO,80620,16.9,lb,11.87,USD,DELIVERED
2023-03-10T06:55:34.312156+00:00,395575090178,Parker,CO,80134,6.13,lb,12.29,USD,DELIVERED
2023-03-10T06:59:28.752267+00:00,395575128359,Arvada,CO,80002,12.2,lb,15.2,USD,DELIVERED
2023-03-10T06:59:29.914034+00:00,395575127959,Denver,CO,80219,24.3,lb,15.2,USD,DELIVERED
2023-03-10T07:01:10.295813+00:00,395575154746,Lakewood,CO,80228,33.55,lb,17.77,USD,DELIVERED
2023-03-11T06:53:53.137856+00:00,395619150695,Denver,CO,80220,5.1,lb,10.71,USD,DELIVERED
2023-03-11T06:55:40.082557+00:00,395619163868,Longmont,CO,80504,12.2,lb,15.2,USD,DELIVERED
2023-03-11T06:56:09.613830+00:00,395619166488,Denver,CO,80211,31.75,lb,16.63,USD,DELIVERED
2023-03-11T06:56:28.208743+00:00,395619168550,Colorado Springs,CO,80920,6.3,lb,10.23,USD,DELIVERED
2023-03-11T07:00:37.037370+00:00,395619193139,Boulder,CO,80305,6.3,lb,10.23,USD,DELIVERED
2023-03-11T14:59:25.590993+00:00,395622982368,Erie,CO,80516,8,lb,10.71,USD,DELIVERED
2023-03-11T15:17:05.527140+00:00,395623259654,Nederland,CO,80466,16.9,lb,15.87,USD,DELIVERED
2023-03-11T16:59:48.538169+00:00,395625093646,LONGMONT,CO,80504,47.8,lb,22.83,USD,DELIVERED
2023-03-11T16:59:56.624397+00:00,395625096597,LONGMONT,CO,80504,11.26,lb,12.29,USD,DELIVERED
2023-03-11T21:46:54.635508+00:00,395629953907,Longmont,CO,80501,20.05,lb,13.25,USD,DELIVERED
2023-03-11T23:45:49.610694+00:00,395631254569,Louisville,CO,80027,6.13,lb,12.29,USD,DELIVERED
2023-03-12T02:18:15.001751+00:00,395632294032,Pagosa Springs,CO,81147,30.58,lb,20.62,USD,DELIVERED
2023-03-12T02:27:03.008500+00:00,395632333916,Golden,CO,80401,12.2,lb,15.2,USD,DELIVERED
2023-03-12T03:27:39.495210+00:00,395632666504,Lafayette,CO,80026,24.3,lb,15.2,USD,DELIVERED
2023-03-12T06:54:47.538401+00:00,395633595022,Lakewood,CO,80226,43.9,lb,21.63,USD,DELIVERED
2023-03-12T06:55:14.287796+00:00,395633601179,Englewood,CO,80113,47.8,lb,22.83,USD,DELIVERED
2023-03-12T13:47:04.621097+00:00,395636217831,Louisville,CO,80027,13.3,lb,11.17,USD,DELIVERED
2023-03-12T14:23:59.960575+00:00,395636630531,Poncha Springs,CO,81201,11.6,lb,13.79,USD,DELIVERED
2023-03-12T21:53:46.206821+00:00,395643489930,Morrison,CO,80465,24.4,lb,18.16,USD,DELIVERED
2023-03-12T23:41:24.366159+00:00,395644603466,BOULDER,CO,80304,24.3,lb,15.2,USD,DELIVERED
2023-03-13T02:20:13.252841+00:00,395646485625,Highlands Ranch,CO,80126,5.51,lb,10.71,USD,DELIVERED
2023-03-13T05:51:59.309738+00:00,395649215048,Fort Collins,CO,80521,6.3,lb,10.23,USD,DELIVERED
2023-03-13T05:53:17.007527+00:00,395649227442,Denver,CO,80219,6.3,lb,10.23,USD,DELIVERED
2023-03-13T05:53:22.814553+00:00,395649227556,Denver,CO,80203,24.4,lb,15.2,USD,DELIVERED
2023-03-13T05:54:37.880175+00:00,395649241755,Denver,CO,80204,4.75,lb,12.29,USD,DELIVERED
2023-03-13T05:54:48.966887+00:00,395649243655,Arvada,CO,80007,5.1,lb,10.71,USD,DELIVERED
2023-03-13T05:55:54.007188+00:00,395649264414,Boulder,CO,80304,42,lb,20.41,USD,DELIVERED
2023-03-13T05:56:29.635788+00:00,395649270383,Commerce City,CO,80022,10.4,lb,10.72,USD,DELIVERED
2023-03-13T05:57:39.401387+00:00,395649283681,Loveland,CO,80537,4.4,lb,10.16,USD,DELIVERED
2023-03-13T06:01:10.389991+00:00,395649336634,Arvada,CO,80005,5.95,lb,10.71,USD,DELIVERED
2023-03-13T16:15:19.169895+00:00,395675249477,Longmont,CO,80501,24.3,lb,15.2,USD,DELIVERED
2023-03-13T20:11:27.414464+00:00,395694228463,Pueblo,CO,81006,12.2,lb,18.16,USD,DELIVERED
2023-03-14T05:54:04.974682+00:00,395710165682,Gill,CO,80624,5.1,lb,14.71,USD,DELIVERED
2023-03-14T08:26:57.754637+00:00,395712524962,GUNNISON,CO,81230,12.2,lb,19.2,USD,DELIVERED
2023-03-14T08:27:08.230844+00:00,395712527549,GUNNISON,CO,81230,44,lb,25.63,USD,DELIVERED
2023-03-14T19:54:59.313648+00:00,395755109850,Almont,CO,81210,24.4,lb,19.2,USD,DELIVERED
2023-03-15T00:45:25.381326+00:00,395768452881,Centennial,CO,80121,11.25,lb,10.83,USD,DELIVERED
2023-03-15T05:52:19.683359+00:00,395772164240,Fort Collins,CO,80528,6.3,lb,10.23,USD,DELIVERED
2023-03-15T05:53:50.786970+00:00,395772175751,ARVADA,CO,80002,22.2,lb,13.73,USD,DELIVERED
2023-03-15T05:53:57.974220+00:00,395772176059,Lyons,CO,80540,12.2,lb,19.2,USD,DELIVERED
2023-03-15T05:54:18.911976+00:00,395772179665,Gunnison,CO,81230,22.46,lb,19.2,USD,DELIVERED
2023-03-15T05:57:20.497059+00:00,395772210850,Arvada,CO,80007,6.51,lb,10.23,USD,DELIVERED
2023-03-15T13:58:05.346536+00:00,395783176788,Longmont,CO,80504,6.3,lb,10.23,USD,DELIVERED
2023-03-15T14:47:26.157272+00:00,395786365590,Englewood,CO,80110,22.5,lb,15.2,USD,DELIVERED
2023-03-15T14:51:16.833918+00:00,395786611062,Nathrop,CO,81236,22.8,lb,19.2,USD,DELIVERED
2023-03-15T20:55:01.008973+00:00,395809692921,Denver,CO,80223,42,lb,20.41,USD,DELIVERED
2023-03-16T02:49:27.722413+00:00,395818746210,ARVADA,CO,80003,12.47,lb,10.97,USD,DELIVERED
2023-03-16T03:00:46.566026+00:00,395818916234,Colorado Springs,CO,80904,21.5,lb,13.53,USD,DELIVERED
2023-03-16T05:53:15.119890+00:00,395820774908,Arvada,CO,80007,23.2,lb,14.31,USD,DELIVERED
2023-03-16T05:53:45.841959+00:00,395820781119,longmont,CO,80504,6.13,lb,12.29,USD,DELIVERED
2023-03-16T05:59:22.232947+00:00,395820838660,Arvada,CO,80007,1.35,lb,10.16,USD,DELIVERED
2023-03-16T06:01:23.860283+00:00,395820866578,Denver,CO,80222,34.3,lb,18.14,USD,DELIVERED
2023-03-16T14:00:54.639663+00:00,395831910921,Erie,CO,80516,2.46,lb,10.16,USD,DELIVERED
2023-03-16T15:38:27.448346+00:00,395837919331,Denver,CO,80211,24.3,lb,15.2,USD,DELIVERED
2023-03-16T23:36:03.282746+00:00,395862641299,ARVADA,CO,80002,22.95,lb,15.2,USD,DELIVERED
2023-03-17T01:07:08.841839+00:00,395864282030,Louisville,CO,80027,26.7,lb,15.2,USD,DELIVERED
2023-03-17T05:56:33.668328+00:00,395868129329,Bailey,CO,80421,24.4,lb,19.2,USD,DELIVERED
2023-03-17T05:57:08.426661+00:00,395868135070,Denver,CO,80209,11.6,lb,10.83,USD,DELIVERED
2023-03-17T05:58:27.414487+00:00,395868148221,Granby,CO,80446,41.5,lb,24.41,USD,DELIVERED
2023-03-17T14:21:54.216470+00:00,395879893610,Denver,CO,80218,14.25,lb,11.45,USD,DELIVERED
2023-03-17T14:35:34.987334+00:00,395880696331,Edgewater,CO,80214,3.74,lb,12.27,USD,DELIVERED
2023-03-17T15:25:37.135068+00:00,395883695367,Longmont,CO,80504,19.2,lb,13.11,USD,DELIVERED
2023-03-17T18:21:35.593481+00:00,395894442560,Aurora,CO,80012,10.4,lb,10.7,USD,DELIVERED
2023-03-17T21:50:06.534579+00:00,395904889873,Fort Collins,CO,80525,12.05,lb,10.96,USD,DELIVERED
2023-03-17T22:53:46.593658+00:00,395906947541,Silverthorne,CO,80498,3.95,lb,13.1,USD,DELIVERED
2023-03-17T23:22:27.922106+00:00,395907694269,Fort Collins,CO,80524,3.95,lb,10.15,USD,DELIVERED
2023-03-18T02:38:30.953327+00:00,395910213341,Colorado Springs,CO,80906,27.05,lb,15.91,USD,DELIVERED
2023-03-18T04:38:52.594888+00:00,395911185241,Arvada,CO,80005,2.45,lb,10.15,USD,DELIVERED
2023-03-18T05:51:01.987553+00:00,395911623247,Denver,CO,80202,47.8,lb,22.79,USD,DELIVERED
2023-03-18T05:51:44.718495+00:00,395911626371,Castle Rock,CO,80108,6.3,lb,10.21,USD,DELIVERED
2023-03-18T05:53:06.836690+00:00,395911634461,Loveland,CO,80538,21.4,lb,15.18,USD,DELIVERED
2023-03-18T05:54:02.474422+00:00,395911639886,Denver,CO,80204,24.3,lb,15.18,USD,DELIVERED
2023-03-18T13:15:03.390785+00:00,395914887779,Aurora,CO,80014,13.51,lb,12.27,USD,DELIVERED
2023-03-18T23:42:44.681435+00:00,395924078957,Denver,CO,80207,3.16,lb,10.15,USD,DELIVERED
2023-03-18T23:45:46.882723+00:00,395924099510,Denver,CO,80207,24.3,lb,15.18,USD,DELIVERED
2023-03-19T05:53:03.442968+00:00,395926044230,Denver,CO,80231,6.3,lb,13.51,USD,DELIVERED
2023-03-19T05:55:07.924035+00:00,395926054242,Denver,CO,80212,12.35,lb,10.96,USD,DELIVERED
2023-03-19T05:57:54.579925+00:00,395926071500,Brighton,CO,80601,22.4,lb,15.18,USD,DELIVERED
2023-03-19T05:58:02.724247+00:00,395926071359,Aurora,CO,80018,24.3,lb,18.13,USD,DELIVERED
2023-03-19T18:09:15.723005+00:00,395933221991,LOUISVILLE,CO,80027,21.5,lb,13.51,USD,DELIVERED
2023-03-20T00:01:56.871733+00:00,395937924138,Fort Collins,CO,80524,35.25,lb,18.48,USD,DELIVERED
2023-03-20T05:51:33.792670+00:00,395942275150,Windsor,CO,80550,47.8,lb,22.79,USD,DELIVERED
2023-03-20T05:51:58.203223+00:00,395942279053,Colorado SPrings,CO,80906,17.4,lb,12.27,USD,DELIVERED
2023-03-20T05:52:39.257062+00:00,395942287728,THORNTON,CO,80233,24.3,lb,15.18,USD,DELIVERED
2023-03-20T05:52:58.418326+00:00,395942291959,Denver,CO,80230,47.8,lb,22.79,USD,DELIVERED
2023-03-20T05:54:04.518531+00:00,395942302088,Vail,CO,81657,34.3,lb,24.65,USD,DELIVERED
2023-03-20T05:55:17.205475+00:00,395942322686,Greeley,CO,80631,44.6,lb,21.6,USD,DELIVERED
2023-03-20T05:56:58.312192+00:00,395942348631,Aurora,CO,80247,11.2,lb,15.18,USD,DELIVERED
2023-03-20T15:04:09.492351+00:00,395962441609,Castle Rock,CO,80108,21.52,lb,13.51,USD,DELIVERED
2023-03-20T16:08:17.943007+00:00,395968110323,Denver,CO,80210,31.75,lb,16.61,USD,DELIVERED
2023-03-20T16:54:32.355895+00:00,395971960120,Boulder,CO,80302,2.59,lb,10.15,USD,DELIVERED
2023-03-20T18:48:03.248674+00:00,395981512666,Longmont,CO,80501,16.9,lb,11.85,USD,DELIVERED
2023-03-20T21:38:56.365525+00:00,395993168959,Westminster,CO,80021,41.82,lb,20.38,USD,DELIVERED
2023-03-20T23:00:17.005873+00:00,395996442761,Boulder,CO,80303,25.45,lb,15.18,USD,DELIVERED
2023-03-21T05:53:44.249520+00:00,396003828259,Denver,CO,80212,48.06,lb,22.79,USD,DELIVERED
2023-03-21T05:53:49.093044+00:00,396003829152,Denver,CO,80212,14.37,lb,11.45,USD,DELIVERED
2023-03-21T05:56:57.992673+00:00,396003865920,Denver,CO,80220,21.5,lb,13.51,USD,DELIVERED
2023-03-21T14:38:21.509763+00:00,396018518447,Commerce City,CO,80022,18.01,lb,12.72,USD,DELIVERED
2023-03-22T00:49:24.892019+00:00,396052273080,Denver,CO,80246,6.9,lb,10.21,USD,DELIVERED
2023-03-22T02:10:25.701098+00:00,396053741556,Arvada,CO,80004,3.95,lb,10.15,USD,DELIVERED
2023-03-22T05:53:40.306713+00:00,396056460975,ALma,CO,80420,41.5,lb,24.37,USD,DELIVERED
2023-03-22T05:54:27.687730+00:00,396056468748,Westminster,CO,80021,35.25,lb,18.48,USD,DELIVERED
2023-03-22T06:00:17.925139+00:00,396056527394,Arvada,CO,80002,22.4,lb,15.18,USD,DELIVERED
2023-03-22T15:01:43.601268+00:00,396072106932,Loveland,CO,80537,11.25,lb,10.81,USD,DELIVERED
2023-03-22T15:01:48.031415+00:00,396072111519,Loveland,CO,80537,44.15,lb,21.6,USD,DELIVERED
2023-03-22T18:06:28.076374+00:00,396084798521,Fountain,CO,80817,12.95,lb,10.96,USD,DELIVERED
2023-03-22T19:38:08.711017+00:00,396090722588,Grand Junction,CO,81507,13.05,lb,12.25,USD,DELIVERED
2023-03-23T04:18:10.288012+00:00,396105364903,Denver,CO,80223,11.6,lb,10.81,USD,DELIVERED
2023-03-23T05:51:24.320544+00:00,396106199346,Dolores,CO,81323,23.4,lb,22.29,USD,DELIVERED
2023-03-23T05:51:37.313116+00:00,396106202335,Colorado Springs,CO,80905,12.2,lb,15.18,USD,DELIVERED
2023-03-23T05:55:02.213129+00:00,396106234937,Wheat Ridge,CO,80033,24.3,lb,15.18,USD,DELIVERED
2023-03-23T17:33:27.144062+00:00,396131011769,Arvada,CO,80007,13.35,lb,12.27,USD,DELIVERED
2023-03-24T05:56:31.705633+00:00,396154253670,Castle Rock,CO,80108,24.3,lb,15.18,USD,DELIVERED
2023-03-24T05:56:48.045844+00:00,396154255396,Parker,CO,80134,13.34,lb,11.16,USD,DELIVERED
2023-03-24T11:49:07.191900+00:00,396159209930,Evans,CO,80620,11.6,lb,10.81,USD,DELIVERED
2023-03-24T13:48:19.873576+00:00,396164218006,Colorado Springs,CO,80904,1.42,lb,10.15,USD,DELIVERED
2023-03-24T17:49:59.061908+00:00,396179225890,Denver,CO,80202,12.2,lb,15.18,USD,DELIVERED
2023-03-24T18:14:47.538921+00:00,396180716573,Colorado Springs,CO,80904,24.95,lb,15.18,USD,DELIVERED
2023-03-24T19:02:00.946805+00:00,396183648428,Lafayette,CO,80026,1.36,lb,10.15,USD,DELIVERED
2023-03-24T19:02:25.930808+00:00,396183674150,Parker,CO,80134,1.36,lb,10.15,USD,DELIVERED
2023-03-24T19:10:30.818422+00:00,396184145682,Denver,CO,80218,9.25,lb,10.69,USD,DELIVERED
2023-03-24T20:09:00.361204+00:00,396187445749,Fort Lupton,CO,80621,21.41,lb,18.13,USD,DELIVERED
2023-03-24T20:56:50.222882+00:00,396189790135,Lakewood,CO,80232,36.08,lb,18.83,USD,DELIVERED
2023-03-24T20:56:51.241211+00:00,396189790558,Lakewood,CO,80232,22.38,lb,16.6,USD,DELIVERED
2023-03-24T21:12:04.619321+00:00,396190376991,Denver,CO,80220,3.65,lb,10.15,USD,DELIVERED
2023-03-24T21:12:09.668702+00:00,396190380273,Denver,CO,80220,49.67,lb,22.81,USD,DELIVERED
2023-03-25T05:51:25.617262+00:00,396198820857,Boulder,CO,80304,24.4,lb,15.18,USD,PRE_TRANSIT
2023-03-25T05:52:56.621935+00:00,396198827792,Buena Vista,CO,81211,12.5,lb,14.95,USD,DELIVERED
2023-03-25T05:53:29.996335+00:00,396198830516,Boulder,CO,80301,24.4,lb,15.18,USD,DELIVERED
2023-03-25T05:54:51.499579+00:00,396198836834,Steamboat Springs,CO,80487,37.05,lb,22.17,USD,DELIVERED
2023-03-25T15:59:36.556747+00:00,396204843033,Denver,CO,80220,2.56,lb,10.15,USD,DELIVERED
2023-03-25T17:10:40.286310+00:00,396206086840,AURORA,CO,80018,27.5,lb,18.86,USD,DELIVERED
2023-03-25T23:25:24.917316+00:00,396211151799,Thornton,CO,80233,48.35,lb,22.79,USD,DELIVERED
2023-03-25T23:25:27.208106+00:00,396211151994,Thornton,CO,80233,47.8,lb,22.79,USD,DELIVERED
2023-03-26T01:14:59.510871+00:00,396211867503,Loveland,CO,80538,24.4,lb,15.18,USD,DELIVERED
2023-03-26T05:54:07.402938+00:00,396213144470,Denver,CO,80219,22.2,lb,13.71,USD,DELIVERED
2023-03-26T05:54:25.241997+00:00,396213145660,Denver,CO,80216,22.4,lb,15.18,USD,DELIVERED
2023-03-26T05:54:49.348834+00:00,396213146987,Englewood,CO,80110,42,lb,20.38,USD,DELIVERED
2023-03-26T05:56:13.459401+00:00,396213159542,Westminster,CO,80003,15.35,lb,11.61,USD,DELIVERED
2023-03-26T05:56:52.285508+00:00,396213161954,Denver,CO,80211,24.4,lb,15.18,USD,DELIVERED
2023-03-26T05:57:27.222696+00:00,396213163832,Colorado Springs,CO,80904,24.4,lb,15.18,USD,DELIVERED
2023-03-26T05:58:35.920707+00:00,396213167621,Aurora,CO,80247,24.4,lb,15.18,USD,DELIVERED
2023-03-26T14:16:39.691780+00:00,396216669204,Boulder,CO,80304,23.1,lb,14.29,USD,DELIVERED
2023-03-26T15:31:21.894730+00:00,396217770192,THORNTON,CO,80229,28.5,lb,15.92,USD,DELIVERED
2023-03-26T19:49:16.287534+00:00,396222300974,Littleton,CO,80128,26.05,lb,15.18,USD,DELIVERED
2023-03-26T23:28:04.492152+00:00,396225130981,Denver,CO,80231,34.06,lb,18.11,USD,DELIVERED
2023-03-27T00:25:45.839006+00:00,396225574547,Centennial,CO,80112,18.8,lb,12.72,USD,DELIVERED
2023-03-27T02:21:54.731498+00:00,396227045973,Superior,CO,80027,24.4,lb,15.18,USD,DELIVERED
2023-03-27T05:52:21.895490+00:00,396229838303,GRAND LAKE,CO,80447,24.4,lb,22.57,USD,DELIVERED
2023-03-27T05:53:35.781355+00:00,396229855648,Fort Collins,CO,80526,22.4,lb,15.18,USD,DELIVERED
2023-03-27T05:55:52.359540+00:00,396229890293,Peyton,CO,80831,11.2,lb,18.13,USD,DELIVERED
2023-03-27T07:03:05.310284+00:00,396230910752,Broomfield,CO,80023,36.88,lb,18.83,USD,DELIVERED
2023-03-27T14:07:26.199197+00:00,396245520619,Kremmling,CO,80459,24.4,lb,22.57,USD,DELIVERED
2023-03-27T17:38:46.462920+00:00,396263832734,Parker,CO,80134,47.8,lb,22.79,USD,DELIVERED
2023-03-27T18:55:11.103166+00:00,396270381877,Ridgway,CO,81432,4.28,lb,14.24,USD,DELIVERED
2023-03-27T19:06:20.144495+00:00,396271302449,Denver,CO,80218,11.25,lb,10.81,USD,DELIVERED
2023-03-27T21:29:40.930153+00:00,396281119726,Denver,CO,80209,11.6,lb,10.81,USD,DELIVERED
2023-03-27T23:07:43.834633+00:00,396285245813,Broomfield,CO,80020,6.3,lb,10.21,USD,DELIVERED
2023-03-27T23:09:43.044079+00:00,396285305558,Thornton,CO,80241,1.36,lb,10.15,USD,DELIVERED
2023-03-28T02:24:33.829594+00:00,396290009418,Boulder,CO,80303,47.8,lb,22.79,USD,DELIVERED
2023-03-28T05:54:47.721796+00:00,396292797595,Fort Lupton,CO,80621,12.2,lb,18.13,USD,DELIVERED
2023-03-28T14:19:58.711585+00:00,396306118407,Littleton,CO,80127,13.98,lb,15.18,USD,DELIVERED
2023-03-28T14:23:30.729165+00:00,396306349099,Mancos,CO,81328,39.19,lb,27.97,USD,DELIVERED
2023-03-28T14:23:31.146117+00:00,396306349283,Mancos,CO,81328,40.86,lb,28.83,USD,DELIVERED
2023-03-28T15:11:40.561054+00:00,396309810209,LAKEWOOD,CO,80226,22.51,lb,13.71,USD,DELIVERED
2023-03-28T15:18:02.508743+00:00,396310266415,Fort Collins,CO,80526,47.85,lb,22.79,USD,DELIVERED
2023-03-28T15:18:11.073909+00:00,396310276493,Fort Collins,CO,80526,27.5,lb,15.91,USD,DELIVERED
2023-03-28T15:23:04.248434+00:00,396310636505,COMMERCE CITY,CO,80603,23.39,lb,18.13,USD,DELIVERED
2023-03-28T15:26:29.193675+00:00,396310899284,Rico,CO,81332,34.75,lb,25.69,USD,DELIVERED
2023-03-28T16:49:41.084334+00:00,396316909931,Longmont,CO,80501,26.8,lb,15.18,USD,DELIVERED
2023-03-28T18:49:09.179659+00:00,396325541700,Commerce city,CO,80603,24.15,lb,17.46,USD,DELIVERED
2023-03-28T19:28:18.574889+00:00,396328185188,Boulder,CO,80304,32.85,lb,17.24,USD,DELIVERED
2023-03-28T19:35:31.885112+00:00,396328654458,Erie,CO,80516,5.5,lb,10.69,USD,DELIVERED
2023-03-29T00:50:37.045563+00:00,396340571389,Denver,CO,80238,22.4,lb,15.18,USD,DELIVERED
2023-03-29T05:54:08.884474+00:00,396344812030,Boulder,CO,80301,7.17,lb,10.42,USD,DELIVERED
2023-03-29T05:55:53.455998+00:00,396344828739,Denver,CO,80212,24.4,lb,15.18,USD,DELIVERED
2023-03-30T03:08:43.510254+00:00,396392204726,Buena Vista,CO,81211,22.4,lb,19.17,USD,DELIVERED
2023-03-30T05:58:25.754354+00:00,396394091457,Fort Collins,CO,80524,31.75,lb,16.61,USD,DELIVERED
