Paging_Time,faults,pgin,pgout,pgsin,pgsout,reclaims,scans,cycles,fsin,fsout,sr/fr
8:20:38,"251,1",0,"2,4",0,0,0,0,0,"0,0","2,4","0,0"
8:21:08,"251,2",0,"0,8",0,0,0,0,0,"0,0","0,8","0,0"
8:21:38,"251,4",0,"1,2",0,0,0,0,0,"0,0","1,2","0,0"
8:22:08,"1925,2",0,"0,8",0,0,0,0,0,"0,0","0,8","0,0"
8:22:38,"250,9",0,"1,9",0,0,0,0,0,"0,0","1,9","0,0"
8:23:08,"251,5",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
8:23:38,"251,3",0,"1,2",0,0,0,0,0,"0,0","1,2","0,0"
8:24:08,"1925,7",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
8:24:38,"251,6",0,"1,7",0,0,0,0,0,"0,0","1,7","0,0"
8:25:08,"6806,2","0,1","49,6",0,0,0,0,0,"0,1","49,6","0,0"
8:25:38,"274,5",0,5,0,0,0,0,0,"0,0","5,0","0,0"
8:26:08,"1925,9",0,"2,2",0,0,0,0,0,"0,0","2,2","0,0"
8:26:38,"251,8",0,"1,7",0,0,0,0,0,"0,0","1,7","0,0"
8:27:08,"251,1",0,1,0,0,0,0,0,"0,0","1,0","0,0"
8:27:38,"251,4",0,"1,2",0,0,0,0,0,"0,0","1,2","0,0"
8:28:08,"1924,9",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
8:28:38,"251,2",0,"1,8",0,0,0,0,0,"0,0","1,8","0,0"
8:29:08,"252,8",0,"2,3",0,0,0,0,0,"0,0","2,3","0,0"
8:29:38,"726,7",0,"1,4",0,0,0,0,0,"0,0","1,4","0,0"
8:30:08,"4000,9","0,2","0,8",0,0,0,0,0,"0,2","0,8","0,0"
8:30:38,258,0,"3,6",0,0,0,0,0,"0,0","3,6","0,0"
8:31:08,"251,2",0,"2,4",0,0,0,0,0,"0,0","2,4","0,0"
8:31:38,"251,1",0,1,0,0,0,0,0,"0,0","1,0","0,0"
8:32:08,"1921,2",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
8:32:38,"251,7",0,"1,9",0,0,0,0,0,"0,0","1,9","0,0"
8:33:08,"251,4",0,1,0,0,0,0,0,"0,0","1,0","0,0"
8:33:38,"251,7",0,"1,2",0,0,0,0,0,"0,0","1,2","0,0"
8:34:08,1927,"0,1",1,0,0,0,0,0,"0,1","1,0","0,0"
8:34:38,"251,5",0,"1,5",0,0,0,0,0,"0,0","1,5","0,0"
8:35:08,"1481,6","0,1","1,1",0,0,0,0,0,"0,1","1,1","0,0"
8:35:38,251,0,"2,4",0,0,0,0,0,"0,0","2,4","0,0"
8:36:08,"1926,3",0,1,0,0,0,0,0,"0,0","1,0","0,0"
8:36:38,"250,8",0,"1,6",0,0,0,0,0,"0,0","1,6","0,0"
8:37:08,"250,9",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
8:37:38,"251,1",0,1,0,0,0,0,0,"0,0","1,0","0,0"
8:38:08,"1085,7",0,1,0,0,0,0,0,"0,0","1,0","0,0"
8:38:38,"250,8",0,"1,5",0,0,0,0,0,"0,0","1,5","0,0"
8:39:08,"1084,7",0,"1,2",0,0,0,0,0,"0,0","1,2","0,0"
8:39:38,"250,7",0,"1,3",0,0,0,0,0,"0,0","1,3","0,0"
8:40:08,"2331,3",0,1,0,0,0,0,0,"0,0","1,0","0,0"
8:40:38,"172,6",0,"2,8",0,0,0,0,0,"0,0","2,8","0,0"
8:41:08,"1084,1",0,1,0,0,0,0,0,"0,0","1,0","0,0"
8:41:38,"251,1",0,"1,2",0,0,0,0,0,"0,0","1,2","0,0"
8:42:08,"1085,8",0,1,0,0,0,0,0,"0,0","1,0","0,0"
8:42:38,"250,8",0,"1,6",0,0,0,0,0,"0,0","1,6","0,0"
8:43:08,"250,7",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
8:43:38,"1083,4",0,"1,3",0,0,0,0,0,"0,0","1,3","0,0"
8:44:08,"1085,3",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
8:44:38,"701,7",0,"2,5",0,0,0,0,0,"0,0","2,5","0,0"
8:45:08,"2293,7","0,1","1,1",0,0,0,0,0,"0,1","1,1","0,0"
8:45:38,"280,2",0,"4,2",0,0,0,0,0,"0,0","4,2","0,0"
8:46:08,"1925,6",0,"1,6",0,0,0,0,0,"0,0","1,6","0,0"
8:46:38,"252,2",0,"1,4",0,0,0,0,0,"0,0","1,4","0,0"
8:47:08,"251,1",0,"1,2",0,0,0,0,0,"0,0","1,2","0,0"
8:47:38,251,0,1,0,0,0,0,0,"0,0","1,0","0,0"
8:48:08,"1917,8",0,1,0,0,0,0,0,"0,0","1,0","0,0"
8:48:38,"251,1",0,"1,7",0,0,0,0,0,"0,0","1,7","0,0"
8:49:08,"251,3",0,"1,2",0,0,0,0,0,"0,0","1,2","0,0"
8:49:38,"251,7",0,1,0,0,0,0,0,"0,0","1,0","0,0"
8:50:08,3165,"0,1","1,2",0,0,0,0,0,"0,1","1,2","0,0"
8:50:38,"251,1",0,"2,7",0,0,0,0,0,"0,0","2,7","0,0"
8:51:08,"250,9",0,1,0,0,0,0,0,"0,0","1,0","0,0"
8:51:38,"859,6",0,"1,7",0,0,0,0,0,"0,0","1,7","0,0"
8:52:08,"1929,5",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
8:52:38,"250,6",0,"1,8",0,0,0,0,0,"0,0","1,8","0,0"
8:53:08,"250,9",0,1,0,0,0,0,0,"0,0","1,0","0,0"
8:53:38,"251,2",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
8:54:08,"1926,3",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
8:54:38,"251,2",0,"1,8",0,0,0,0,0,"0,0","1,8","0,0"
8:55:08,"1479,2",0,1,0,0,0,0,0,"0,0","1,0","0,0"
8:55:38,"5550,3",0,"52,6",0,0,0,0,0,"0,0","52,6","0,0"
8:56:08,"1925,6",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
8:56:38,"251,9",0,"1,8",0,0,0,0,0,"0,0","1,8","0,0"
8:57:08,251,0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
8:57:38,"251,5",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
8:58:08,"1925,7",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
8:58:38,"533,9",0,"1,8",0,0,0,0,0,"0,0","1,8","0,0"
8:59:08,"256,9",0,"2,2",0,0,0,0,0,"0,0","2,2","0,0"
8:59:38,"700,7",0,1,0,0,0,0,0,"0,0","1,0","0,0"
9:00:08,"4905,9","0,3",1,0,0,0,0,0,"0,3","1,0","0,0"
9:00:38,"257,1",0,5,0,0,0,0,0,"0,0","5,0","0,0"
9:01:08,"251,6",0,"1,3",0,0,0,0,0,"0,0","1,3","0,0"
9:01:38,"274,9",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
9:02:08,"1929,5","0,1",1,0,0,0,0,0,"0,1","1,0","0,0"
9:02:38,"252,4",0,"1,8",0,0,0,0,0,"0,0","1,8","0,0"
9:03:08,"250,9",0,1,0,0,0,0,0,"0,0","1,0","0,0"
9:03:38,"251,6",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
9:04:08,"1923,4","0,1",1,0,0,0,0,0,"0,1","1,0","0,0"
9:04:38,"250,9",0,"1,7",0,0,0,0,0,"0,0","1,7","0,0"
9:05:08,"1479,7",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
9:05:38,"251,7",0,"2,4",0,0,0,0,0,"0,0","2,4","0,0"
9:06:08,"1921,4",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
9:06:38,"251,4",0,"1,6",0,0,0,0,0,"0,0","1,6","0,0"
9:07:08,"251,5",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
9:07:38,"251,8",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
9:08:08,1921,0,1,0,0,0,0,0,"0,0","1,0","0,0"
9:08:38,"250,7",0,"1,8",0,0,0,0,0,"0,0","1,8","0,0"
9:09:08,251,0,1,0,0,0,0,0,"0,0","1,0","0,0"
9:09:38,"250,7",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
9:10:08,"3165,8",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
9:10:38,"251,5",0,3,0,0,0,0,0,"0,0","3,0","0,0"
9:11:08,"251,2",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
9:11:38,"250,9",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
9:12:08,"1918,8",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
9:12:38,"250,6",0,"1,9",0,0,0,0,0,"0,0","1,9","0,0"
9:13:08,251,0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
9:13:38,"250,7",0,"1,2",0,0,0,0,0,"0,0","1,2","0,0"
9:14:08,"1923,4",0,"1,4",0,0,0,0,0,"0,0","1,4","0,0"
9:14:38,"699,4",0,"2,4",0,0,0,0,0,"0,0","2,4","0,0"
9:15:08,2289,0,1,0,0,0,0,0,"0,0","1,0","0,0"
9:15:38,"256,7",0,"4,2",0,0,0,0,0,"0,0","4,2","0,0"
9:16:08,"1925,8",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
9:16:38,"251,2",0,"1,9",0,0,0,0,0,"0,0","1,9","0,0"
9:17:08,"305,9",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
9:17:38,"275,5",0,1,0,0,0,0,0,"0,0","1,0","0,0"
9:18:08,"1928,9",0,1,0,0,0,0,0,"0,0","1,0","0,0"
9:18:38,"253,5",0,"1,6",0,0,0,0,0,"0,0","1,6","0,0"
9:19:08,"251,5",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
9:19:38,"251,7",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
9:20:08,"3170,3",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
9:20:38,"252,5",0,3,0,0,0,0,0,"0,0","3,0","0,0"
9:21:08,"251,9",0,1,0,0,0,0,0,"0,0","1,0","0,0"
9:21:38,"252,1",0,1,0,0,0,0,0,"0,0","1,0","0,0"
9:22:08,"1919,7",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
9:22:38,"251,7",0,"1,7",0,0,0,0,0,"0,0","1,7","0,0"
9:23:08,"251,7",0,1,0,0,0,0,0,"0,0","1,0","0,0"
9:23:38,"251,8",0,1,0,0,0,0,0,"0,0","1,0","0,0"
9:24:08,1087,0,1,0,0,0,0,0,"0,0","1,0","0,0"
9:24:38,"251,9",0,"1,7",0,0,0,0,0,"0,0","1,7","0,0"
9:25:08,"2314,6",0,"0,8",0,0,0,0,0,"0,0","0,8","0,0"
9:25:38,"5570,7",0,"52,4",0,0,0,0,0,"0,0","52,4","0,0"
9:26:08,1089,"0,1",2,0,0,0,0,0,"0,1","2,0","0,0"
9:26:38,252,0,"1,6",0,0,0,0,0,"0,0","1,6","0,0"
9:27:08,"1084,3",0,1,0,0,0,0,0,"0,0","1,0","0,0"
9:27:38,"252,3",0,"1,2",0,0,0,0,0,"0,0","1,2","0,0"
9:28:08,"1091,5",0,1,0,0,0,0,0,"0,0","1,0","0,0"
9:28:38,"251,9",0,"1,4",0,0,0,0,0,"0,0","1,4","0,0"
9:29:08,"1087,2",0,"2,5",0,0,0,0,0,"0,0","2,5","0,0"
9:29:38,"699,4",0,"1,3",0,0,0,0,0,"0,0","1,3","0,0"
9:30:08,"3157,9","0,2","0,9",0,0,0,0,0,"0,2","0,9","0,0"
9:30:38,"257,1",0,"4,7",0,0,0,0,0,"0,0","4,7","0,0"
9:31:08,"251,9",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
9:31:38,1088,0,"1,2",0,0,0,0,0,"0,0","1,2","0,0"
9:32:08,"1089,5",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
9:32:38,"251,6",0,"1,5",0,0,0,0,0,"0,0","1,5","0,0"
9:33:08,"251,5",0,1,0,0,0,0,0,"0,0","1,0","0,0"
9:33:38,"277,1",0,"1,3",0,0,0,0,0,"0,0","1,3","0,0"
9:34:08,"1924,8",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
9:34:38,"253,2",0,"1,8",0,0,0,0,0,"0,0","1,8","0,0"
9:35:08,"1476,5",0,1,0,0,0,0,0,"0,0","1,0","0,0"
9:35:38,"252,8",0,"2,5",0,0,0,0,0,"0,0","2,5","0,0"
9:36:08,"1851,3",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
9:36:38,"251,5",0,"1,7",0,0,0,0,0,"0,0","1,7","0,0"
9:37:08,"251,7",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
9:37:38,"251,7",0,1,0,0,0,0,0,"0,0","1,0","0,0"
9:38:08,"1919,4","0,1","1,1",0,0,0,0,0,"0,1","1,1","0,0"
9:38:38,"251,8",0,"1,7",0,0,0,0,0,"0,0","1,7","0,0"
9:39:08,"251,6",0,1,0,0,0,0,0,"0,0","1,0","0,0"
9:39:38,"251,3",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
9:40:08,3788,"19,8","1,1",0,0,0,0,0,"19,8","1,1","0,0"
9:40:38,"252,6",0,"2,5",0,0,0,0,0,"0,0","2,5","0,0"
9:41:08,"251,8",0,"1,7",0,0,0,0,0,"0,0","1,7","0,0"
9:41:38,"251,8",0,"1,2",0,0,0,0,0,"0,0","1,2","0,0"
9:42:08,"1925,2",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
9:42:38,"251,8",0,"1,6",0,0,0,0,0,"0,0","1,6","0,0"
9:43:08,"251,9",0,"1,2",0,0,0,0,0,"0,0","1,2","0,0"
9:43:38,"252,1",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
9:44:08,"1925,4",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
9:44:38,700,0,"2,9",0,0,0,0,0,"0,0","2,9","0,0"
9:45:08,"2281,9",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
9:45:38,"257,6",0,"2,8",0,0,0,0,0,"0,0","2,8","0,0"
9:46:08,"1923,9",0,"2,6",0,0,0,0,0,"0,0","2,6","0,0"
9:46:38,"252,3",0,"1,8",0,0,0,0,0,"0,0","1,8","0,0"
9:47:08,"251,6",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
9:47:38,"251,7",0,"1,2",0,0,0,0,0,"0,0","1,2","0,0"
9:48:08,"1923,3",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
9:48:38,"251,2",0,"1,7",0,0,0,0,0,"0,0","1,7","0,0"
9:49:08,"251,4",0,"1,2",0,0,0,0,0,"0,0","1,2","0,0"
9:49:38,"275,7",0,1,0,0,0,0,0,"0,0","1,0","0,0"
9:50:08,3173,0,1,0,0,0,0,0,"0,0","1,0","0,0"
9:50:38,"253,5",0,3,0,0,0,0,0,"0,0","3,0","0,0"
9:51:08,"251,4",0,1,0,0,0,0,0,"0,0","1,0","0,0"
9:51:38,"251,8",0,1,0,0,0,0,0,"0,0","1,0","0,0"
9:52:08,"1929,6",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
9:52:38,"251,1",0,"1,8",0,0,0,0,0,"0,0","1,8","0,0"
9:53:08,"251,2",0,1,0,0,0,0,0,"0,0","1,0","0,0"
9:53:38,"252,2",0,"1,2",0,0,0,0,0,"0,0","1,2","0,0"
9:54:08,"1924,2",0,1,0,0,0,0,0,"0,0","1,0","0,0"
9:54:38,"251,4",0,"1,7",0,0,0,0,0,"0,0","1,7","0,0"
9:55:08,"1477,1",0,1,0,0,0,0,0,"0,0","1,0","0,0"
9:55:38,"6118,7",0,"51,2",0,0,0,0,0,"0,0","51,2","0,0"
9:56:08,1106,0,"5,3",0,0,0,0,0,"0,0","5,3","0,0"
9:56:38,"1090,8",0,"1,4",0,0,0,0,0,"0,0","1,4","0,0"
9:57:08,"252,6",0,"1,4",0,0,0,0,0,"0,0","1,4","0,0"
9:57:38,"255,8","0,3","1,3",0,0,0,0,0,"0,3","1,3","0,0"
9:58:08,"1091,7",0,1,0,0,0,0,0,"0,0","1,0","0,0"
9:58:38,"536,3",0,"1,8",0,0,0,0,0,"0,0","1,8","0,0"
9:59:08,"1089,4",0,"2,1",0,0,0,0,0,"0,0","2,1","0,0"
9:59:38,702,0,"1,3",0,0,0,0,0,"0,0","1,3","0,0"
10:00:08,"3251,7","0,1",1,0,0,0,0,0,"0,1","1,0","0,0"
10:00:38,"257,5",0,"2,6",0,0,0,0,0,"0,0","2,6","0,0"
10:01:08,"1092,3",0,"3,3",0,0,0,0,0,"0,0","3,3","0,0"
10:01:38,"252,1",0,"1,2",0,0,0,0,0,"0,0","1,2","0,0"
10:02:08,"1089,3",0,"1,5",0,0,0,0,0,"0,0","1,5","0,0"
10:02:38,"251,9",0,"1,2",0,0,0,0,0,"0,0","1,2","0,0"
10:03:08,"251,4",0,1,0,0,0,0,0,"0,0","1,0","0,0"
10:03:38,"251,7",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
10:04:08,1921,0,"1,3",0,0,0,0,0,"0,0","1,3","0,0"
10:04:38,"251,4",0,"1,8",0,0,0,0,0,"0,0","1,8","0,0"
10:05:08,"1480,2","0,1","1,5",0,0,0,0,0,"0,1","1,5","0,0"
10:05:38,"275,3",0,"1,9",0,0,0,0,0,"0,0","1,9","0,0"
10:06:08,"1919,2",0,"1,4",0,0,0,0,0,"0,0","1,4","0,0"
10:06:38,"252,9",0,"1,3",0,0,0,0,0,"0,0","1,3","0,0"
10:07:08,"251,6",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
10:07:38,"251,8",0,1,0,0,0,0,0,"0,0","1,0","0,0"
10:08:08,"1923,9",0,"1,7",0,0,0,0,0,"0,0","1,7","0,0"
10:08:38,"251,3",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
10:09:08,"251,2",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
10:09:38,"251,4",0,1,0,0,0,0,0,"0,0","1,0","0,0"
10:10:08,"3169,6","0,1","1,8",0,0,0,0,0,"0,1","1,8","0,0"
10:10:38,"251,7",0,"2,4",0,0,0,0,0,"0,0","2,4","0,0"
10:11:08,"251,5",0,"0,8",0,0,0,0,0,"0,0","0,8","0,0"
10:11:38,"251,7",0,"1,2",0,0,0,0,0,"0,0","1,2","0,0"
10:12:08,"1930,2","0,1","1,6",0,0,0,0,0,"0,1","1,6","0,0"
10:12:38,"251,2",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
10:13:08,"251,3","1,1","1,2",0,0,0,0,0,"1,1","1,2","0,0"
10:13:38,"252,3",0,"1,9",0,0,0,0,0,"0,0","1,9","0,0"
10:14:08,"1930,2",0,"1,8",0,0,0,0,0,"0,0","1,8","0,0"
10:14:38,"699,8",0,"1,6",0,0,0,0,0,"0,0","1,6","0,0"
10:15:08,2296,0,2,0,0,0,0,0,"0,0","2,0","0,0"
10:15:38,"257,1",0,"1,4",0,0,0,0,0,"0,0","1,4","0,0"
10:16:08,"1925,9",0,"3,5",0,0,0,0,0,"0,0","3,5","0,0"
10:16:38,"251,4",0,"1,3",0,0,0,0,0,"0,0","1,3","0,0"
10:17:08,"253,7",0,"1,3",0,0,0,0,0,"0,0","1,3","0,0"
10:17:38,"251,6",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
10:18:08,"1922,3",0,"1,5",0,0,0,0,0,"0,0","1,5","0,0"
10:18:38,"251,7",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
10:19:08,"251,9",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
10:19:38,"251,6",0,1,0,0,0,0,0,"0,0","1,0","0,0"
10:20:08,"3164,8",0,2,0,0,0,0,0,"0,0","2,0","0,0"
10:20:38,"251,5",0,"1,2",0,0,0,0,0,"0,0","1,2","0,0"
10:21:08,"251,5",0,"1,7",0,0,0,0,0,"0,0","1,7","0,0"
10:21:38,"275,6",0,1,0,0,0,0,0,"0,0","1,0","0,0"
10:22:08,"1922,2",0,"1,5",0,0,0,0,0,"0,0","1,5","0,0"
10:22:38,253,0,"1,2",0,0,0,0,0,"0,0","1,2","0,0"
10:23:08,"251,3",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
10:23:38,252,0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
10:24:08,1928,0,"1,6",0,0,0,0,0,"0,0","1,6","0,0"
10:24:38,"251,7",0,"1,2",0,0,0,0,0,"0,0","1,2","0,0"
10:25:08,"1478,6","0,1","1,4",0,0,0,0,0,"0,1","1,4","0,0"
10:25:38,"251,9",0,"1,6",0,0,0,0,0,"0,0","1,6","0,0"
10:26:08,"7165,2",0,"49,4",0,0,0,0,0,"0,0","49,4","0,0"
10:26:38,253,0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
10:27:08,"262,7",0,"3,2",0,0,0,0,0,"0,0","3,2","0,0"
10:27:38,"251,1",0,1,0,0,0,0,0,"0,0","1,0","0,0"
10:28:08,1921,0,"1,8",0,0,0,0,0,"0,0","1,8","0,0"
10:28:38,"251,2",0,"1,2",0,0,0,0,0,"0,0","1,2","0,0"
10:29:08,"252,4",0,"2,2",0,0,0,0,0,"0,0","2,2","0,0"
10:29:38,"701,7",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
10:30:08,"3991,7","0,1","2,3",0,0,0,0,0,"0,1","2,3","0,0"
10:30:38,"256,4",0,"3,4",0,0,0,0,0,"0,0","3,4","0,0"
10:31:08,"250,9",0,"1,2",0,0,0,0,0,"0,0","1,2","0,0"
10:31:38,"250,6",0,1,0,0,0,0,0,"0,0","1,0","0,0"
10:32:08,"1844,6",0,"1,7",0,0,0,0,0,"0,0","1,7","0,0"
10:32:38,"252,3",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
10:33:08,"251,3",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
10:33:38,"250,9",0,1,0,0,0,0,0,"0,0","1,0","0,0"
10:34:08,"1925,9","0,1","1,7",0,0,0,0,0,"0,1","1,7","0,0"
10:34:38,"250,5",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
10:35:08,"1474,1",0,"1,4",0,0,0,0,0,"0,0","1,4","0,0"
10:35:38,"251,1",0,2,0,0,0,0,0,"0,0","2,0","0,0"
10:36:08,"1925,1",0,"1,5",0,0,0,0,0,"0,0","1,5","0,0"
10:36:38,"250,9",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
10:37:08,"251,1",0,1,0,0,0,0,0,"0,0","1,0","0,0"
10:37:38,"275,5",0,"1,2",0,0,0,0,0,"0,0","1,2","0,0"
10:38:08,"1919,1",0,"1,7",0,0,0,0,0,"0,0","1,7","0,0"
10:38:38,"252,6",0,"1,2",0,0,0,0,0,"0,0","1,2","0,0"
10:39:08,"251,1",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
10:39:38,"250,8",0,1,0,0,0,0,0,"0,0","1,0","0,0"
10:40:08,"2654,6","0,1","1,9",0,0,0,0,0,"0,1","1,9","0,0"
10:40:38,"250,7",0,2,0,0,0,0,0,"0,0","2,0","0,0"
10:41:08,"753,1",0,"1,2",0,0,0,0,0,"0,0","1,2","0,0"
10:41:38,"250,8",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
10:42:08,"1413,1",0,"1,5",0,0,0,0,0,"0,0","1,5","0,0"
10:42:38,"251,6",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
10:43:08,"250,6",0,"1,3",0,0,0,0,0,"0,0","1,3","0,0"
10:43:38,"250,8",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
10:44:08,"1916,9","0,1","2,3",0,0,0,0,0,"0,1","2,3","0,0"
10:44:38,"697,8",0,"1,6",0,0,0,0,0,"0,0","1,6","0,0"
10:45:08,"2290,1","0,2","2,1",0,0,0,0,0,"0,2","2,1","0,0"
10:45:38,"256,7",0,"1,3",0,0,0,0,0,"0,0","1,3","0,0"
10:46:08,"1920,4",0,"3,7",0,0,0,0,0,"0,0","3,7","0,0"
10:46:38,"250,9",0,"1,3",0,0,0,0,0,"0,0","1,3","0,0"
10:47:08,"250,4",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
10:47:38,"250,8",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
10:48:08,"1922,1","0,1","1,5",0,0,0,0,0,"0,1","1,5","0,0"
10:48:38,"250,8",0,"1,2",0,0,0,0,0,"0,0","1,2","0,0"
10:49:08,"256,6",0,"2,2",0,0,0,0,0,"0,0","2,2","0,0"
10:49:38,"251,6",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
10:50:08,"3167,6",0,2,0,0,0,0,0,"0,0","2,0","0,0"
10:50:38,"250,4",0,"1,9",0,0,0,0,0,"0,0","1,9","0,0"
10:51:08,"250,4",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
10:51:38,"250,7",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
10:52:08,"1934,7",0,"1,7",0,0,0,0,0,"0,0","1,7","0,0"
10:52:38,"251,4",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
10:53:08,"250,8",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
10:53:38,"275,4",0,1,0,0,0,0,0,"0,0","1,0","0,0"
10:54:08,"1915,1",0,"1,7",0,0,0,0,0,"0,0","1,7","0,0"
10:54:38,"252,3",0,1,0,0,0,0,0,"0,0","1,0","0,0"
10:55:08,"1471,8",0,"1,7",0,0,0,0,0,"0,0","1,7","0,0"
10:55:38,"251,6",0,"1,8",0,0,0,0,0,"0,0","1,8","0,0"
10:56:08,"6707,2",0,"54,1",0,0,0,0,0,"0,0","54,1","0,0"
10:56:38,"251,9",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
10:57:08,"770,8",0,"2,6",0,0,0,0,0,"0,0","2,6","0,0"
10:57:38,"251,9",0,1,0,0,0,0,0,"0,0","1,0","0,0"
10:58:08,"1411,6",0,"1,6",0,0,0,0,0,"0,0","1,6","0,0"
10:58:38,"531,8",0,"1,3",0,0,0,0,0,"0,0","1,3","0,0"
10:59:08,"256,1",0,"2,1",0,0,0,0,0,"0,0","2,1","0,0"
10:59:38,"700,7",0,1,0,0,0,0,0,"0,0","1,0","0,0"
11:00:08,"4106,7","0,1","4,7",0,0,0,0,0,"0,1","4,7","0,0"
11:00:38,"258,1",0,"1,4",0,0,0,0,0,"0,0","1,4","0,0"
11:01:08,"250,8",0,"3,4",0,0,0,0,0,"0,0","3,4","0,0"
11:01:38,"250,4",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
11:02:08,"1922,5",0,"1,9",0,0,0,0,0,"0,0","1,9","0,0"
11:02:38,"254,7",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
11:03:08,251,0,"1,2",0,0,0,0,0,"0,0","1,2","0,0"
11:03:38,"251,4",0,1,0,0,0,0,0,"0,0","1,0","0,0"
11:04:08,"1587,1",0,"1,6",0,0,0,0,0,"0,0","1,6","0,0"
11:04:38,"250,8",0,1,0,0,0,0,0,"0,0","1,0","0,0"
11:05:08,"1802,9",0,"1,9",0,0,0,0,0,"0,0","1,9","0,0"
11:05:38,"250,6",0,"1,8",0,0,0,0,0,"0,0","1,8","0,0"
11:06:08,"1595,4",0,"1,7",0,0,0,0,0,"0,0","1,7","0,0"
11:06:38,"250,3",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
11:07:08,"575,3",0,"1,2",0,0,0,0,0,"0,0","1,2","0,0"
11:07:38,"250,9",0,1,0,0,0,0,0,"0,0","1,0","0,0"
