"order_itemid","orderid","partID","description","quantity","price","totalPrice"
"3881","299","10179434  ","Limited-Edition  Fresh Waterlily Satin Body® Revitalizing Shea Scrub","1","20.00","20.00"
"3882","299","10091502  ","White Tea & Citrus Satin Body® Indulgent Shea Wash","1","20.00","20.00"
"3883","299","10098324  ","White Tea & Citrus Satin Lips® Set","1","22.00","22.00"
"3884","299","10171798  ","Gel Semi-Matte Lipstick Samples, pk./1 CDS Free -  Berry Famous Berry Famous","1","0.00","0.00"
"3885","299","10216024  ","Instant Puffiness Reducer Sample pk./1 CDS Free","1","0.00","0.00"
"3886","300","10100026  ","TimeWise® Luminous 3D Foundation Beige W 160","1","25.00","25.00"
"3887","300","10054105  ","Foundation Primer Sunscreen Broad Spectrum SPF 15*","1","20.00","20.00"
"3888","300","10147189  ","Brown Eye Look Color Card Sample, pk/1","1","0.00","0.00"
"3889","300","10217484  ","OPTIONAL - NEW! The Look (Fall 2022), pk./1 / CDS Free","1","0.00","0.00"
"3890","301","10107064  ","Mary Kay Perfect Palette® (unfilled)","2","18.00","36.00"
"3891","301","10082650  ","TimeWise® Firming Eye Cream","1","34.00","34.00"
"3892","301","10143940  ","Travel Roll-Up Bag, (unfilled)","3","36.00","108.00"
"3893","301","10183102  ","Limited-Edition  Warm Hues Eye Shadow Palette Warm Hues","3","39.00","117.00"
"3894","301","10205898  ","Limited-Edition  Beauty Box","2","48.00","96.00"
"3895","301","10210587  ","¡NUEVO! La Imagen (otoÃ±o 2022), paq./10 ","1","4.50","4.50"
"3896","301","10206532  ","Special-Edition  Sleep Mask","3","4.00","12.00"
"3897","301","10183278  ","Gel Semi-Shine Lipstick Downtown Brown","3","18.00","54.00"
"3898","301","10183277  ","Gel Semi-Matte Lipstick Subdued Nude","2","18.00","36.00"
"3899","301","10166411  ","Special-Edition  Travel Color Bag","4","16.00","64.00"
"3900","301","10128064  ","Skinvigorate Sonic„¢ Skin Care System","3","75.00","225.00"
"3901","301","10135590  ","Skinvigorate Sonic„¢ Facial Massage Head","3","25.00","75.00"
"3902","301","10094148  ","Clear Proof® Deep-Cleansing Charcoal Mask","1","25.00","25.00"
"3903","301","10090136  ","Eyeliner MK Black","2","12.00","24.00"
"3904","301","10092185  ","Undereye Corrector Undereye Corrector","2","16.00","32.00"
"3905","301","10098324  ","White Tea & Citrus Satin Lips® Set","5","22.00","110.00"
"3906","301","10088998  ","TimeWise&reg; Age Minimize 3D&reg; 4-in-1 Cleanser - Combination/Oily Combination/Oily","2","26.00","52.00"
"3907","301","10190676  ","Special-Edition  2-Step Hydrating Sheet Mask, pk/8","2","40.00","80.00"
"3908","301","10180436  ","Special-Edition  MKMen® Foaming Beard Wash ","1","18.00","18.00"
"3909","301","10072823  ","CC Cream Sunscreen Broad Spectrum SPF 15* Light to Medium","2","22.00","44.00"
"3910","301","10122324  ","Eye Smudger Brush","1","12.00","12.00"
"3911","301","10122323  ","All-Over Eye Shadow Brush","1","12.00","12.00"
"3912","301","10089642  ","Gel Semi-Matte Lipstick Mauve Moment","1","18.00","18.00"
"3913","301","10212255  ","Golden Rules - July 2022 Collection Piece","1","0.00","0.00"
"3914","302","10207217  ","9/22 Director Buzz Kit - Spanish","1","40.00","40.00"
"3915","303","10211404  ","The Look with Samplers “ Spanish (CFL)","9","0.90","8.10"
"3916","303","10211407  ","The Look with Samplers “ English (CFL)","1","0.90","0.90"
"3917","304","10211401  ","The Look with Samplers “ Spanish","24","0.90","21.60"
"3918","304","10211397  ","The Look with Samplers “ English","38","0.90","34.20"
"3919","305","08209382  ","Seminar 2022 Sashes (Set of 5)","1","18.00","18.00"
"3920","306","10206405  ","TimeWise Ultimate Miracle Set 3D® Normal/Dry - June Skin Care 2022","2","178.00","356.00"
"3921","306","10206407  ","TimeWise Miracle Set 3D® - Normal/Dry - June Skin Care 2022","2","120.00","240.00"
"3922","306","10206413  ","Botanical Effects® Regimen - June Skin Care 2022","1","60.00","60.00"
"3923","306","10179763  ","Limited-Edition  Heart-Shaped Lipstick Courageous Pink","2","18.00","36.00"
"3924","306","10180610  ","Limited-Edition  Gel Cream Blush Blushing Pink","1","18.00","18.00"
"3925","306","10180611  ","Limited-Edition  Gel Cream Blush Dewy Peach","2","18.00","36.00"
"3926","306","10173101  ","TimeWise® Age Minimize 3D® 4-in-1 Cleanser - Normal/Dry Normal/Dry","2","26.00","52.00"
"3927","306","10088998  ","TimeWise&reg; Age Minimize 3D&reg; 4-in-1 Cleanser - Combination/Oily Combination/Oily","2","26.00","52.00"
"3928","306","10118434  ","TimeWise Repair® Volu-Firm® Set","1","215.00","215.00"
"3929","306","10108837  ","TimeWise Repair® Volu-Firm® Advanced Lifting Serum","2","74.00","148.00"
"3930","306","10122320  ","All-Over Powder Brush","3","16.00","48.00"
"3931","306","10166411  ","Special-Edition  Travel Color Bag","2","16.00","32.00"
"3932","306","10090136  ","Eyeliner MK Black","4","12.00","48.00"
"3933","306","10090131  ","Eyeliner MK Deep Brown","1","12.00","12.00"
"3934","306","10178735  ","Fragrance-Free Satin Hands® Shea Hand Sanitizer","5","8.00","40.00"
"3935","306","10156069  ","Fragrance-Free Satin Hands® Nourishing Shea Cream","2","12.00","24.00"
"3936","306","10136769  ","2-In-1 Body Wash & Shave","3","16.00","48.00"
"3937","306","10072682  ","Extra Emollient Night Cream","2","16.00","32.00"
"3938","306","10089020  ","TimeWise Miracle Set 3D The Go Set - Combination/Oily Combination/Oily","2","28.00","56.00"
"3939","306","10089021  ","TimeWise Miracle Set 3D The Go Set® - Normal/Dry Normal/Dry","2","28.00","56.00"
"3940","306","10058968  ","Clear Proof The Go Set®","1","24.00","24.00"
"3941","306","10029726  ","Oil-Free Eye Makeup Remover","1","18.00","18.00"
"3942","306","10151985  ","CC Cream Sunscreen Broad Spectrum SPF15 Samples, strips/6 - Light to Medium Light to Medium","1","1.50","1.50"
"3943","306","10151986  ","CC Cream Sunscreen Broad Spectrum SPF15 Samples, strips/6 - Medium to Deep Medium to Deep","1","1.50","1.50"
"3944","306","10072824  ","CC Cream Sunscreen Broad Spectrum SPF 15* Medium to Deep","3","22.00","66.00"
"3945","306","10171886  ","TimeWise Replenishing Serum C+E®","2","60.00","120.00"
"3946","306","10143936  ","Mary Kay Chromafusion® Contour  Latte","1","14.00","14.00"
"3947","306","10144014  ","Mary Kay Chromafusion® Highlighter  Glazed","2","14.00","28.00"
"3948","306","10044465  ","Lash Love® Waterproof Mascara I ¥ Black","2","16.00","32.00"
"3949","306","10099965  ","TimeWise® Matte 3D Foundation Beige W 100","2","25.00","50.00"
"3950","306","10099978  ","TimeWise® Matte 3D Foundation Bronze W 100","1","25.00","25.00"
"3951","306","10099967  ","TimeWise® Matte 3D Foundation Beige C 120","1","25.00","25.00"
"3952","306","10099968  ","TimeWise® Matte 3D Foundation Beige C 130","1","25.00","25.00"
"3953","306","10099969  ","TimeWise® Matte 3D Foundation Beige C 140","1","25.00","25.00"
"3954","306","10100038  ","TimeWise® Matte 3D Foundation Bronze C 160","1","25.00","25.00"
"3955","306","10099972  ","TimeWise® Matte 3D Foundation Beige C 170","1","25.00","25.00"
"3956","306","10080241  ","Oil-Free Eye Makeup Remover Deluxe Mini","1","3.00","3.00"
"3957","307","10205096  ","8/22 Director Buzz Kit - Spanish","1","40.00","40.00"
"3958","308","06202968  ","Pink-Magenta Glitter 2021 Globe Ornament 12-21","1","0.00","0.00"
"3959","309","10223234  ","The Look with Samplers “ English","19","0.90","17.10"
"3960","309","10222973  ","The Look with Samplers “ Spanish","18","0.90","16.20"
"3961","310","10206408  ","TimeWise Miracle Set 3D® - Combination/Oily - June Skin Care 2022","5","0.00","0.00"
"3962","310","10206411  ","Clear Proof® Acne System Set - June Skin Care 2022","2","0.00","0.00"
"3963","310","10206413  ","Botanical Effects® Regimen - June Skin Care 2022","1","0.00","0.00"
"3964","311","10029726  ","Oil-Free Eye Makeup Remover","1","18.00","18.00"
"3965","311","10092185  ","Undereye Corrector Undereye Corrector","1","16.00","16.00"
"3966","311","10215349  ","NEW! The Look (Summer 2022), pk./1 CDS Free","1","0.00","0.00"
"3967","311","10160895  ","Gel Semi-Matte Lipstick Sample, pk.1 - Mauve Moment Free","1","0.00","0.00"
"3968","312","10088998  ","TimeWise&reg; Age Minimize 3D&reg; 4-in-1 Cleanser - Combination/Oily Combination/Oily","1","26.00","26.00"
"3969","312","10151790  ","TimeWise® Microdermabrasion Plus Set","1","58.00","58.00"
"3970","312","10173736  ","Instant Puffiness Reducer","1","35.00","35.00"
"3971","312","10165084  ","Hydrogel Eye Patches Sample CDS Free","1","0.00","0.00"
"3972","312","10083844  ","TimeWise® Firming Eye Cream Samples, pk./1 CDS Free","1","0.00","0.00"
"3973","313","10206408  ","TimeWise Miracle Set 3D® - Combination/Oily - June Skin Care 2022","5","120.00","600.00"
"3974","313","10206413  ","Botanical Effects® Regimen - June Skin Care 2022","1","60.00","60.00"
"3975","313","10206411  ","Clear Proof® Acne System Set - June Skin Care 2022","2","50.00","100.00"
"3976","313","10206412  ","MKMen® Regimen Bundle - June Skin Care 2022","3","80.00","240.00"
"3977","313","10179434  ","Limited-Edition  Fresh Waterlily Satin Body® Revitalizing Shea Scrub","3","20.00","60.00"
"3978","313","10050165  ","Special-Edition  Sun Care After-Sun Replenishing Gel","4","15.00","60.00"
"3979","313","10179763  ","Limited-Edition  Heart-Shaped Lipstick Courageous Pink","1","18.00","18.00"
"3980","313","10179762  ","Limited-Edition  Heart-Shaped Lipstick Natural Confidence","1","18.00","18.00"
"3981","313","10180610  ","Limited-Edition  Gel Cream Blush Blushing Pink","1","18.00","18.00"
"3982","313","10180611  ","Limited-Edition  Gel Cream Blush Dewy Peach","3","18.00","54.00"
"3983","313","10180612  ","Limited-Edition  Gel Cream Blush Simply Rosy","2","18.00","36.00"
"3984","313","10180613  ","Limited-Edition  Gel Cream Blush Berry Happy","2","18.00","36.00"
"3985","313","10179756  ","Limited-Edition  Fresh Waterlily Satin Body® Whipped Shea CrÃ¨me Fresh Waterlily","3","24.00","72.00"
"3986","313","10206097  ","Limited-Edition* Makeup Remover Rounds Bundle","1","36.00","36.00"
"3987","313","10199918  ","Powered by Pink - June 2022 Jewelry","1","0.00","0.00"
"3988","313","10163901  ","Micellar Water Deluxe Mini","3","3.00","9.00"
"3989","313","10095882  ","Lash Intensity® Mascara Black Deluxe Mini Black","2","3.00","6.00"
"3990","313","10080241  ","Oil-Free Eye Makeup Remover Deluxe Mini","3","3.00","9.00"
"3991","313","10099043  ","Satin Hands® Pampering Set Deluxe Mini - White Tea & Citrus","3","4.00","12.00"
"3992","313","10150133  ","Fragrance-Free Satin Hands® Deluxe Mini Set","1","4.00","4.00"
"3993","313","10150126  ","White Tea & Citrus Satin Body® Indulgent Shea Wash Deluxe Mini (single)","3","1.00","3.00"
"3994","313","10150131  ","White Tea & Citrus Satin Body® Silkening Shea Lotion Deluxe Mini (single)","3","1.00","3.00"
"3995","313","10179677  ","TimeWise® Miracle Set 3D„¢ Sample Sets, pk./3 (Normal/Dry) Normal/Dry","8","4.00","32.00"
"3996","313","10179678  ","TimeWise® Miracle Set 3D„¢ Sample Sets, pk./3 (Combination/Oily) Combination/Oily","15","4.00","60.00"
"3997","313","10160429  ","TimeWise® Microdermabrasion Plus Sample Set, pk./1","2","3.00","6.00"
"3998","313","10146629  ","TimeWise® Moisture Renewing Gel Mask Sample, pk./6","4","2.00","8.00"
"3999","313","10182416  ","TimeWise Repair® Volu-Firm® Sample Sets, pk./3","1","5.00","5.00"
"4000","313","10145845  ","Clear Proof® Deep-Cleansing Charcoal Mask Sample, pk./6","4","2.00","8.00"
"4001","313","10142159  ","TimeWise® Matte 3D Foundation Samples Beige C 110","1","1.50","1.50"
"4002","313","10142160  ","TimeWise® Matte 3D Foundation Samples Beige C 120","1","1.50","1.50"
"4003","313","10142161  ","TimeWise® Matte 3D Foundation Samples Beige C 130","1","1.50","1.50"
"4004","313","10142168  ","TimeWise® Matte 3D Foundation Samples Beige N 200","1","1.50","1.50"
"4005","313","10142169  ","TimeWise® Matte 3D Foundation Samples Beige N 210","1","1.50","1.50"
"4006","313","10142171  ","TimeWise® Matte 3D Foundation Samples Bronze W 100","1","1.50","1.50"
"4007","313","10097538  ","White Tea & Citrus Satin Hands® Nourishing Shea Cream Sample ","1","8.00","8.00"
"4008","313","10151986  ","CC Cream Sunscreen Broad Spectrum SPF15 Samples, strips/6 - Medium to Deep Medium to Deep","1","1.50","1.50"
"4009","313","10174477  ","Instant Puffiness Reducer Sample","1","6.00","6.00"
"4010","313","10208839  ","La Imagen (Verano 2022), paq./10","2","3.50","7.00"
"4011","313","10997700  ","Logo Pin","2","2.25","4.50"
"4012","313","10075139  ","Discover What You Love® Campaign Small Plastic Shopping Bags, pk./100","1","4.50","4.50"
"4013","314","10153475  ","Mary Kay Unlimited® Lip Gloss Iconic Red","1","16.00","16.00"
"4014","314","10090136  ","Eyeliner MK Black","1","12.00","12.00"
"4015","314","10147189  ","Brown Eye Look Color Card Sample, pk/1","1","0.00","0.00"
"4016","314","10215349  ","NEW! The Look (Summer 2022), pk./1 CDS Free","1","0.00","0.00"
"4017","315","10098324  ","White Tea & Citrus Satin Lips® Set","2","22.00","44.00"
"4018","315","10047376  ","TimeWise Repair® Volu-Firm® Eye Renewal Cream","2","44.00","88.00"
"4019","315","10175579  ","Special-Edition  Scents Collection - Velvet Scent","1","36.00","36.00"
"4020","315","10155233  ","Supreme Hydrating Lipstick Samples, strip/8 Poetic Pink","2","1.50","3.00"
"4021","315","10128064  ","Skinvigorate Sonic„¢ Skin Care System","1","75.00","75.00"
"4022","315","10054105  ","Foundation Primer Sunscreen Broad Spectrum SPF 15*","2","20.00","40.00"
"4023","315","10090638  ","White Tea & Citrus Satin Hands® Pampering Set","4","36.00","144.00"
"4024","315","10208839  ","La Imagen (Verano 2022), paq./10","2","3.50","7.00"
"4025","315","10107064  ","Mary Kay Perfect Palette® (unfilled)","2","18.00","36.00"
"4026","315","10050165  ","Special-Edition  Sun Care After-Sun Replenishing Gel","4","15.00","60.00"
"4027","315","10178735  ","Fragrance-Free Satin Hands® Shea Hand Sanitizer","4","8.00","32.00"
"4028","315","10031573  ","Oil Mattifier","3","20.00","60.00"
"4029","315","10121614  ","TimeWise Repair Volu-Firm The Go Set®","2","38.00","76.00"
"4030","315","10179434  ","Limited-Edition  Fresh Waterlily Satin Body® Revitalizing Shea Scrub","2","20.00","40.00"
"4031","315","10179756  ","Limited-Edition  Fresh Waterlily Satin Body® Whipped Shea CrÃ¨me Fresh Waterlily","2","24.00","48.00"
"4032","315","10072822  ","CC Cream Sunscreen Broad Spectrum SPF 15* Very Light","2","22.00","44.00"
"4033","315","10099980  ","TimeWise® Matte 3D Foundation Bronze W 120","4","25.00","100.00"
"4034","315","10099979  ","TimeWise® Matte 3D Foundation Bronze W 110","2","25.00","50.00"
"4035","315","10082650  ","TimeWise® Firming Eye Cream","3","34.00","102.00"
"4036","315","10180613  ","Limited-Edition  Gel Cream Blush Berry Happy","2","18.00","36.00"
"4037","315","10199917  ","Powered by Pink - May 2022 Jewelry","1","0.00","0.00"
"4038","315","10078697  ","Cityscape® Cologne Spray","1","56.00","56.00"
"4039","315","10109680  ","MK High Intensity® Cologne Spray","1","46.00","46.00"
"4040","315","10095123  ","MK High Intensity Ocean® Cologne Spray","1","46.00","46.00"
"4041","315","10075680  ","MK High Intensity® Sport Cologne Spray","1","46.00","46.00"
"4042","315","10127861  ","Mary Kay Pro Palette® (unfilled)","2","25.00","50.00"
"4043","315","10122320  ","All-Over Powder Brush","2","16.00","32.00"
"4044","315","10122325  ","Liquid Foundation Brush","2","14.00","28.00"
"4045","315","10017657  ","Ultimate Mascara„¢ Black","2","16.00","32.00"
"4046","315","10141205  ","Waterproof Liquid Eyeliner Pen Intense Black","2","18.00","36.00"
"4047","315","10074680  ","Eye Primer","2","12.00","24.00"
"4048","315","10089020  ","TimeWise Miracle Set 3D The Go Set - Combination/Oily Combination/Oily","2","28.00","56.00"
"4049","315","10029726  ","Oil-Free Eye Makeup Remover","8","18.00","144.00"
"4050","315","10031541  ","Intense Moisturizing Cream (Dry)","1","34.00","34.00"
"4051","315","10094148  ","Clear Proof® Deep-Cleansing Charcoal Mask","4","25.00","100.00"
"4052","315","10053074  ","TimeWise Repair® Volu-Firm® Foaming Cleanser","4","30.00","120.00"
"4053","315","10092185  ","Undereye Corrector Undereye Corrector","2","16.00","32.00"
"4054","315","10108837  ","TimeWise Repair® Volu-Firm® Advanced Lifting Serum","2","74.00","148.00"
"4055","315","10088625  ","Fragrance-Free Satin Hands® Pampering Set","2","36.00","72.00"
"4056","315","10095054  ","Clear Proof® Acne Treatment Gel*","1","12.00","12.00"
"4057","316","REGAF195  ","Registration Fee","1","225.00","225.00"
"4058","317","10173101  ","TimeWise® Age Minimize 3D® 4-in-1 Cleanser - Normal/Dry Normal/Dry","1","26.00","26.00"
"4059","317","10173123  ","TimeWise® Age Minimize 3D® Day Cream SPF 30 Broad Spectrum Sunscreen** - Normal/Dry Normal/Dry","1","34.00","34.00"
"4060","317","10173098  ","TimeWise® Age Minimize 3D® Night Cream - Normal/Dry Normal/Dry","1","34.00","34.00"
"4061","317","10151329  ","TimeWise® Moisture Renewing Gel Mask","1","24.00","24.00"
"4062","317","10072824  ","CC Cream Sunscreen Broad Spectrum SPF 15* Medium to Deep","1","22.00","22.00"
"4063","317","10215349  ","NEW! The Look (Summer 2022), pk./1 CDS Free","1","0.00","0.00"
"4064","317","10211501  ","Supreme Hydrating Lipstick, pk./1 CDS Free - Boho Plum Boho Plum","1","0.00","0.00"
"4065","318","10090638  ","White Tea & Citrus Satin Hands® Pampering Set","1","36.00","36.00"
"4066","318","10174094  ","Limited-Edition  Pedicure Set","1","26.00","26.00"
"4067","318","10029726  ","Oil-Free Eye Makeup Remover","1","18.00","18.00"
"4068","318","10211502  ","Supreme Hydrating Lipstick, pk./1 CDS Free - Poetic Pink Poetic Pink","1","0.00","0.00"
"4069","318","10215349  ","NEW! The Look (Summer 2022), pk./1 CDS Free","1","0.00","0.00"
"4070","319","10216470  ","Interim TimeWise Repair® Volu-Firm® Set","2","200.00","400.00"
"4071","319","10177906  ","Mary Kay Clinical Solutions® HA + Ceramide Hydrator","7","38.00","266.00"
"4072","319","10173736  ","Instant Puffiness Reducer","10","35.00","350.00"
"4073","319","10174094  ","Limited-Edition  Pedicure Set","4","26.00","104.00"
"4074","319","10179758  ","Limited-Edition  Masking Minis","5","18.00","90.00"
"4075","319","10206097  ","Limited-Edition* Makeup Remover Rounds Bundle","2","36.00","72.00"
"4076","319","10179974  ","Limited-Edition  Hand Cream Minis","5","14.00","70.00"
"4077","319","10177899  ","Mary Kay Clinical Solutions® C + Resveratrol Line-Reducer","8","38.00","304.00"
"4078","319","10050165  ","Special-Edition  Sun Care After-Sun Replenishing Gel","1","15.00","15.00"
"4079","319","10179756  ","Limited-Edition  Fresh Waterlily Satin Body® Whipped Shea CrÃ¨me Fresh Waterlily","3","24.00","72.00"
"4080","319","10179762  ","Limited-Edition  Heart-Shaped Lipstick Natural Confidence","5","18.00","90.00"
"4081","319","10179763  ","Limited-Edition  Heart-Shaped Lipstick Courageous Pink","5","18.00","90.00"
"4082","319","10179434  ","Limited-Edition  Fresh Waterlily Satin Body® Revitalizing Shea Scrub","3","20.00","60.00"
"4083","319","10180610  ","Limited-Edition  Gel Cream Blush Blushing Pink","3","18.00","54.00"
"4084","319","10180611  ","Limited-Edition  Gel Cream Blush Dewy Peach","3","18.00","54.00"
"4085","319","10180612  ","Limited-Edition  Gel Cream Blush Simply Rosy","3","18.00","54.00"
"4086","319","10180613  ","Limited-Edition  Gel Cream Blush Berry Happy","3","18.00","54.00"
"4087","319","10090131  ","Eyeliner MK Deep Brown","3","12.00","36.00"
"4088","319","10155214  ","Supreme Hydrating Lipstick Poetic Pink","1","18.00","18.00"
"4089","319","10054105  ","Foundation Primer Sunscreen Broad Spectrum SPF 15*","1","20.00","20.00"
"4090","319","10070574  ","Netted Body Sponge","3","1.00","3.00"
"4091","319","10134452  ","Cosmetic Sponges","4","4.00","16.00"
"4092","319","10122325  ","Liquid Foundation Brush","2","14.00","28.00"
"4093","319","10015137  ","Sheer Mineral Pressed Powder Beige 1","2","18.00","36.00"
"4094","319","10015139  ","Sheer Mineral Pressed Powder Bronze 1","1","18.00","18.00"
"4095","319","10149211  ","Liquid Eye Shadow Meteor Shower","2","16.00","32.00"
"4096","319","10149212  ","Liquid Eye Shadow Purple Nova","2","16.00","32.00"
"4097","319","10080376  ","Hello, Clean","1","32.00","32.00"
"4098","319","10173101  ","TimeWise® Age Minimize 3D® 4-in-1 Cleanser - Normal/Dry Normal/Dry","3","26.00","78.00"
"4099","319","10088998  ","TimeWise&reg; Age Minimize 3D&reg; 4-in-1 Cleanser - Combination/Oily Combination/Oily","3","26.00","78.00"
"4100","319","10120549  ","TimeWise Repair® Volu-Firm® Day Cream Sunscreen Broad Spectrum SPF 30*","1","54.00","54.00"
"4101","319","10151329  ","TimeWise® Moisture Renewing Gel Mask","2","24.00","48.00"
"4102","319","10086904  ","MKMen® Daily Facial Wash","1","18.00","18.00"
"4103","319","10010336  ","MKMen® Shave Foam","1","18.00","18.00"
"4104","319","10060198  ","MKMen® Advanced Eye Cream","1","26.00","26.00"
"4105","319","10139838  ","Hydrogel Eye Patches, pk./30 pairs","3","40.00","120.00"
"4106","319","10150071  ","TimeWise Body Targeted-Action® Toning Lotion","2","34.00","68.00"
"4107","319","10190660  ","Indulge® Soothing Eye Gel","5","18.00","90.00"
"4108","319","10099977  ","TimeWise® Matte 3D Foundation Beige C 220","2","25.00","50.00"
"4109","319","10082650  ","TimeWise® Firming Eye Cream","1","34.00","34.00"
"4110","319","10166411  ","Special-Edition  Travel Color Bag","2","16.00","32.00"
"4111","319","10162408  ","Apple & Almond Scented Shower Gel Apple & Almond","2","14.00","28.00"
"4112","319","10162409  ","Apple & Almond Scented Body Lotion Apple & Almond","2","14.00","28.00"
"4113","319","10174477  ","Instant Puffiness Reducer Sample","1","6.00","6.00"
"4114","319","10205902  ","La Imagen (Primavera 2022), paq./10","2","3.50","7.00"
"4115","319","10082651  ","TimeWise® Firming Eye Cream Sample","1","2.00","2.00"
"4116","319","10199916  ","Powered by Pink - April 2022 Jewelry","1","0.00","0.00"
"4117","319","10089642  ","Gel Semi-Matte Lipstick Mauve Moment","2","18.00","36.00"
"4118","319","10077867  ","Endless Performance® CrÃ¨me-to-Powder Foundation Ivory 2","1","20.00","20.00"
"4119","319","10077868  ","Endless Performance® CrÃ¨me-to-Powder Foundation Ivory 3","2","20.00","40.00"
"4120","319","10077871  ","Endless Performance® CrÃ¨me-to-Powder Foundation Beige 1","1","20.00","20.00"
"4121","319","10033942  ","Mesh Zip Bag (empty)","1","1.00","1.00"
"4122","319","10128372  ","Disposable Trays","1","2.25","2.25"
"4123","320","10211823  ","REVISED! enriching womens lives® Car Decal (Version 3/22)","5","0.75","3.75"
"4124","320","10098324  ","White Tea & Citrus Satin Lips® Set","2","22.00","44.00"
"4125","320","10090131  ","Eyeliner MK Deep Brown","1","12.00","12.00"
"4126","320","10134679  ","TimeWise&reg; Ultimate Miracle Set 3D&trade; - Combination/Oily Combination/Oily","2","178.00","356.00"
"4127","320","10134555  ","TimeWise® Ultimate Miracle Set 3D„¢ - Normal/Dry Normal/Dry","4","178.00","712.00"
"4128","320","10127613  ","Precision Brow Liner Brunette","2","14.00","28.00"
"4129","320","10088632  ","White Tea & Citrus Satin Hands® Nourishing Shea Cream","2","12.00","24.00"
"4130","320","10176089  ","TimeWise Miracle Set 3D&reg; - Normal/Dry Normal/Dry","2","120.00","240.00"
"4131","320","10173105  ","Timewise® Age Minimize 3D® Day Cream (Non SPF) - Normal/Dry Normal/Dry","1","34.00","34.00"
"4132","320","10173108  ","Timewise® Age Minimize 3D® Day Cream (Non SPF) - Combination/Oily Combination/Oily","1","34.00","34.00"
"4133","320","10029726  ","Oil-Free Eye Makeup Remover","4","18.00","72.00"
"4134","320","10149210  ","Liquid Eye Shadow Pink Starlight","5","16.00","80.00"
"4135","320","10017657  ","Ultimate Mascara„¢ Black","6","16.00","96.00"
"4136","320","10072824  ","CC Cream Sunscreen Broad Spectrum SPF 15* Medium to Deep","2","22.00","44.00"
"4137","320","10072823  ","CC Cream Sunscreen Broad Spectrum SPF 15* Light to Medium","2","22.00","44.00"
"4138","320","10072822  ","CC Cream Sunscreen Broad Spectrum SPF 15* Very Light","2","22.00","44.00"
"4139","320","10160886  ","Micellar Water","3","18.00","54.00"
"4140","320","10090638  ","White Tea & Citrus Satin Hands® Pampering Set","3","36.00","108.00"
"4141","320","10166411  ","Special-Edition  Travel Color Bag","2","16.00","32.00"
"4142","320","10177906  ","Mary Kay Clinical Solutions® HA + Ceramide Hydrator","2","38.00","76.00"
"4143","320","10092105  ","Lash Intensity® Mascara Black","1","18.00","18.00"
"4144","320","10058977  ","Clear Proof® Acne System Set","1","50.00","50.00"
"4145","320","10190603  ","Limited-Edition  Vinyl Shine Liquid Lip Set Neutral - Brilliant Brown & Glowing Neutral","2","16.00","32.00"
"4146","320","10190604  ","Limited-Edition  Vinyl Shine Liquid Lip Set Bold - Vivid Berry & Luminous Red","2","16.00","32.00"
"4147","320","10074680  ","Eye Primer","2","12.00","24.00"
"4148","320","10089647  ","Gel Semi-Matte Lipstick Crushed Berry","1","18.00","18.00"
"4149","320","10219385  ","NUEVO! La Imagen (Primavera 2023), paq./10","1","4.50","4.50"
"4150","320","10179678  ","TimeWise® Miracle Set 3D„¢ Sample Sets, pk./3 (Combination/Oily) Combination/Oily","2","4.00","8.00"
"4151","320","10997700  ","Logo Pin","2","2.25","4.50"
"4152","320","10216483  ","¡REVISADO! Folletos Comienzo Grandioso, paq./15 (VersiÃ³n 11/22)","1","4.00","4.00"
"4153","320","10220973  ","¡REVISADO! Tarjeta del Perfil de Belleza (VersiÃ³n 2/23), paq./30","1","1.25","1.25"
"4154","320","10097538  ","White Tea & Citrus Satin Hands® Nourishing Shea Cream Sample ","1","8.00","8.00"
"4155","320","10128372  ","Disposable Trays","1","2.25","2.25"
"4156","320","10224814  ","60th Anniversary Special! Skinvigorate Sonic„¢ Skin Care System","1","60.00","60.00"
"4157","321","08209205  ","Reversible Tote With Logo","2","15.00","30.00"
"4158","321","08208969  ","Insulated Water Bottle","2","15.00","30.00"
"4159","322","10178735  ","Fragrance-Free Satin Hands® Shea Hand Sanitizer","2","8.00","16.00"
"4160","322","10178161  ","Fragrance-Free Satin Hands® Shea Hand Soap","2","10.00","20.00"
"4161","322","10029726  ","Oil-Free Eye Makeup Remover","3","18.00","54.00"
"4162","322","10215350  ","¡NUEVO! La Imagen (Verano 2022), paq./1 CDS Free","1","0.35","0.35"
"4163","322","10030614  ","Ultimate Mascara„¢ Sample Black","1","0.00","0.00"
"4164","323","10208843  ","The Look with Samplers “ Spanish (CFL)","15","0.70","10.50"
"4165","323","10208842  ","The Look with Samplers “ English (CFL)","2","0.70","1.40"
"4166","324","10208841  ","The Look with Samplers “ Spanish","18","0.70","12.60"
"4167","324","10208840  ","The Look with Samplers “ English","27","0.70","18.90"
"4168","325","10162409  ","Apple & Almond Scented Body Lotion Apple & Almond","1","14.00","14.00"
"4169","325","10162408  ","Apple & Almond Scented Shower Gel Apple & Almond","1","14.00","14.00"
"4170","325","10102790  ","Fragrance-Free Satin Hands® Nourishing Shea Cream Sample","1","0.00","0.00"
"4171","325","10211495  ","La Imagen (Primavera 2022), paq./1 CDS Free","1","0.00","0.00"
"4172","326","10211491  ","Exclusive Career Conference Product Collection","1","40.00","40.00"
"4173","326","10118434  ","TimeWise Repair® Volu-Firm® Set","2","215.00","430.00"
