Order Item Id,Order Type,Daraz Id,Seller SKU,Daraz SKU,Created at,Updated at,Order Number,Invoice Required,Customer Name,Shipping City,Shipping Postcode,Shipping Country,Billing City,Billing Country,Payment Method,Paid Price,Shipping Fee,Wallet Credits,Item Name,Variation,Shipping Provider,Shipment Type Name,Shipping Provider Type,Premium,Status,Cancel / Return Initiator,Reason,Reason Detail,Editor,Bundle ID,Bundle Discount,Refund Amount
172106709763424,Normal,172106709763424,T127781-Brown,434372966_PK-2083082316,2023-11-12 12:09:46,2023-11-12 12:14:57,172106709663424,No,Customer 172,Lahore - Bahria Town,,Pakistan,Lahore - Bahria Town,Pakistan,COD,579,99,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Brown,,Dropshipping,standard,No,Canceled,cancellation-customer,Change of mind,,,,,
171290630292368,Normal,171290630292368,T127781-Mehroon,434372966_PK-2083082318,2023-11-12 11:26:33,2023-11-17 18:08:28,171290630192368,No,Customer 173,Machiwala,,Pakistan,Machiwala,Pakistan,COD,579,109,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Maroon,PK-TCS,Dropshipping,standard,No,Delivered,,,,,,,
171132206976578,Normal,171132206976578,T127781-Brown,434372966_PK-2083082316,2023-11-11 22:25:40,2023-11-15 18:32:34,171132206876578,No,Customer 174,Bagh,,Pakistan,Bagh,Pakistan,COD,579,109,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Brown,PK-TCS,Dropshipping,standard,No,Delivered,,,,,,,
171123612329521,Normal,171123612329521,T127781-Coffee,434372966_PK-2083082319,2023-11-11 22:10:37,2023-11-13 18:26:32,171123612229521,No,Customer 175,Lahore - Chaburji,,Pakistan,Lahore - Sanda,Pakistan,MIXEDCARD,579,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Coffee,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
171031845728349,Normal,171031845728349,T127781-Coffee,434372966_PK-2083082319,2023-11-11 19:03:46,2023-11-14 16:32:39,171031845628349,No,Customer 176,Karachi - Gulshan-e-Iqbal,,Pakistan,Karachi - Gulshan-e-Iqbal,Pakistan,COD,579,119,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Coffee,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
170898474392877,Normal,170898474392877,T127781-Coffee,434372966_PK-2083082319,2023-11-11 14:01:14,2023-11-15 18:10:02,170898474192877,No,Customer 177,Lahore - Sabzazar,,Pakistan,Lahore - Sabzazar,Pakistan,COD,579,99,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Coffee,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
170614009747470,Normal,170614009747470,T127781-Aqua,434372966_PK-2083082320,2023-11-10 22:05:07,2023-11-23 17:57:53,170614009547470,No,Customer 178,Karachi - Gulistan-e-Johar,,Pakistan,Karachi - Gulistan-e-Johar,Pakistan,COD,579,119,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Aqua,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
170601899347470,Normal,170601899347470,T127781-Aqua,434372966_PK-2083082320,2023-11-10 21:58:26,2023-11-25 8:19:45,170601899147470,No,Customer 178,Karachi - Gulistan-e-Johar,,Pakistan,Karachi - Gulistan-e-Johar,Pakistan,COD,579,119,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Aqua,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
171293388565953,Normal,171293388565953,T127781-Mehroon,434372966_PK-2083082318,2023-11-09 19:19:33,2023-11-13 21:18:09,171293388465953,No,Customer 179,Karachi - Gulistan-e-Johar,,Pakistan,Karachi - Gulistan-e-Johar,Pakistan,COD,579,119,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Maroon,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
170485055572641,Normal,170485055572641,T127781-Coffee,434372966_PK-2083082319,2023-11-09 14:39:09,2023-11-11 23:46:15,170485055472641,No,Customer 180,Phool Nagar,,Pakistan,Phool Nagar,Pakistan,COD,579,109,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Coffee,PK-MNP-API,Dropshipping,standard,No,Delivered,,,,,,,
170405853141482,Normal,170405853141482,T127781-Mehroon,434372966_PK-2083082318,2023-11-08 16:30:00,2023-11-12 13:14:23,170405853041482,No,Customer 181,Mandi Bhauddin,,Pakistan,Mandi Bhauddin,Pakistan,COD,579,109,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Maroon,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
170342692214371,Normal,170342692214371,T127781-Aqua,434372966_PK-2083082320,2023-11-07 20:42:23,2023-11-13 22:49:55,170342692114371,No,Customer 182,Sehwan Sharif,,Pakistan,Sehwan Sharif,Pakistan,COD,579,109,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Aqua,PK-LCS,Dropshipping,standard,No,Delivered,,,,,,,
170268272296740,Normal,170268272296740,T127781-Coffee,434372966_PK-2083082319,2023-11-06 20:01:48,2023-11-10 17:55:10,170268272196740,No,Customer 57,Karachi - F.B Area,,Pakistan,Karachi - F.B Area,Pakistan,COD,579,119,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Coffee,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
170261482481292,Normal,170261482481292,T127781-Aqua,434372966_PK-2083082320,2023-11-06 18:12:17,2023-11-11 0:06:01,170261482381292,No,Customer 183,Daska,,Pakistan,Daska,Pakistan,COD,579,109,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Aqua,PK-CALLCOURIER,Dropshipping,standard,No,Delivered,,,,,,,
169913090957595,Normal,169913090957595,T127781-Aqua,434372966_PK-2083082320,2023-11-01 21:39:55,2023-11-07 16:45:22,169913090857595,No,Customer 184,D.G Khan,,Pakistan,D.G Khan,Pakistan,COD,579,109,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Aqua,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
169915416096740,Normal,169915416096740,T127781-Aqua,434372966_PK-2083082320,2023-11-01 19:34:37,2023-11-06 20:08:18,169915415996740,No,Customer 57,Karachi - F.B Area,,Pakistan,Karachi - F.B Area,Pakistan,COD,579,119,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Aqua,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
170575366453451,Normal,170575366453451,T127781-Aqua,434372966_PK-2083082320,2023-10-30 22:02:09,2023-11-02 19:17:29,170575366353451,No,Customer 185,Karachi - North Karachi,,Pakistan,Karachi - New Karachi,Pakistan,COD,579,119,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Aqua,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
169763847296345,Normal,169763847296345,T127781-Aqua,434372966_PK-2083082320,2023-10-30 16:06:20,2023-11-03 23:31:45,169763847196345,No,Customer 186,Chishtian,,Pakistan,Chishtian,Pakistan,COD,579,109,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Aqua,PK-CALLCOURIER,Dropshipping,standard,No,Delivered,,,,,,,
170495318520976,Normal,170495318520976,T127781-Coffee,434372966_PK-2083082319,2023-10-29 13:02:14,2023-10-29 14:04:32,170495318420976,No,Customer 187,Charsadda,,Pakistan,Charsadda,Pakistan,COD,579,109,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Coffee,,Dropshipping,standard,No,Canceled,cancellation-customer,Forgot to use voucher/voucher issue,,,,,
170412555800503,Normal,170412555800503,T127781-Yellow,434372966_PK-2083082317,2023-10-27 22:44:41,2023-10-30 14:24:35,170412555700503,No,Customer 188,Islamabad - H - 10,,Pakistan,Islamabad - H - 10,Pakistan,COD,579,109,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Yellow,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
170377398875566,Normal,170377398875566,T127781-Coffee,434372966_PK-2083082319,2023-10-27 13:55:31,2023-10-30 17:11:24,170377398775566,No,Customer 189,Rawalpindi - Tench,,Pakistan,Rawalpindi - Tench,Pakistan,COD,579,109,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Coffee,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
170135310126107,Normal,170135310126107,T127781-Black,434372966_PK-2083082315,2023-10-23 13:07:30,2023-10-30 15:55:37,170135310026107,No,Customer 190,Gujrat,,Pakistan,Gujrat,Pakistan,COD,579,109,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Black,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
170016761219794,Normal,170016761219794,T127781-Black,434372966_PK-2083082315,2023-10-21 13:06:55,2023-10-23 13:09:56,170016761119794,No,Customer 191,Jhelum,,Pakistan,Jhelum,Pakistan,COD,579,109,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Black,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
169035839975591,Normal,169035839975591,T127781-Yellow,434372966_PK-2083082317,2023-10-18 19:54:10,2023-10-24 1:38:31,169035839875591,No,Customer 192,Karachi - Malir,,Pakistan,Karachi - Malir,Pakistan,COD,579,60,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Yellow,PK-TCS,Dropshipping,standard,No,Delivered,,,,,,,
169035840075591,Normal,169035840075591,T127781-Aqua,434372966_PK-2083082320,2023-10-18 19:54:10,2023-10-24 1:38:31,169035839875591,No,Customer 192,Karachi - Malir,,Pakistan,Karachi - Malir,Pakistan,COD,579,59,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Aqua,PK-TCS,Dropshipping,standard,No,Delivered,,,,,,,
169841728072674,Normal,169841728072674,T127781-Mehroon,434372966_PK-2083082318,2023-10-18 19:16:16,2023-10-22 16:56:22,169841727972674,No,Customer 193,,,Pakistan,Lahore - Mall Road,Pakistan,MIXEDCARD,379,29,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Maroon,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
168162106384022,Normal,168162106384022,431697206-1693836953066-0,431697206_PK-2058423949,2023-09-21 17:25:11,2023-09-30 19:41:05,168162106284022,No,Customer 194,Gilgit,,Pakistan,Gilgit,Pakistan,COD,699,109,,Y50 TWS Earbuds Wireless Noise Cancelling stereo sound,,PK-TCS,Dropshipping,standard,No,Delivered,,,,,,,
166919911563253,Normal,166919911563253,430506138-1692315660257-0,430506138_PK-2052550473,2023-08-31 22:59:46,2023-09-28 22:26:14,166919911463253,No,Customer 195,Hyderabad - Latifabad,,Pakistan,Hyderabad - Latifabad,Pakistan,WALLET_EASYPAISA_PK,800,49,,Wireless bluetooth headband,Color Family:Black,PK-DEX,Dropshipping,standard,No,Returned,return-customer,Item does not fit me,,,,,769
