# of Tickets,Ticket Type,Ticket #,Ticket Giveaway,Event attended,Ticket price,Media Space/ Booth,Sponsorship,Sponsorship Cost,Industry,Primary Social Media Platforms,City,State,Zip Code,Country
1,VIP,WS-VP-667309576,N,Y,$695.00,N,N,$0.00,Technology,Twitter,Amarillo,Texas,79101,USA
1,VIP,WS-VP-667309246,Y,Y,$695.00,N,N,$0.00,Technology,Twitter,Amarillo,Texas,79101,USA
1,VIP,WS-VP-667309493,N,Y,$695.00,N,N,$0.00,Fashion,Twitter,Anaheim,California,92801,USA
1,VIP,WS-VP-667309214,Y,Y,$695.00,N,N,$0.00,Engineering,Twitter,Anchorage,Alaska,99501,USA
1,VIP,WS-VP-667309642,N,Y,$695.00,N,N,$0.00,Healthcare,Twitter,Arlington,Texas,76001,USA
1,VIP,WS-VP-667309311,Y,Y,$695.00,N,N,$0.00,Finance,Twitter,Arlington,Texas,76001,USA
1,VIP,WS-VP-667309527,N,Y,$695.00,N,N,$0.00,Broadcasting,Instagram,Auburn,Alabama,36830,USA
1,VIP,WS-VP-667309594,N,Y,$695.00,N,N,$0.00,Broadcasting,Twitter,Augusta,Georgia,30901,USA
1,VIP,WS-VP-667309417,N,Y,$695.00,N,N,$0.00,Technology,Instagram,Aurora,Colorado,80010,USA
1,VIP,WS-VP-667309426,N,Y,$695.00,N,N,$0.00,Technology,Twitter,Aurora,Colorado,80010,USA
1,VIP,WS-VP-667309403,N,Y,$695.00,N,N,$0.00,Finance,Linkedin,Bakersfield,California,93301,USA
1,VIP,WS-VP-667309303,Y,Y,$695.00,N,N,$0.00,Retail,Tik Tok,Bakersfield,California,93301,USA
1,VIP,WS-VP-667309383,N,Y,$695.00,N,N,$0.00,Finance,Twitter,Baltimore,Maryland,21201,USA
1,VIP,WS-VP-667309343,Y,Y,$695.00,N,N,$0.00,Broadcasting,Twitter,Baltimore,Maryland,21201,USA
1,VIP,WS-VP-667309586,N,Y,$695.00,N,N,$0.00,Technology,Twitter,Baton Rouge,Louisiana,70801,USA
1,VIP,WS-VP-667309172,Y,Y,$695.00,N,N,$0.00,Technology,Instagram,Baton Rouge,Louisiana,70801,USA
1,VIP,WS-VP-667309475,N,Y,$695.00,N,N,$0.00,Technology,Linkedin,Bellevue,Washington,98004,USA
1,VIP,WS-VP-667309528,N,Y,$695.00,N,N,$0.00,Broadcasting,Twitter,Bellevue,Washington,98004,USA
1,VIP,WS-VP-667309438,N,Y,$695.00,N,N,$0.00,Finance,Instagram,Bentonville,Arkansas,72712,USA
1,VIP,WS-VP-667309406,N,Y,$695.00,N,N,$0.00,Technology,Twitter,Birmingham,Alabama,35203,USA
1,VIP,WS-VP-667309201,Y,Y,$695.00,N,N,$0.00,Technology,Twitter,Birmingham,Alabama,35203,USA
1,VIP,WS-VP-667309645,N,Y,$695.00,N,N,$0.00,Technology,Tik Tok,Boise City,Idaho,83701,USA
1,VIP,WS-VP-667309455,N,Y,$695.00,N,N,$0.00,Engineering,Twitter,Boston,Massachusetts,2108,USA
1,VIP,WS-VP-667309085,Y,Y,$695.00,N,N,$0.00,Technology,Twitter,Boston,Massachusetts,2108,USA
1,VIP,WS-VP-667309497,N,Y,$695.00,N,N,$0.00,Technology,Instagram,Bridgeport,Connecticut,6601,USA
1,VIP,WS-VP-667309633,N,Y,$695.00,N,N,$0.00,Technology,Linkedin,Bridgeport,Connecticut,6601,USA
1,VIP,WS-VP-667309487,N,Y,$695.00,N,N,$0.00,Healthcare,Tik Tok,Brownsville,Texas,78520,USA
1,VIP,WS-VP-667309171,Y,Y,$695.00,N,N,$0.00,Broadcasting,Twitter,Brownsville,Texas,78520,USA
1,VIP,WS-VP-667309103,Y,Y,$695.00,N,N,$0.00,Education,Twitter,Buffalo,New York,14201,USA
1,VIP,WS-VP-667309225,Y,Y,$695.00,N,N,$0.00,Broadcasting,Instagram,Buffalo,New York,14201,USA
1,VIP,WS-VP-667309119,Y,Y,$695.00,N,N,$0.00,Education,Facebook,Cape Coral,Florida,33904,USA
1,VIP,WS-VP-667309277,Y,Y,$695.00,N,N,$0.00,Finance,Twitter,Cape Coral,Florida,33904,USA
1,VIP,WS-VP-667309625,N,Y,$695.00,N,N,$0.00,Technology,Linkedin,Carrollton,Texas,75006,USA
1,VIP,WS-VP-667309702,N,Y,$695.00,N,N,$0.00,Education,Instagram,Carrollton,Texas,75006,USA
1,VIP,WS-VP-667309128,Y,Y,$695.00,N,N,$0.00,Fashion,Linkedin,Cary,North Carolina,27511,USA
1,VIP,WS-VP-667309536,N,Y,$695.00,N,N,$0.00,Fashion,Instagram,Cedar Rapids,Iowa,52401,USA
1,VIP,WS-VP-667309660,N,Y,$695.00,N,N,$0.00,Agriculture,Twitter,Cedar Rapids,Iowa,52401,USA
1,VIP,WS-VP-667309555,N,Y,$695.00,N,N,$0.00,Technology,Tik Tok,Charleston,South Carolina,29401,USA
1,VIP,WS-VP-667309610,N,Y,$695.00,N,N,$0.00,Healthcare,Instagram,Charleston,South Carolina,29401,USA
1,VIP,WS-VP-667309542,N,Y,$695.00,N,N,$0.00,Healthcare,Instagram,Charlotte,North Carolina,28202,USA
1,VIP,WS-VP-667309210,Y,Y,$695.00,N,N,$0.00,Technology,Tik Tok,Charlotte,North Carolina,28202,USA
1,VIP,WS-VP-667309217,Y,Y,$695.00,N,N,$0.00,Broadcasting,Twitter,Charlotte,North Carolina,28202,USA
1,VIP,WS-VP-667309304,Y,Y,$695.00,N,N,$0.00,Professional Services,Instagram,Charlotte,North Carolina,28202,USA
1,VIP,WS-VP-667309346,Y,Y,$695.00,N,N,$0.00,Engineering,Tik Tok,Charlotte,North Carolina,28202,USA
1,VIP,WS-VP-667309380,N,Y,$695.00,N,N,$0.00,Education,Instagram,Chattanooga,Tennessee,37402,USA
1,VIP,WS-VP-667309509,N,Y,$695.00,N,N,$0.00,Manufacturing,Linkedin,Chattanooga,Tennessee,37402,USA
1,VIP,WS-VP-667309568,N,Y,$695.00,N,N,$0.00,Entertainment,Instagram,Chesapeake,Virginia,23320,USA
1,VIP,WS-VP-667309254,Y,Y,$695.00,N,N,$0.00,Broadcasting,Linkedin,Chesapeake,Virginia,23320,USA
1,VIP,WS-VP-667309522,N,Y,$695.00,N,N,$0.00,Education,Discord,Chicago,Illinois,60601,USA
1,VIP,WS-VP-667309675,N,Y,$695.00,N,N,$0.00,Finance,Instagram,Chicago,Illinois,60601,USA
1,VIP,WS-VP-667309540,N,Y,$695.00,N,N,$0.00,Retail,Instagram,Chino,California,91708,USA
1,VIP,WS-VP-667309561,N,Y,$695.00,N,N,$0.00,Technology,Twitter,Chino,California,91708,USA
1,VIP,WS-VP-667309590,N,Y,$695.00,N,N,$0.00,Manufacturing,Facebook,Chino,California,91708,USA
1,VIP,WS-VP-667309617,N,Y,$695.00,N,N,$0.00,Education,Instagram,Chino,California,91708,USA
1,VIP,WS-VP-667309686,N,Y,$695.00,N,N,$0.00,Technology,Instagram,Chino,California,91708,USA
1,VIP,WS-VP-667309462,N,Y,$695.00,N,N,$0.00,Finance,Twitter,Chula Vista,California,91909,USA
1,VIP,WS-VP-667309557,N,Y,$695.00,N,N,$0.00,Technology,Twitter,Chula Vista,California,91909,USA
1,VIP,WS-VP-667309382,N,Y,$695.00,N,N,$0.00,Technology,Twitter,Cincinnati,Ohio,45201,USA
1,VIP,WS-VP-667309499,N,Y,$695.00,N,N,$0.00,Fashion,Twitter,Cincinnati,Ohio,45201,USA
1,VIP,WS-VP-667309050,N,Y,$695.00,N,N,$0.00,Healthcare,Linkedin,Clarksville,Tennessee,37040,USA
1,VIP,WS-VP-667309398,N,Y,$695.00,N,N,$0.00,Technology,Tik Tok,Clearwater,Florida,33755,USA
1,VIP,WS-VP-667309526,N,Y,$695.00,N,N,$0.00,Technology,Tik Tok,Clearwater,Florida,33765,USA
1,VIP,WS-VP-667309554,N,Y,$695.00,N,N,$0.00,Broadcasting,Linkedin,Clearwater,Florida,33765,USA
1,VIP,WS-VP-667309658,N,Y,$695.00,N,N,$0.00,Human Resources,Twitter,Clearwater,Florida,33765,USA
1,VIP,WS-VP-667309672,N,Y,$695.00,N,N,$0.00,Manufacturing,Instagram,Clearwater,Florida,33756,USA
1,VIP,WS-VP-667309606,N,Y,$695.00,N,N,$0.00,Technology,Tik Tok,Cleveland,Ohio,44101,USA
1,VIP,WS-VP-667309228,Y,Y,$695.00,N,N,$0.00,Professional Services,Linkedin,Cleveland,Ohio,44101,USA
1,VIP,WS-VP-667309543,N,Y,$695.00,N,N,$0.00,Healthcare,Tik Tok,Colorado Springs,Colorado,80901,USA
1,VIP,WS-VP-667309154,Y,N,$695.00,N,N,$0.00,Education,Linkedin,Colorado Springs,Colorado,80901,USA
1,VIP,WS-VP-667309367,N,Y,$695.00,N,N,$0.00,Technology,Instagram,Columbia,South Carolina,29201,USA
1,VIP,WS-VP-667309500,N,Y,$695.00,N,N,$0.00,Finance,Twitter,Columbia,South Carolina,29201,USA
1,VIP,WS-VP-667309621,N,Y,$695.00,N,N,$0.00,Technology,Twitter,Columbus,Georgia,31901,USA
1,VIP,WS-VP-667309121,Y,Y,$695.00,N,N,$0.00,Technology,Discord,Columbus,Georgia,31901,USA
1,VIP,WS-VP-667309357,Y,Y,$695.00,N,N,$0.00,Finance,Twitter,Columbus,Ohio,43201,USA
1,VIP,WS-VP-667309632,N,Y,$695.00,N,N,$0.00,Fashion,Facebook,Conway,Arkansas,72032,USA
1,VIP,WS-VP-667309056,N,Y,$695.00,N,N,$0.00,Engineering,Instagram,Coral Springs,Florida,33065,USA
1,VIP,WS-VP-667309427,N,Y,$695.00,N,N,$0.00,Technology,Facebook,Coral Springs,Florida,33065,USA
1,VIP,WS-VP-667309460,N,Y,$695.00,N,N,$0.00,Fashion,Instagram,Coral Springs,Florida,33065,USA
1,VIP,WS-VP-667309480,N,Y,$695.00,N,N,$0.00,Technology,Instagram,Coral Springs,Florida,33071,USA
1,VIP,WS-VP-667309575,N,Y,$695.00,N,N,$0.00,Retail,Tik Tok,Coral Springs,Florida,33071,USA
1,VIP,WS-VP-667309650,N,Y,$695.00,N,N,$0.00,Retail,Twitter,Coral Springs,Florida,33071,USA
1,VIP,WS-VP-667309093,Y,Y,$695.00,N,N,$0.00,Healthcare,Twitter,Coral Springs,Florida,33071,USA
1,VIP,WS-VP-667309096,Y,Y,$695.00,N,N,$0.00,Technology,Instagram,Coral Springs,Florida,33076,USA
1,VIP,WS-VP-667309358,Y,Y,$695.00,N,N,$0.00,Finance,Linkedin,Coral Springs,Florida,33076,USA
1,VIP,WS-VP-667309132,Y,Y,$695.00,N,N,$0.00,Human Resources,Instagram,Corona,California,92877,USA
1,VIP,WS-VP-667309556,N,Y,$695.00,N,N,$0.00,Broadcasting,Linkedin,Corpus Christi,Texas,78401,USA
1,VIP,WS-VP-667309347,Y,Y,$695.00,N,N,$0.00,Retail,Instagram,Corpus Christi,Texas,78401,USA
1,VIP,WS-VP-667309051,N,Y,$695.00,N,N,$0.00,Technology,Linkedin,Culver City,California,90230,USA
1,VIP,WS-VP-667309058,N,Y,$695.00,N,N,$0.00,Finance,Twitter,Culver City,California,90230,USA
1,VIP,WS-VP-667309418,N,Y,$695.00,N,N,$0.00,Technology,Twitter,Culver City,California,90230,USA
1,VIP,WS-VP-667309635,N,Y,$695.00,N,N,$0.00,Manufacturing,Instagram,Culver City,California,90232,USA
1,VIP,WS-VP-667309654,N,Y,$695.00,N,N,$0.00,Manufacturing,Discord,Culver City,California,90232,USA
1,VIP,WS-VP-667309676,N,Y,$695.00,N,N,$0.00,Education,Twitter,Culver City,California,90232,USA
1,VIP,WS-VP-667309699,N,Y,$695.00,N,N,$0.00,Technology,Twitter,Culver City,California,90232,USA
1,VIP,WS-VP-667309084,Y,Y,$695.00,N,N,$0.00,Technology,Instagram,Culver City,California,90231,USA
1,VIP,WS-VP-667309329,Y,Y,$695.00,N,N,$0.00,Technology,Linkedin,Culver City,California,90231,USA
1,VIP,WS-VP-667309549,N,Y,$695.00,N,N,$0.00,Technology,Twitter,Dallas,Texas,75201,USA
1,VIP,WS-VP-667309302,Y,Y,$695.00,N,N,$0.00,Fashion,Facebook,Dallas,Texas,75201,USA
1,VIP,WS-VP-667309143,Y,Y,$695.00,N,N,$0.00,Healthcare,Twitter,Decatur,Alabama,35601,USA
1,VIP,WS-VP-667309491,N,Y,$695.00,N,N,$0.00,Technology,Twitter,Denton,Texas,76201,USA
1,VIP,WS-VP-667309176,Y,Y,$695.00,N,N,$0.00,Technology,Twitter,Denton,Texas,76201,USA
1,VIP,WS-VP-667309447,N,Y,$695.00,N,N,$0.00,Broadcasting,Linkedin,Denver,Colorado,80202,USA
1,VIP,WS-VP-667309069,Y,Y,$695.00,N,N,$0.00,Education,Twitter,Denver,Colorado,80237,USA
1,VIP,WS-VP-667309412,N,Y,$695.00,N,N,$0.00,Education,Twitter,Des Moines,Iowa,50301,USA
1,VIP,WS-VP-667309450,N,Y,$695.00,N,N,$0.00,Education,Linkedin,Des Moines,Iowa,50301,USA
1,VIP,WS-VP-667309520,N,Y,$695.00,N,N,$0.00,Fashion,Linkedin,Detroit,Michigan,48201,USA
1,VIP,WS-VP-667309649,N,Y,$695.00,N,N,$0.00,Finance,Instagram,Detroit,Michigan,48201,USA
1,VIP,WS-VP-667309560,N,Y,$695.00,N,N,$0.00,Technology,Linkedin,Dothan,Alabama,36301,USA
1,VIP,WS-VP-667309531,N,Y,$695.00,N,N,$0.00,Food Service,Discord,Durham,North Carolina,27701,USA
1,VIP,WS-VP-667309279,Y,Y,$695.00,N,N,$0.00,Finance,Twitter,Durham,North Carolina,27701,USA
1,VIP,WS-VP-667309060,N,Y,$695.00,N,N,$0.00,Technology,Instagram,El Paso,Texas,79901,USA
1,VIP,WS-VP-667309338,Y,Y,$695.00,N,N,$0.00,Personal Services,Facebook,El Paso,Texas,79901,USA
1,VIP,WS-VP-667309407,N,Y,$695.00,N,N,$0.00,Education,Instagram,Elizabeth,New Jersey,7201,USA
1,VIP,WS-VP-667309656,N,Y,$695.00,N,N,$0.00,Finance,Twitter,Elizabeth,New Jersey,7201,USA
1,VIP,WS-VP-667309440,N,Y,$695.00,N,N,$0.00,Finance,Linkedin,Elk Grove,California,95624,USA
1,VIP,WS-VP-667309207,Y,Y,$695.00,N,N,$0.00,Fashion,Instagram,Elk Grove,California,95624,USA
1,VIP,WS-VP-667309239,Y,Y,$695.00,N,N,$0.00,Retail,Instagram,Evansville,Indiana,47701,USA
1,VIP,WS-VP-667309456,N,Y,$695.00,N,N,$0.00,Manufacturing,Instagram,Fayetteville,North Carolina,28301,USA
1,VIP,WS-VP-667309503,N,Y,$695.00,N,N,$0.00,Professional Services,Twitter,Flagstaff,Arizona,86001,USA
1,VIP,WS-VP-667309373,N,Y,$695.00,N,N,$0.00,Retail,Instagram,Florence,Alabama,35630,USA
1,VIP,WS-VP-667309388,N,Y,$695.00,N,N,$0.00,Technology,Tik Tok,Fontana,California,92335,USA
1,VIP,WS-VP-667309607,N,Y,$695.00,N,N,$0.00,Education,Twitter,Fontana,California,92335,USA
1,VIP,WS-VP-667309157,Y,Y,$695.00,N,N,$0.00,Technology,Twitter,Fort Collins,Colorado,80521,USA
1,VIP,WS-VP-667309116,Y,Y,$695.00,N,N,$0.00,Fashion,Tik Tok,Fort Lauderdale,Florida,33301,USA
1,VIP,WS-VP-667309081,Y,Y,$695.00,N,N,$0.00,Finance,Twitter,Fort Meyers,Florida,33901,USA
1,VIP,WS-VP-667309229,Y,Y,$695.00,N,N,$0.00,Finance,Twitter,Fort Meyers,Florida,33901,USA
1,VIP,WS-VP-667309326,Y,Y,$695.00,N,N,$0.00,Healthcare,Instagram,Fort Meyers,Florida,33901,USA
1,VIP,WS-VP-667309582,N,Y,$695.00,N,N,$0.00,Education,Instagram,Fort Smith,Arkansas,72901,USA
1,VIP,WS-VP-667309118,Y,Y,$695.00,N,N,$0.00,Broadcasting,Twitter,Fort Wayne,Indiana,46801,USA
1,VIP,WS-VP-667309226,Y,Y,$695.00,N,N,$0.00,Finance,Twitter,Fort Worth,Texas,76101,USA
1,VIP,WS-VP-667309067,N,Y,$695.00,N,N,$0.00,Technology,Linkedin,Fortlauderdale,Florida,33301,USA
1,VIP,WS-VP-667309535,N,Y,$695.00,N,N,$0.00,Retail,Twitter,Fortlauderdale,Florida,33301,USA
1,VIP,WS-VP-667309565,N,Y,$695.00,N,N,$0.00,Healthcare,Twitter,Fortlauderdale,Florida,33301,USA
1,VIP,WS-VP-667309638,N,Y,$695.00,N,N,$0.00,Technology,Linkedin,Fortlauderdale,Florida,33301,USA
1,VIP,WS-VP-667309271,Y,Y,$695.00,N,N,$0.00,Retail,Twitter,Fortlauderdale,Florida,33301,USA
1,VIP,WS-VP-667309312,Y,Y,$695.00,N,N,$0.00,Technology,Twitter,Fremont,California,94536,USA
1,VIP,WS-VP-667309368,N,Y,$695.00,N,N,$0.00,Personal Services,Twitter,Fresno,California,93701,USA
1,VIP,WS-VP-667309077,Y,Y,$695.00,N,N,$0.00,Manufacturing,Tik Tok,Fresno,California,93701,USA
1,VIP,WS-VP-667309444,N,Y,$695.00,N,N,$0.00,Finance,Instagram,Frisco,Texas,75034,USA
1,VIP,WS-VP-667309626,N,Y,$695.00,N,N,$0.00,Technology,Linkedin,Frisco,Texas,75034,USA
1,VIP,WS-VP-667309044,N,Y,$695.00,N,N,$0.00,Manufacturing,Instagram,Fullerton,California,92831,USA
1,VIP,WS-VP-667309372,N,Y,$695.00,N,N,$0.00,Finance,Linkedin,Fullerton,California,92831,USA
1,VIP,WS-VP-667309534,N,Y,$695.00,N,N,$0.00,Healthcare,Twitter,Gainesville,Florida,32601,USA
1,VIP,WS-VP-667309098,Y,Y,$695.00,N,N,$0.00,Technology,Instagram,Gainesville,Florida,32601,USA
1,VIP,WS-VP-667309168,Y,Y,$695.00,N,N,$0.00,Technology,Instagram,Garden Grove,California,92840,USA
1,VIP,WS-VP-667309458,N,Y,$695.00,N,N,$0.00,Agriculture,Instagram,Garland,Texas,75040,USA
1,VIP,WS-VP-667309442,N,Y,$695.00,N,N,$0.00,Technology,Instagram,Gilbert,Arizona,85233,USA
1,VIP,WS-VP-667309559,N,Y,$695.00,N,N,$0.00,Retail,Twitter,Gilbert,Arizona,85233,USA
1,VIP,WS-VP-667309585,N,Y,$695.00,N,N,$0.00,Agriculture,Twitter,Glendale,Arizona,85301,USA
1,VIP,WS-VP-667309682,N,Y,$695.00,N,N,$0.00,Fashion,Tik Tok,Glendale,California,85301,USA
1,VIP,WS-VP-667309266,Y,Y,$695.00,N,N,$0.00,Technology,Twitter,Grand Prairie,Texas,75050,USA
1,VIP,WS-VP-667309484,N,Y,$695.00,N,N,$0.00,Technology,Instagram,Grand Rapids,Michigan,49501,USA
1,VIP,WS-VP-667309419,N,Y,$695.00,N,N,$0.00,Technology,Instagram,Hampton,Virginia,23601,USA
1,VIP,WS-VP-667309623,N,Y,$695.00,N,N,$0.00,Technology,Instagram,Hampton,Virginia,23601,USA
1,VIP,WS-VP-667309476,N,Y,$695.00,N,N,$0.00,Manufacturing,Twitter,Hartford,Connecticut,6101,USA
1,VIP,WS-VP-667309187,Y,Y,$695.00,N,N,$0.00,Manufacturing,Instagram,Hartford,Connecticut,6101,USA
1,VIP,WS-VP-667309112,Y,Y,$695.00,N,N,$0.00,Education,Discord,Hayward,California,94541,USA
1,VIP,WS-VP-667309399,N,Y,$695.00,N,N,$0.00,Engineering,Discord,Henderson,Nevada,89009,USA
1,VIP,WS-VP-667309308,Y,Y,$695.00,N,N,$0.00,Education,Twitter,Hialeah,Florida,33002,USA
1,VIP,WS-VP-667309378,N,Y,$695.00,N,N,$0.00,Technology,Linkedin,Hollywood,Florida,33021,USA
1,VIP,WS-VP-667309381,N,Y,$695.00,N,N,$0.00,Retail,Twitter,Hollywood,Florida,33021,USA
1,VIP,WS-VP-667309507,N,Y,$695.00,N,N,$0.00,Education,Instagram,Hollywood,Florida,33021,USA
1,VIP,WS-VP-667309162,Y,Y,$695.00,N,N,$0.00,Fashion,Linkedin,Hollywood,Florida,33021,USA
1,VIP,WS-VP-667309175,Y,Y,$695.00,N,N,$0.00,Technology,Twitter,Hollywood,Florida,33021,USA
1,VIP,WS-VP-667309234,Y,Y,$695.00,N,N,$0.00,Manufacturing,Instagram,Hollywood,Florida,33021,USA
1,VIP,WS-VP-667309354,Y,Y,$695.00,N,N,$0.00,Finance,Twitter,Hollywood,Florida,33021,USA
1,VIP,WS-VP-667309064,N,Y,$695.00,N,N,$0.00,Entertainment,Twitter,Honolulu,Hawaii,96801,USA
1,VIP,WS-VP-667309634,N,Y,$695.00,N,N,$0.00,Education,Discord,Honolulu,Hawaii,96801,USA
1,VIP,WS-VP-667309197,Y,Y,$695.00,N,N,$0.00,Education,Twitter,Hoover,Alabama,35201,USA
1,VIP,WS-VP-667309410,N,Y,$695.00,N,N,$0.00,Healthcare,Twitter,Houston,Texas,77047,USA
1,VIP,WS-VP-667309415,N,Y,$695.00,N,N,$0.00,Technology,Tik Tok,Houston,Texas,77047,USA
1,VIP,WS-VP-667309436,N,Y,$695.00,N,N,$0.00,Technology,Twitter,Houston,Texas,77023,USA
1,VIP,WS-VP-667309465,N,Y,$695.00,N,N,$0.00,Education,Linkedin,Houston,Texas,77023,USA
1,VIP,WS-VP-667309502,N,Y,$695.00,N,N,$0.00,Education,Instagram,Houston,Texas,77023,USA
1,VIP,WS-VP-667309530,N,Y,$695.00,N,N,$0.00,Manufacturing,Linkedin,Houston,Texas,77023,USA
1,VIP,WS-VP-667309547,N,Y,$695.00,N,N,$0.00,Engineering,Twitter,Houston,Texas,77016,USA
1,VIP,WS-VP-667309574,N,Y,$695.00,N,N,$0.00,Fashion,Instagram,Houston,Texas,77016,USA
1,VIP,WS-VP-667309581,N,Y,$695.00,N,N,$0.00,Engineering,Twitter,Houston,Texas,77009,USA
1,VIP,WS-VP-667309627,N,Y,$695.00,N,N,$0.00,Education,Twitter,Houston,Texas,77009,USA
1,VIP,WS-VP-667309666,N,Y,$695.00,N,N,$0.00,Manufacturing,Twitter,Houston,Texas,77009,USA
1,VIP,WS-VP-667309677,N,Y,$695.00,N,N,$0.00,Engineering,Linkedin,Houston,Texas,77009,USA
1,VIP,WS-VP-667309078,Y,Y,$695.00,N,N,$0.00,Professional Services,Twitter,Houston,Texas,77009,USA
1,VIP,WS-VP-667309100,Y,Y,$695.00,N,N,$0.00,Broadcasting,Twitter,Houston,Texas,77009,USA
1,VIP,WS-VP-667309113,Y,Y,$695.00,N,N,$0.00,Food Service,Twitter,Houston,Texas,77009,USA
1,VIP,WS-VP-667309206,Y,Y,$695.00,N,N,$0.00,Food Service,Twitter,Houston,Texas,77009,USA
1,VIP,WS-VP-667309257,Y,Y,$695.00,N,N,$0.00,Professional Services,Twitter,Houston,Texas,77009,USA
1,VIP,WS-VP-667309262,Y,Y,$695.00,N,N,$0.00,Finance,Instagram,Houston,Texas,77009,USA
1,VIP,WS-VP-667309286,Y,Y,$695.00,N,N,$0.00,Broadcasting,Instagram,Houston,Texas,77002,USA
1,VIP,WS-VP-667309289,Y,Y,$695.00,N,N,$0.00,Education,Twitter,Houston,Texas,77002,USA
1,VIP,WS-VP-667309492,N,Y,$695.00,N,N,$0.00,Healthcare,Twitter,Huntington Beach,California,92605,USA
1,VIP,WS-VP-667309512,N,Y,$695.00,N,N,$0.00,Fashion,Twitter,Huntington Beach,California,92605,USA
1,VIP,WS-VP-667309553,N,Y,$695.00,N,N,$0.00,Personal Services,Twitter,Huntington Beach,California,92605,USA
1,VIP,WS-VP-667309636,N,Y,$695.00,N,N,$0.00,Education,Twitter,Huntington Beach,California,92605,USA
1,VIP,WS-VP-667309161,Y,Y,$695.00,N,N,$0.00,Education,Tik Tok,Huntington Beach,California,92605,USA
1,VIP,WS-VP-667309222,Y,Y,$695.00,N,N,$0.00,Education,Facebook,Huntsville,Alabama,35801,USA
1,VIP,WS-VP-667309564,N,Y,$695.00,N,N,$0.00,Finance,Linkedin,Indianapolis,Indiana,46201,USA
1,VIP,WS-VP-667309245,Y,Y,$695.00,N,N,$0.00,Healthcare,Instagram,Indianapolis,Indiana,46201,USA
1,VIP,WS-VP-667309371,N,Y,$695.00,N,N,$0.00,Healthcare,Linkedin,Inglewood,California,90301,USA
1,VIP,WS-VP-667309569,N,Y,$695.00,N,N,$0.00,Engineering,Facebook,Inglewood,California,90301,USA
1,VIP,WS-VP-667309679,N,Y,$695.00,N,N,$0.00,Entertainment,Instagram,Inglewood,California,90301,USA
1,VIP,WS-VP-667309165,Y,Y,$695.00,N,N,$0.00,Fashion,Tik Tok,Irvine,California,92604,USA
1,VIP,WS-VP-667309485,N,Y,$695.00,N,N,$0.00,Technology,Tik Tok,Jackson,Mississippi,39201,USA
1,VIP,WS-VP-667309203,Y,Y,$695.00,N,N,$0.00,Technology,Twitter,Jersey City,New Jersey,7097,USA
1,VIP,WS-VP-667309156,Y,Y,$695.00,N,N,$0.00,Entertainment,Instagram,Jonesboro,Arkansas,72401,USA
1,VIP,WS-VP-667309317,Y,Y,$695.00,N,N,$0.00,Education,Instagram,Kansas City,Kansas,66101,USA
1,VIP,WS-VP-667309340,Y,Y,$695.00,N,N,$0.00,Fashion,Linkedin,Kansas City,Missouri,64101,USA
1,VIP,WS-VP-667309411,N,Y,$695.00,N,N,$0.00,Engineering,Instagram,Kent,Washington,98030,USA
1,VIP,WS-VP-667309552,N,Y,$695.00,N,N,$0.00,Education,Discord,Kent,Washington,98030,USA
1,VIP,WS-VP-667309643,N,Y,$695.00,N,N,$0.00,Finance,twitter,Knoxville,Tennessee,37901,USA
1,VIP,WS-VP-667309429,N,Y,$695.00,N,N,$0.00,Education,Twitter,Lafayette,Louisiana,70501,USA
1,VIP,WS-VP-667309070,Y,Y,$695.00,N,N,$0.00,Technology,Instagram,Lake Havasu City,Arizona,86403,USA
1,VIP,WS-VP-667309145,Y,Y,$695.00,N,N,$0.00,Retail,Tik Tok,Lakewood,Colorado,80215,USA
1,VIP,WS-VP-667309595,N,Y,$695.00,N,N,$0.00,Education,Twitter,Lancaster,California,93534,USA
1,VIP,WS-VP-667309370,N,Y,$695.00,N,N,$0.00,Broadcasting,Twitter,Laredo,Texas,78040,USA
1,VIP,WS-VP-667309264,Y,Y,$695.00,N,N,$0.00,Technology,Instagram,Laredo,Texas,78040,USA
1,VIP,WS-VP-667309443,N,Y,$695.00,N,N,$0.00,Finance,Tik Tok,Lincoln,Nebraska,68501,USA
1,VIP,WS-VP-667309290,Y,Y,$695.00,N,N,$0.00,Broadcasting,Twitter,Lincoln,Nebraska,68501,USA
1,VIP,WS-VP-667309525,N,Y,$695.00,N,N,$0.00,Finance,Twitter,Little Rock,Arkansas,72201,USA
1,VIP,WS-VP-667309571,N,Y,$695.00,N,N,$0.00,Fashion,Tik Tok,Little Rock,Arkansas,72201,USA
1,VIP,WS-VP-667309327,Y,Y,$695.00,N,N,$0.00,Education,Instagram,Little Rock,Arkansas,72201,USA
1,VIP,WS-VP-667309405,N,Y,$695.00,N,N,$0.00,Entertainment,Instagram,Long Beach,California,90801,USA
1,VIP,WS-VP-667309147,Y,Y,$695.00,N,N,$0.00,Finance,Twitter,Long Beach,California,90802,USA
1,VIP,WS-VP-667309186,Y,Y,$695.00,N,N,$0.00,Personal Services,Linkedin,Long Beach,California,90805,USA
1,VIP,WS-VP-667309218,Y,Y,$695.00,N,N,$0.00,Healthcare,Tik Tok,Long Beach,California,90805,USA
1,VIP,WS-VP-667309227,Y,Y,$695.00,N,N,$0.00,Technology,Instagram,Long Beach,California,90808,USA
1,VIP,WS-VP-667309259,Y,Y,$695.00,N,N,$0.00,Professional Services,Tik Tok,Long Beach,California,90815,USA
