BAR_CODE,PRODUCT_NAME,SHELF_NAME,MEASURE_UNIT,PACKAGE_QUANTITY,COST,TAX,COST w/tax,MARGIN,SALE_PRICE,last_price_modification,BRAND,CATEGORY
761328731535,NESQUIK CACAO IN POWDER 360GR,NESQUIK CACAO EN POL,,1,512.397,21.0,620.0,48.39,920.0,22-Aug-23 12:42:36,151.0,Groceries
779279801056,STELLA ARTOIS 1 LTS,STELLA ARTOIS 1 LTS,,1,417.71,21.0,505.429,252.18,1780.0,01-Dec-23 09:58:09,905.0,Drinks
77976529,LUCKY STRIKE BOX 20,LUCKY STRIKE BOC 20,,1,450.0,21.0,544.5,120.39,1200.0,23-Nov-23 17:31:54,,Cigars
779800970080,SODA GRAZIANI 500 CC,SODA GRAZIANI 500 CC,,1,149.587,21.0,181.0,49.17,270.0,04-Dec-23 13:37:44,287.0,
779162700003,TOMATE TRITURADO SC BOTELLA 950 GRS,TOMATE TRITURADO SC,,1,111.488,21.0,134.9,63.08,220.0,04-May-22 18:12:08,687.0,Groceries
779007003180,SOYBEAN MILANESAS GRANJA DE SOL X 4,MILANESAS DE SOJA GR,,1,334.631,21.0,404.904,50.65,610.0,13-Apr-23 10:53:13,,Frozen
779007003182,SOYBEAN MILANESAS DE ESPIN GRANJA DE SOL X 4,MILANESAS DE SOJA C/,,1,412.83,21.0,499.524,50.14,750.0,07-Sep-23 12:08:06,,Frozen
779325300379,AYUDIN IN GEL 700 CC,AYUDIN EN GEL 700 CC,,1,88.796,21.0,107.443,53.57,165.0,04-Oct-21 13:44:20,687.0,
779074243610,MILK POWDER LA SERENISIMA 200G,LECHE POLVO SERE,,1,574.0,21.0,694.54,49.74,1040.0,31-Oct-23 10:27:05,,Dairy
779809296170,CEPILLO BASE MADERA,CEPILLO BASE MADERA,,1,94.969,21.0,114.912,47.94,170.0,06-Oct-21 10:58:48,786.0,
779376201552,HERMETICO RECT 1700CC,HERMETICO RECT 1700C,,1,155.242,21.0,187.843,54.38,290.0,27-May-22 10:55:17,687.0,
750043518397,DETERGENT MAGISTRAL PUREZA ACTIVA 500 ML,DETERGENTE MAGISTRAL,,1,162.42,21.0,196.528,62.83,320.0,18-Apr-22 12:58:49,,
750043518379,MAGISTRAL LEMON DETERGENT X 5 RINDE 750 CC,MAGISTRAL DETERGENTE,,1,190.0,21.0,229.9,50.07,345.0,07-Oct-21 14:10:54,939.0,
750043513692,SHAMPOO PANTINE FUERZA Y RECONSTRUCCION,SHAMPOO PANTENE FUER,,1,160.82,21.0,194.592,49.03,290.0,07-Oct-21 15:40:13,,
779832115096,SANCOR YOGS PEACH,SANCOR YOGS DURAZNO,,1,580.992,21.0,703.0,40.83,990.0,10-Oct-23 08:56:21,,Dairy
779389025794,FARGO INTEGRAL 400,FARGO INTEGRAL 420,,1,404.959,21.0,490.0,48.98,730.0,25-Feb-23 15:36:47,470.0,Bakery
779482090203,CREAM MILKAUT 200,CREMA MILKAUT 200,,1,211.702,21.0,256.159,52.25,390.0,28-Mar-23 13:55:53,886.0,Dairy
779482090231,YOGUR MILKAUT C CEREALES STRAWBERRY 155 G,YOGUR MILKAUT C CERE,,1,198.347,21.0,240.0,62.5,390.0,12-Sep-23 09:30:34,886.0,Dairy
779482090232,YOGUR C CEREALES MILKAUT VANILLA 155 G,YOGUR C CEREALES MIL,,1,211.57,21.0,256.0,52.34,390.0,08-Aug-23 12:10:29,886.0,Dairy
779482001498,CREAM CHEESE MILKAUT HAM 190G,QUESO UNTABLE MILKAU,,1,108.165,21.0,130.88,45.17,190.0,12-Oct-21 10:12:03,687.0,
779400000500,SAVORA 250G,SAVORA 250G,,1,164.469,21.0,199.007,55.77,310.0,25-Apr-23 10:35:13,108.0,Groceries
779007003522,SOYBEAN MILANESAS RELLINAS NAPOLITANA GDS,MILANESAS RELL. GDS,,1,573.973,21.0,694.507,51.19,1050.0,11-May-23 10:28:38,599.0,Frozen
779007003520,SOYBEAN MILANESAS RELLINAS DE SPINACHGDS X2,MILANESAS DE SOJA RE,,1,243.629,21.0,294.791,62.83,480.0,22-Dec-22 13:22:52,,
779007050799,LUCCHETTI CHIPA 400GR,LUCCHETTI CHIPA 400G,,1,229.868,21.0,278.14,47.41,410.0,30-Jun-22 13:38:21,157.0,Groceries
779007050797,LUCCHETTI PIZZA TIPO CASERA,LUCCHETTI PIZZA TIPO,,1,188.261,21.0,227.796,44.87,330.0,08-Aug-22 14:15:33,157.0,
779113000166,POMADA COBRA BETUN BLACK 30 G,POMADA COBRA BETUN N,,1,545.455,21.0,660.001,50.0,990.0,08-Nov-23 14:39:34,741.0,
750954666592,COLGATE HERBAL 70GR,COLGATE HERBAL 70GR,,1,89.256,21.0,108.0,48.15,160.0,22-Apr-22 19:55:12,66.0,
779052099544,LUSTRAMUEBLES BLEM ORIGINAL 360ML,LUSTRAMUEBLES BLEM O,,1,584.793,21.0,707.6,49.8,1060.0,26-Sep-23 19:03:21,3.0,
78935068,DOVE DEODORANT MUJER GO FRESH 50ML,DOVE DESODORANTE MUJ,,1,297.521,21.0,360.0,52.78,550.0,24-Mar-23 09:34:58,3.0,Personal hygiene
779058012942,GUMMIES MOGUL FRUTALES 60G,GOMITAS MOGUL FRUTAL,,1,47.75,21.0,57.778,55.77,90.0,18-Nov-22 10:45:06,,General
762220181265,MANTECOL CLASSIC 111 G,MANTECOL CLASICO 111,,1,440.0,21.0,532.4,59.65,850.0,23-Nov-23 15:18:16,,General
779129079058,ALA MATIC MAÑANA DE SOL 800 G,ALA MATIC MAÑANA DE,,1,117.303,21.0,141.937,62.04,230.0,01-Feb-22 13:06:16,28.0,House Cleaning
779579310281,YOGUR COLCHON FRUITS PEACH CREMOLAC,YOGUR COLCHON FRUTAS,,1,35.455,21.0,42.901,63.17,70.0,26-Jan-22 13:10:23,687.0,
779215320151,TOMATE TRITURADO DON ERNESTO,TOMATE TRITURADO DON,,1,204.959,21.0,248.0,53.23,380.0,01-Mar-23 12:34:33,216.0,Groceries
779071033453,YERBA CBSE HIERBAS SERRANAS,YERBA CBSE HIERBAS S,,1,314.05,21.0,380.001,55.26,590.0,11-May-23 17:13:59,216.0,Groceries
761303642078,NESCAFE DOLCE GUSTO COLOMBIA LUNGO,NESCAFE DOLCE GUSTO,,1,752.066,21.0,910.0,48.35,1350.0,15-Mar-22 11:21:58,189.0,Groceries
761303459058,MOCHA DOLCE GUSTO,MOCHA DOLCE GUSTO,,1,789.256,21.0,955.0,41.36,1350.0,11-May-22 19:59:11,195.0,Groceries
779058011906,BOX BON O BON WHITE CHICA 270G,CAJA BON O BON BLANC,,1,817.5,21.0,989.175,50.63,1490.0,04-Feb-23 11:24:04,687.0,General
779098400090,MARQUES DEL SUR MALBEC,MARQUES DEL SUR MALB,,1,404.959,21.0,490.0,48.98,730.0,12-May-23 11:03:07,569.0,Drinks
779098400254,MARQUES DEL SUR BLIND MAGNUM,MARQUES DEL SUR BLEN,,1,132.231,21.0,160.0,56.25,250.0,16-Oct-21 16:41:57,687.0,Drinks
779007023146,OIL LIRA SUNFLOWER 900 CC,ACEITE LIRAGIRASOL 9,,1,460.331,21.0,557.001,160.32,1450.0,05-Dec-23 08:27:52,157.0,Groceries
779815994361,PERRO CALLEJERO BLIND MALBEC 750 CC,PERRO CALLEJERO BLEN,,1,1947.934,21.0,2357.0,50.62,3550.0,11-Nov-23 15:54:07,687.0,
779058011265,PALITO BOMBON DE LA FORTUNA ARCOR,PALITO BOMBON DE LA,,1,250.413,21.0,303.0,48.51,450.0,24-Nov-23 13:35:26,124.0,Frozen
779058039400,PALITO MISTER POPS FRUT ANANA,PALITO MISTER POPS F,,1,183.471,21.0,222.0,57.66,350.0,07-Nov-23 13:46:12,124.0,Frozen
779058039720,CONO BONOBON,CONO BONOBON,,1,622.314,21.0,753.0,44.75,1090.0,24-Nov-23 13:39:41,124.0,Frozen
779058098250,ICE CREAM CONO COFFLER DUO,CONO COFLER CREMA D,,1,622.314,21.0,753.0,44.75,1090.0,24-Nov-23 13:39:21,124.0,Frozen
779058039560,ICE CREAM CORAZON BONOBON,HELADO CORAZON BONOB,,1,575.207,21.0,696.0,43.68,1000.0,24-Nov-23 13:33:51,124.0,Frozen
779058052410,ICE CREAM ROCKLETS PALITO,HELADO ROCKLETS PALI,,1,370.248,21.0,448.0,54.02,690.0,24-Nov-23 13:38:46,124.0,Frozen
779058010839,ICE CREAM COFLER BLOCK,HELADO COFLER BLOCK,,1,575.207,21.0,696.0,50.86,1050.0,24-Nov-23 13:38:07,124.0,Frozen
779058039580,ICE CREAM COFLER ALMINDRAS,HELADO COFLER ALMEND,,1,575.207,21.0,696.0,50.86,1050.0,24-Nov-23 13:37:58,124.0,Frozen
779058002490,ICE CREAM SLICE STRAWBERRY,HELADO SLICE FRUTILL,,1,286.777,21.0,347.0,49.86,520.0,24-Nov-23 13:36:10,124.0,Frozen
779058070840,ICE CREAM SLICE LEMON,HELADO SLICE LIMON,,1,286.777,21.0,347.0,49.86,520.0,24-Nov-23 13:36:18,124.0,Frozen
779058012133,ICE CREAM COFLER CHOCOLINAS,HELADO COFLER CHOCOL,,1,575.207,21.0,696.0,50.86,1050.0,24-Nov-23 13:38:20,124.0,Frozen
779058013073,PALITO ARCOR DULCE DE LECHE C CHOCO,PALITO ARCOR DULCE D,,1,365.289,21.0,442.0,47.06,650.0,24-Nov-23 13:36:45,124.0,Frozen
779058012749,PALITO ARCOR COOKIES WHITE,PALITO ARCOR COOKIES,,1,365.289,21.0,442.0,47.06,650.0,24-Nov-23 13:36:37,124.0,Frozen
779058011744,ICE CREAM ARCOR KOPA DULCE DE LECHE,HELADO ARCOR KOPA DU,,1,497.521,21.0,602.0,47.84,890.0,24-Nov-23 13:32:31,124.0,Frozen
779058011746,ICE CREAM ARCOR KOPA STRAWBERRY,HELADO ARCOR KOPA FR,,1,497.521,21.0,602.0,47.84,890.0,24-Nov-23 13:33:08,124.0,Frozen
779058011745,ICE CREAM ARCOR KOPA CHOCOLATE,HELADO ARCOR KOPA CH,,1,497.521,21.0,602.0,47.84,890.0,24-Nov-23 13:31:29,124.0,Frozen
779058011124,ICE CREAM BOB CITOS,HELADO BOB CITOS,,1,1347.107,21.0,1629.999,44.79,2360.0,24-Nov-23 13:49:46,124.0,Frozen
779058010836,ICE CREAM ARCOR COFLER CITOS,HELADO ARCOR COFLER,,1,1351.24,21.0,1635.0,49.85,2450.0,24-Nov-23 13:31:14,124.0,Frozen
779058011240,ICE CREAM COFLER DULCE DE LECHE,HELADO COFLER DULCE,,1,1244.628,21.0,1506.0,49.4,2250.0,24-Nov-23 13:50:16,124.0,Frozen
779058011257,ICE CREAM AGUILA GRANIZADO,HELADO AGUILA GRANIZ,,1,1244.628,21.0,1506.0,49.4,2250.0,24-Nov-23 13:30:35,124.0,Frozen
779058012188,POSTRE ICE CREAM ARCOR ALMINDRADO,POSTRE HELADO ARCOR,,1,2375.207,21.0,2874.0,45.79,4190.0,24-Nov-23 13:51:23,124.0,Frozen
779058012190,POSTRE ICE CREAM BON O BON,POSTRE HELADO BON O,,1,2391.736,21.0,2894.001,44.78,4190.0,24-Nov-23 13:52:07,124.0,Frozen
779058012187,POSTRE ICE CREAM AGUILA,POSTRE HELADO AGUILA,,1,2375.207,21.0,2874.0,45.79,4190.0,24-Nov-23 13:51:05,124.0,Frozen
779058012186,POSTRE ICE CREAM TOFI,POSTRE HELADO TOFI,,1,2159.504,21.0,2613.0,60.35,4190.0,24-Nov-23 13:52:21,124.0,Frozen
779058012183,POSTRE ICE CREAM AGUILA ITALIANO,POSTRE HELADO AGUILA,,1,2375.207,21.0,2874.0,45.79,4190.0,24-Nov-23 13:51:15,124.0,Frozen
779058012189,POSTRE ICE CREAM CHOCOTORTA,POSTRE HELADO CHOCOT,,1,2159.504,21.0,2613.0,60.35,4190.0,24-Nov-23 13:52:15,,Frozen
779058045421,ICE CREAM ARCOR TRES CREAMS 1KG,HELADO ARCOR TRES CR,,1,2545.455,21.0,3080.001,45.13,4470.0,24-Nov-23 13:33:24,124.0,Frozen
779336067408,MAYONNAISE BC LA CAMPANOLA 1 KG,MAYONESA BC LA CAMPA,,1,343.802,21.0,416.0,49.04,620.0,21-Jul-22 13:34:48,158.0,
779809422276,PEPAS AIRES DE LUJAN,PEPAS AIRES DE LUJAN,,1,33.264,21.0,40.249,61.49,65.0,20-Oct-21 15:39:20,687.0,Groceries
779279800465,BUDWEISER LATA 410,LATA BUDWEISER 410CC,,1,183.0,21.0,221.43,279.35,840.0,01-Dec-23 09:56:44,516.0,Drinks
779133760321,YOGUR CLASSIC CREMOSO 120 G SERENISIMA,YOGUR CLASICO CREMOS,,1,73.463,21.0,88.89,68.75,150.0,03-Feb-23 09:22:22,385.0,Dairy
779049099802,HILERET CLASSIC FORTE 50 SOBRES,HILERET CLASICO FORT,,1,66.033,21.0,79.9,50.19,120.0,21-Oct-21 11:48:21,,
779049099823,HILERET CLASSIC FORTE 250 CC,HILERET CLASICO FORT,,1,491.92,21.0,595.223,47.84,880.0,12-Sep-23 10:15:00,,
779494000079,HILERET STEVIA FORTE 200 CC,HILERET STEVIA FORTE,,1,173.471,21.0,209.9,47.69,310.0,03-Jun-22 16:48:17,109.0,Groceries
779048008984,TE GEERN HILLS CLASSIC 25 SAQ,TE GEERN HILLS CLASI,,1,96.284,21.0,116.504,71.67,200.0,19-Oct-22 14:10:03,83.0,
779052001047,SPIRALS FUYI X 12,ESPIRALES FUYI X 12,,1,65.198,21.0,78.89,52.11,120.0,21-Oct-21 12:47:30,194.0,
750043518159,PANTINE HIDRATACION SHAMPOO,PANTENE HIDRATACION,,1,151.17,21.0,182.916,58.54,290.0,21-Oct-21 19:41:54,687.0,
750043515583,SHAMPOO PANTINE BAMBOO,SHAMPOO PANTENE BAMB,,1,373.0,21.0,451.33,52.88,690.0,20-Oct-23 12:40:13,687.0,House Cleaning
779031098394,LAYS FLAVORIZADAS 85,LAYS JAMON SERRANO 8,,1,677.686,21.0,820.0,46.34,1200.0,06-Dec-23 16:13:18,,Groceries
779031098390,PEANUTS PEHUAMAR 85G,MANI PEHUAMAR 85G,,1,76.289,21.0,92.31,51.66,140.0,22-Oct-21 11:57:12,,
779031098435,PALISAL PEHUAMAR,PALISAL PEHUAMAR,,1,59.504,21.0,72.0,66.67,120.0,22-Oct-21 12:10:29,687.0,
779228100622,JARRO INLOZADO 90CM,JARRO ENLOZADO 90CM,,1,180.992,21.0,219.0,55.25,340.0,29-Nov-21 10:19:38,,Bazaar
779301500287,TERMO LUMILAGRO 1L,TERMO LUMILAGRO 1L,,1,307.585,21.0,372.178,50.47,560.0,28-Aug-23 12:57:19,687.0,Groceries
779172823950,FUZION ALTA WHITE DULCE MALBEC,FUZION ALTA BLANCO D,,1,1314.05,21.0,1590.001,49.69,2380.0,18-Aug-23 12:36:13,,Drinks
779033602074,VASCO VIEJO RED 3/8,VASCO VIEJO TINTO 3/,,1,771.074,21.0,933.0,48.98,1390.0,06-Oct-23 10:36:30,687.0,Drinks
779191300543,PRITTY LEMON SIN SUGAR 3 LTS,PRITTY LIMON SIN AZU,,1,342.975,21.0,415.0,177.11,1150.0,30-Nov-23 19:46:44,,Drinks
779007003521,GRANJA DEL SOL MILA SOJA RELL CALAB/CHEESE,GRANJA DEL SOL MILA,4,1,882.0,21.0,1067.22,49.92,1600.0,27-Oct-23 16:10:26,,Frozen
779400000490,FLAVOR AL HORNO KNORR HIERBAS /ESPECIAS,SABOR AL HORNO KNO,1,15,141.36,21.0,171.046,52.01,260.0,12-Jul-23 13:51:45,,Groceries
779031098429,PEP PANCETA 84G,PEP PANCETA 84G,,1,63.57,21.0,76.92,43.01,110.0,29-Oct-21 11:46:00,,Groceries
779031098410,PEHUAMAR LISAS 80G,PEHUAMAR LISAS 80G,,1,88.496,21.0,107.08,49.42,160.0,29-Oct-21 11:43:42,309.0,
779082810329,JABON P/ROPA GIGANTE 200 G,JABON P/ROPA 200 G,,1,46.818,21.0,56.65,50.04,85.0,30-Oct-21 12:31:37,900.0,
779063900182,CUNINGTON GINGER ALE 1.5 LTS,CUNINGTON GINGER ALE,,1,309.917,21.0,375.0,73.33,650.0,27-Nov-23 12:28:50,205.0,Drinks
779807486405,SALINTEIN BLANC DE BLANC BRUT NATURE,SALENTEIN BLANC DE B,,1,2483.471,21.0,3005.0,51.41,4550.0,18-Nov-23 20:18:05,,Drinks
779813046305,CUESTA DEL MADERO DULCE NATURAL,CUESTA DEL MADERO DU,,1,863.636,21.0,1045.0,49.28,1560.0,01-Sep-23 11:18:31,676.0,Drinks
779314757238,SALTA CAUTIVA ROJA LATA 473,CERVEZA SALTA ROJA,,1,112.397,21.0,136.0,500.0,920.0,07-Nov-23 11:56:28,,
779133700414,YOGURISIMO FIRME STRAWBERRY 190G,YOGURISIMO FIRME FRU,,1,386.45,21.0,467.605,49.7,700.0,21-Nov-23 10:40:02,,Dairy
779133700415,YOGURISIMO FIRME VANILLA 190G,YOGURISIMO FIRME VAI,,1,386.45,21.0,467.605,49.7,700.0,21-Nov-23 10:39:46,630.0,Dairy
779074211420,RICOTTA GARCIA DESCREAMDA,RICOTTA GARCIA DESCR,,1,367.0,21.0,444.07,46.37,650.0,21-Apr-23 09:18:37,385.0,Dairy
779074277120,CREAM SERENISIMA P COCINAR 330G,CREMA SERENISIMA P C,,1,146.64,21.0,177.434,40.9,250.0,02-Nov-21 09:21:40,579.0,Dairy
779133700411,YOGURISIMO SACHET VANILLA 1KG,YOGURISIMO SACHET VA,,1,311.24,21.0,376.6,40.73,530.0,11-Nov-22 10:45:35,,Dairy
779236009290,VANILLAS BONAFIDE 340G,VAINILLAS BONAFIDE 3,,1,75.31,21.0,91.125,64.61,150.0,02-Nov-21 11:20:52,687.0,Groceries
779129079057,POWDER DETERGENT ALA FOR HAND WASH 800G,JABON EN POLVO ALA L,,1,101.264,21.0,122.529,50.98,185.0,03-Nov-21 10:24:34,687.0,House Cleaning
779806085241,TONADITA PATAGONIA 200G,TONADITA PATAGONIA 2,,1,368.51,21.0,445.897,50.26,670.0,01-Nov-23 12:44:15,,Dairy
779004582583,SKARCHITOS LIGHT 200G,SKARCHITOS LIGHT 200,,1,111.57,21.0,135.0,48.15,200.0,04-Apr-22 11:30:15,,Groceries
779133700335,CASANCREM CLASSIC 480G,CASANCREM CLASICO 48,,1,390.104,21.0,472.026,54.65,730.0,06-Dec-22 10:36:45,,Dairy
779133700337,CASANCREM LIGHT 480G,CASANCREM LIGHT 480G,,1,243.399,21.0,294.513,35.82,400.0,04-Nov-21 09:11:21,,Dairy
779314757233,SALTA CAUTIVA RUBIA 1L,SALTA CAUTIVA RUBIA,,1,115.702,21.0,139.999,500.0,1550.0,07-Nov-23 11:56:34,,Drinks
779217055535,OATS QUAKER TRADICIONAL 470G,AVENA QUAKER TRAD,,1,157.025,21.0,190.0,52.63,290.0,08-Apr-22 13:28:40,105.0,Groceries
779058038880,ICE CREAM MR POPS ORANGE ANANA,HELADO MR POPS NARAN,,1,204.959,21.0,248.0,57.26,390.0,24-Nov-23 13:34:30,124.0,Frozen
779015000630,COFFEE LA VIRGINIA TORRADO MOLIDO 125G,CAFE LA VIRGINIA TOR,,1,229.0,21.0,277.09,51.58,420.0,10-Mar-23 12:46:49,,Groceries
779015083044,CHOCOLINSEED CACAO 180G,CHOCOLINO CACAO 180G,,1,321.0,21.0,388.41,51.9,590.0,19-Oct-23 16:01:46,,Groceries
779015049810,COCINA IN BOLSA ALICANTE BBQ,COCINA EN BOLSA ALIC,,1,504.0,21.0,609.84,50.86,920.0,30-Nov-23 15:44:38,,Groceries
779015049785,COCINA IN BOLSA ALICANTE FINAS HIERBAS,COCINA EN BOLSA ALIC,,1,504.0,21.0,609.84,50.86,920.0,30-Nov-23 15:44:08,,
779097519861,CHANDON EXTRA BRUT ETIQ NUEVA,CHANDON EXTRA BRUT,,1,3400.0,21.0,4114.0,50.46,6190.0,28-Nov-23 10:11:03,277.0,Drinks
779129079087,LIQUID SOAP SKIP 3 LTS DP,JABON LIQUIDO SKIP 3,,1,2297.983,21.0,2780.559,50.33,4180.0,06-Dec-23 11:45:07,,House Cleaning
779057700690,TRUMPETER ESTUCHE MALBEC,TRUMPETER ESTUCHE MA,,1,600.0,21.0,726.0,50.14,1090.0,26-Mar-23 14:00:41,,Drinks
779807486932,SALINTEIN RESERVA MALBEC ESTUCHE,SALENTEIN RESERVA MA,,1,1611.57,21.0,1950.0,49.23,2910.0,09-Jun-23 10:55:30,,Drinks
779389025655,MAGDALENAS VALINTE WITH DULCE DE LECHE,MAGDALENAS VALENTE C,,1,60.331,21.0,73.001,64.38,120.0,08-Nov-21 10:02:38,,Groceries
779218013160,MINI MAGDALENAS 9 DE ORO VANILLA,MINI MAGDALENAS 9 DE,,1,100.826,21.0,121.999,63.94,200.0,22-Sep-22 16:18:54,,Groceries
779218013161,MINI MAGDALENAS 9 DE ORO CHOCOLATE,MINI MAGDALENAS 9 DE,,1,45.455,21.0,55.001,63.63,90.0,08-Nov-21 10:20:31,,Groceries
779129303093,CONDITIONER SEDAL CERAMIDAS 340ML,ACONDICIONADOR SEDAL,,1,376.0,21.0,454.96,49.46,680.0,06-Jun-23 11:24:28,,Personal hygiene
779314757258,SALTA CAUTIVA BLIND IPA 1L,CERVEZA SALTA CAUTIV,,1,115.207,21.0,139.4,500.0,1550.0,07-Nov-23 11:56:04,687.0,Drinks
779314757257,SALTA CAUTIVA BLIND LATA,SALTA CAUTIVA BLEND,,1,182.777,21.0,221.16,315.99,920.0,07-Nov-23 11:56:12,687.0,Drinks
779129304091,SHAMPOO/CONDITIONER SEDAL  190,7791293040912,,1,393.388,21.0,475.999,51.26,720.0,21-Nov-23 11:22:31,687.0,Personal hygiene
779129304167,DEODORANT REXONA MAN COOL 150CC,DESODORANTE REXONA H,,1,351.24,21.0,425.0,50.59,640.0,08-Feb-23 10:32:16,15.0,Personal hygiene
779129304166,DEODORANT REXONA MAN SENSITIVE 150 CC,DESODORANTE REXONA H,,1,351.24,21.0,425.0,50.59,640.0,08-Feb-23 10:31:38,15.0,Personal hygiene
779129304001,DEODORANT DOVE 150 CC,DESODORANTE DOVE ORI,,1,672.182,21.0,813.34,65.98,1350.0,29-Nov-23 13:18:55,3.0,Personal hygiene
779815163070,AGUA OXIGINADA 10 VOL 100 CC,AGUA OXIGENADA 10 VO,,1,107.438,21.0,130.0,53.85,200.0,08-Nov-23 14:52:22,3.0,Personal hygiene
779004017320,BAGLEY KESITAS Y REX 125G,KESITAS 125G,,1,446.281,21.0,540.0,51.85,820.0,29-Nov-23 15:32:18,,Groceries
779814197237,COOKIES AGUA LA PROVIDINCIA X3,GALLETAS AGUA LA PRO,,1,154.397,21.0,186.82,49.88,280.0,17-May-23 14:44:39,687.0,Groceries
761328759145,CONDENSED MILK NESTLE DESCREAMDA 395G,LECHE CONDENSADA NES,,1,816.529,21.0,988.0,40.69,1390.0,28-Sep-23 15:07:16,,Groceries
761328759119,CONDENSED MILK NESTLE WHOLE 395G,LECHE CONDENSADA NES,,1,881.818,21.0,1067.0,45.27,1550.0,09-Nov-23 16:00:31,,Groceries
779004013389,SALADIX EXTRA CHEDDAR 100G,SALADIX EXTRA CHEDDA,,1,69.78,21.0,84.434,53.97,130.0,18-Nov-22 10:48:07,687.0,Groceries
779004012952,MACUCAS CHOCOLATE 85G,MACUCAS CHOCOLATE 85,,1,97.03,21.0,117.406,53.31,180.0,31-May-23 14:00:44,687.0,Groceries
779004013589,PEPAS RECETA DE LA ABUELA,PEPAS RECETA DE LA A,,1,193.5,21.0,234.135,49.49,350.0,18-Aug-23 11:05:40,687.0,Groceries
779279800193,PATAGONIA AMBER SIX PACK,SIX PACK PATAGONIA A,,1,0.0,21.0,0.0,500.0,6540.0,01-Dec-23 10:01:54,,Drinks
779286000586,TURRON DE PEANUTS LHERITIER,TURRON DE MANI LHERI,,1,52.612,21.0,63.661,57.08,100.0,13-Nov-21 10:37:53,,Groceries
779286000766,GARRAPIÑADA DE PEANUTS ARCOR 80G,GARRAPIÑADA DE MANI,,1,204.0,21.0,246.84,58.0,390.0,03-Nov-23 11:42:41,,Groceries
779286000793,PEANUTS CON CHOCOLATE CONFITADO LHERITIER,MANI CON CHOCOLATE C,,1,72.727,21.0,88.0,53.41,135.0,13-Nov-21 10:40:56,,Groceries
779241052271,GIN BRIGHTON 700 CC,GIN BRIGHTON 700 CC,,1,2809.917,21.0,3400.0,42.65,4850.0,01-Dec-23 11:39:37,545.0,Drinks
779832115094,SANCOR YOGS STRAWBERRY 500,SANCOR YOGS FRUTILLA,,1,738.017,21.0,893.001,44.46,1290.0,28-Nov-23 09:16:19,,Dairy
779245950107,ESCOBILLA CON DEPOSITO,ESCOBILLA CON DEPOSI,,1,1023.14,21.0,1237.999,49.43,1850.0,10-Nov-23 11:18:01,102.0,House Cleaning
779804703159,LUSTRAMUEBLES NASBRILL,LUSTRAMUEBLES NASBRI,,1,68.078,21.0,82.374,69.96,140.0,17-Nov-21 10:26:26,687.0,House Cleaning
779151900302,REJILLA PABILO SIMPLE,REJILLA PABILO SIMPL,,1,85.124,21.0,103.0,74.76,180.0,08-Nov-23 15:00:31,687.0,House Cleaning
779238700034,CLEANING CLOTH ORANGE,FRANELA NARANJA,,1,61.892,21.0,74.889,100.3,150.0,09-Feb-22 12:09:21,806.0,House Cleaning
779025091280,TOILET PAPER ELITE SIMPLE,PAPEL HIGIENICO ELIT,,1,57.044,21.0,69.023,73.86,120.0,24-Nov-21 11:25:39,553.0,House Cleaning
779325300425,DES AMBIINTE SUAVIDAD BEBE POETT,DES AMBIENTE SUAVIDA,,1,604.008,21.0,730.85,50.51,1100.0,29-Nov-23 13:47:52,,House Cleaning
779058012710,ICE CREAM MOGUL EXTREME,HELADO MOGUL EXTREME,,1,250.413,21.0,303.0,48.51,450.0,24-Nov-23 13:34:16,124.0,Frozen
779058011896,BARRITA HELADA AGUILA CREAM AMERICANA,BARRITA HELADA AGUIL,,1,238.017,21.0,288.001,52.78,440.0,07-Nov-23 13:50:35,124.0,Frozen
656750732953,YERBA MATE RELUMBRON 500G,YERBA MATE RELUMBRON,,1,81.818,21.0,99.0,51.52,150.0,19-Dec-21 12:01:27,,Groceries
779015026024,MATE COCIDO LITORAL 50 BAGS,MATE COCIDO LITORAL,,1,243.0,21.0,294.03,49.64,440.0,19-May-23 11:29:12,737.0,Groceries
779279801125,ANDES IPA ROJA LATA 473,ANDES IPA ROJA LATA,,1,193.388,21.0,233.999,267.52,860.0,01-Dec-23 09:50:48,776.0,Drinks
779089564766,BINEDICTINO AGUA SIN GAS 2.25L,AGUA BENEDICTINO SIN,,1,150.0,21.0,181.5,313.22,750.0,06-Dec-23 17:05:53,6.0,Drinks
77976512,LUCKY STRIKE KS 20,LUCKY STRIKE KS 20,,1,350.0,21.0,423.5,136.13,1000.0,23-Nov-23 17:31:28,,Cigars
779129304194,REXONA JABON  125G,REXONA JABON FRES. R,,1,198.876,21.0,240.64,62.07,390.0,29-Nov-23 13:26:40,15.0,Personal hygiene
779004013612,COOKIES SERRANITAS X 3,GALLETAS SERRANITAS,,1,206.0,21.0,249.26,56.46,390.0,22-Sep-23 10:06:42,,Groceries
789100000151,NESFIT TRADIC NESTLE 300 GRS,NESFIT TRADIC NESTLE,,1,146.737,21.0,177.552,52.07,270.0,25-Nov-21 11:51:31,154.0,Groceries
750105863775,COOKIE CRISP CEREAL 220 GRS,COOKIE CRISP CEREAL,,1,137.432,21.0,166.293,50.34,250.0,16-May-22 14:05:27,154.0,Groceries
779058013432,RELLINSEED BON O BON 290G,RELLENO BON O BON 29,,1,669.8,21.0,810.458,41.9,1150.0,15-Aug-23 12:52:16,,General
