id,recount,route,period,fee,electric meter,addresses,longitude,latitude,date,time,previous consumption,accumulated consumption,consumption,kw/h price,kw/h <2500,kw/h <7500,kw/h > 7500,total
363638,2,6350,5,t1,10261014,JUAN PUJOL 1659,"-29,18308","-58,085446",7/9/2021,15:37:00,567061,590977,23916,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 17.329,59","$ 29.159,94"
362878,2,6350,3,t1,10261014,JUAN PUJOL 1659,"-29,183071","-58,085248",3/5/2021,17:14:00,590977,614808,23831,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 17.223,74","$ 29.054,09"
364014,2,6350,6,t1,10261014,JUAN PUJOL 1659,"-29,18307","-58,085421",2/11/2021,17:08:00,614808,630714,15906,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 7.354,74","$ 19.185,09"
1452921,7,7140,5,t2,10131590,SUIPACHA S/N,"-29,100715","-56,553315",21/10/2021,9:10:00,115747,138696,22949,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 17.520,00","$ 30.373,50"
1452555,7,7140,4,t2,10131590,SUIPACHA S/N,"-29,088896","-56,542502",22/8/2021,17:03:00,138696,160625,21929,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 16.139,94","$ 28.993,44"
1452028,7,7140,2,t2,10131590,SUIPACHA S/N,"-29,088638","-56,542505",12/4/2021,9:06:00,160625,177066,16441,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 8.714,67","$ 21.568,17"
1580078,8,6635,3,t3,10638758,Bº 70 VIV MBK D P B DTO 02,"-30,25837","-57,634923",15/6/2021,11:52:00,138159,151462,13303,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 4.799,26","$ 18.602,76"
1580273,8,6635,4,t3,10638758,Bº 70 VIV MBK D P B DTO 02,"-30,258341","-57,634923",18/8/2021,9:43:00,151462,170833,19371,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 13.616,06","$ 27.419,56"
1579689,8,6635,1,t3,10638758,Bº 70 VIV MBK D P B DTO 02,"-30,258334","-57,634977",15/2/2021,10:29:00,170833,188481,17648,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 11.112,54","$ 24.916,04"
1579883,8,6635,2,t3,10638758,Bº 70 VIV MBK D P B DTO 02,"-30,258318","-57,63494",20/4/2021,9:00:00,188481,201168,12687,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 3.904,21","$ 17.707,71"
1580662,8,6635,6,t3,10638758,Bº 70 VIV MBK D P B DTO 02,"-30,258242","-57,634967",20/12/2021,7:33:00,201168,221366,20198,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 14.817,69","$ 28.621,19"
1580467,8,6635,5,t3,10638758,Bº 70 VIV MBK D P B DTO 02,"-30,257503","-57,633945",16/10/2021,9:45:00,221366,235130,13764,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 5.469,09","$ 19.272,59"
617349,3,7340,3,t2,60085745,RUTA PROV. N:43 MZ:A P:5,"-27,454773","-58,673982",11/5/2021,9:19:00,540754,564027,23273,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 17.958,37","$ 30.811,87"
615139,3,7340,1,t2,60085745,RUTA PROV. N:43 MZ:A P:5,"-27,454744","-58,673957",14/1/2021,8:57:00,564027,584933,20906,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 14.755,82","$ 27.609,32"
619121,3,7340,4,t2,60085745,RUTA PROV. N:43 MZ:A P:5,"-27,45449","-58,674084",12/7/2021,10:31:00,584933,604060,19127,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 12.348,83","$ 25.202,33"
615309,3,7340,2,t2,60085745,RUTA PROV. N:43 MZ:A P:5,"-27,454457","-58,673933",9/3/2021,11:28:00,604060,627875,23815,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 18.691,70","$ 31.545,20"
620002,3,7340,5,t2,60085745,RUTA PROV. N:43 MZ:A P:5,"-27,454429","-58,674005",9/9/2021,8:23:00,627875,648563,20688,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 14.460,86","$ 27.314,36"
621616,3,7340,6,t2,60085745,RUTA PROV. N:43 MZ:A P:5,"-27,454232","-58,674734",9/11/2021,9:02:00,648563,667950,19387,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 12.700,61","$ 25.554,11"
1186270,6,6500,1,t3,60149762,COLON Nº 821,"-30,2504","-57,631674",2/2/2021,8:09:00,668241,688594,20353,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 15.042,91","$ 28.846,41"
1186882,6,6500,3,t3,60149762,COLON Nº 821,"-30,250191","-57,631832",2/6/2021,8:53:00,688594,711508,22914,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 18.764,04","$ 32.567,54"
1187192,6,6500,4,t3,60149762,COLON Nº 821,"-30,250179","-57,632253",3/8/2021,10:25:00,711508,726621,15113,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 7.429,19","$ 21.232,69"
1186575,6,6500,2,t3,60149762,COLON Nº 821,"-30,250158","-57,632281",2/4/2021,10:16:00,726621,744488,17867,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 11.430,75","$ 25.234,25"
1187810,6,6500,6,t3,60149762,COLON Nº 821,"-30,250149","-57,631955",1/12/2021,16:02:00,744488,762421,17933,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 11.526,65","$ 25.330,15"
1187500,6,6500,5,t3,60149762,COLON Nº 821,"-30,250138","-57,631958",2/10/2021,9:21:00,762421,783955,21534,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 16.758,90","$ 30.562,40"
622272,3,7345,6,t2,60141854,AV. LOS ZORZALES E/12 DE OCTUBRE,"-27,463508","-58,662481",9/11/2021,9:57:00,497027,519017,21990,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 16.222,47","$ 29.075,97"
620678,3,7345,5,t2,60141854,AV. LOS ZORZALES E/12 DE OCTUBRE,"-27,463201","-58,662477",9/9/2021,10:58:00,519017,537817,18800,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 11.906,40","$ 24.759,90"
625676,3,7345,2,t2,60141854,AV. LOS ZORZALES E/12 DE OCTUBRE,"-27,463126","-58,66308",9/3/2021,8:29:00,537817,552024,14207,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 5.692,07","$ 18.545,57"
618795,3,7345,4,t2,60141854,AV. LOS ZORZALES E/12 DE OCTUBRE,"-27,463107","-58,662942",10/7/2021,9:14:00,552024,571378,19354,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 12.655,96","$ 25.509,46"
617003,3,7345,3,t2,60141854,AV. LOS ZORZALES E/12 DE OCTUBRE,"-27,463086","-58,662897",10/5/2021,9:21:00,571378,588788,17410,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 10.025,73","$ 22.879,23"
625239,3,7345,1,t2,60141854,AV. LOS ZORZALES E/12 DE OCTUBRE,"-27,463003","-58,663091",11/1/2021,8:37:00,588788,605824,17036,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 9.519,71","$ 22.373,21"
299030,2,5550,2,t1,10594830,AV. CANALE 790,"-28,510309","-59,048983",5/3/2021,7:27:00,404676,418166,13490,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 4.346,10","$ 16.176,45"
298686,2,5550,1,t1,10594830,AV. CANALE 790,"-28,510282","-59,048954",8/1/2021,11:59:00,418166,431762,13596,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 4.478,10","$ 16.308,45"
300064,2,5550,5,t1,10594830,AV. CANALE 790,"-28,510277","-59,048917",7/9/2021,13:38:00,431762,450444,18682,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 10.811,69","$ 22.642,04"
299376,2,5550,3,t1,10594830,AV. CANALE 790,"-28,51027","-59,048923",6/5/2021,13:40:00,450444,464103,13659,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 4.556,55","$ 16.386,90"
300406,2,5550,6,t1,10594830,AV. CANALE 790,"-28,510248","-59,048994",8/11/2021,8:25:00,464103,487536,23433,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 16.728,11","$ 28.558,46"
299721,2,5550,4,t1,10594830,AV. CANALE 790,"-28,510246","-59,048915",7/7/2021,10:01:00,487536,506351,18815,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 10.977,32","$ 22.807,67"
1457757,7,7160,4,t4,10560545,LARREA N° 1245,"-29,100792","-56,553337",31/8/2021,17:20:00,448071,464755,16684,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 11.048,65","$ 26.752,15"
1458012,7,7160,5,t4,10560545,LARREA N° 1245,"-29,100733","-56,553329",23/10/2021,18:49:00,464755,483027,18272,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 13.673,62","$ 29.377,12"
1457171,7,7160,2,t4,10560545,LARREA N° 1245,"-29,094888","-56,541866",17/4/2021,13:02:00,483027,498607,15580,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 9.223,74","$ 24.927,24"
1458431,7,7160,6,t4,10560545,LARREA N° 1245,"-29,092087","-56,543774",22/12/2021,10:22:00,498607,512430,13823,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 6.319,42","$ 22.022,92"
1457067,7,7160,1,t4,10560545,LARREA N° 1245,"-29,091932","-56,543635",25/2/2021,17:34:00,512430,534095,21665,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 19.282,25","$ 34.985,75"
1189372,6,6510,5,t1,10548229,ALVEAR 873,"-30,251567","-57,633689",4/10/2021,11:37:00,509777,529497,19720,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 12.104,32","$ 23.934,67"
1189038,6,6510,4,t1,10548229,ALVEAR 873,"-30,251541","-57,633537",5/8/2021,9:03:00,529497,548914,19417,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 11.726,99","$ 23.557,34"
1188709,6,6510,3,t1,10548229,ALVEAR 873,"-30,251506","-57,633473",3/6/2021,11:10:00,548914,572666,23752,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 17.125,37","$ 28.955,72"
1188060,6,6510,1,t1,10548229,ALVEAR 873,"-30,251502","-57,633491",4/2/2021,8:35:00,572666,587389,14723,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 5.881,55","$ 17.711,90"
1188384,6,6510,2,t1,10548229,ALVEAR 873,"-30,251498","-57,633462",7/4/2021,7:55:00,587389,605327,17938,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 9.885,19","$ 21.715,54"
1189707,6,6510,6,t1,10548229,ALVEAR 873,"-30,251398","-57,633637",3/12/2021,8:25:00,605327,622379,17052,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 8.781,86","$ 20.612,21"
1016356,5,6240,4,t2,10622560,ALTAMIRANO S/N,"-29,181659","-56,644852",28/7/2021,17:37:00,674692,695043,20351,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 14.004,90","$ 26.858,40"
1017497,5,6240,6,t2,10622560,ALTAMIRANO S/N,"-29,181642","-56,644926",27/11/2021,17:41:00,695043,714907,19864,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 13.345,99","$ 26.199,49"
1015224,5,6240,2,t2,10622560,ALTAMIRANO S/N,"-29,181602","-56,644883",30/3/2021,17:39:00,714907,737473,22566,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 17.001,80","$ 29.855,30"
1016926,5,6240,5,t2,10622560,ALTAMIRANO S/N,"-29,181212","-56,644645",29/9/2021,15:06:00,737473,751312,13839,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 5.194,17","$ 18.047,67"
1015788,5,6240,3,t2,10622560,ALTAMIRANO S/N,"-29,181166","-56,644617",1/6/2021,17:14:00,751312,763821,12509,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 3.394,68","$ 16.248,18"
1579952,8,6635,2,t1,10639277,B° 84 VIV MZ 123 A CASA N° 10,"-30,264693","-57,634743",20/4/2021,8:01:00,470327,489384,19057,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 11.278,68","$ 23.109,03"
1580341,8,6635,4,t1,10639277,B° 84 VIV MZ 123 A CASA N° 10,"-30,264666","-57,634667",18/8/2021,8:30:00,489384,510786,21402,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 14.198,91","$ 26.029,26"
1579758,8,6635,1,t1,10639277,B° 84 VIV MZ 123 A CASA N° 10,"-30,264647","-57,634718",15/2/2021,7:18:00,510786,531479,20693,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 13.315,99","$ 25.146,34"
1580728,8,6635,6,t1,10639277,B° 84 VIV MZ 123 A CASA N° 10,"-30,264581","-57,635066",18/12/2021,6:32:00,531479,550297,18818,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 10.981,06","$ 22.811,41"
1580146,8,6635,3,t1,10639277,B° 84 VIV MZ 123 A CASA N° 10,"-30,264542","-57,634561",15/6/2021,8:42:00,550297,564723,14426,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 5.511,70","$ 17.342,05"
1580533,8,6635,5,t1,10639277,B° 84 VIV MZ 123 A CASA N° 10,"-30,26416","-57,634896",15/10/2021,8:29:00,564723,584300,19577,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 11.926,24","$ 23.756,59"
959996,5,5011,2,t4,60108447,AV.25 DE MAYO,"-27,270475","-58,243081",23/3/2021,8:22:00,395200,408469,13269,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 5.403,66","$ 21.107,16"
953194,5,5011,4,t4,60108447,AV.25 DE MAYO,"-27,27041","-58,243039",23/7/2021,11:03:00,408469,431468,22999,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 21.487,35","$ 37.190,85"
947661,5,5011,5,t4,60108447,AV.25 DE MAYO,"-27,270405","-58,243121",23/9/2021,11:40:00,431468,445620,14152,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 6.863,26","$ 22.566,76"
960570,5,5011,3,t4,60108447,AV.25 DE MAYO,"-27,270405","-58,243063",26/5/2021,11:45:00,445620,462364,16744,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 11.147,83","$ 26.851,33"
959217,5,5011,6,t4,60108447,AV.25 DE MAYO,"-27,270402","-58,243093",23/11/2021,11:27:00,462364,477549,15185,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 8.570,81","$ 24.274,31"
943670,5,5011,1,t4,60108447,AV.25 DE MAYO,"-27,27038","-58,243061",29/1/2021,10:01:00,477549,497894,20345,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 17.100,29","$ 32.803,79"
893091,5,476,3,t1,10011985,AV. JOSE R. VIDAL 1867,"-27,479086","-58,838233",27/5/2021,10:22:00,520697,539087,18390,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 10.448,07","$ 22.278,42"
912133,5,476,4,t1,10011985,AV. JOSE R. VIDAL 1867,"-27,478993","-58,838237",26/7/2021,9:01:00,539087,557265,18178,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 10.184,06","$ 22.014,41"
890290,5,476,5,t1,10011985,AV. JOSE R. VIDAL 1867,"-27,478954","-58,838332",23/9/2021,10:03:00,557265,577804,20539,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 13.124,22","$ 24.954,57"
910393,5,476,6,t1,10011985,AV. JOSE R. VIDAL 1867,"-27,478946","-58,838435",24/11/2021,8:39:00,577804,594654,16850,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 8.530,31","$ 20.360,66"
904499,5,476,2,t1,10011985,AV. JOSE R. VIDAL 1867,"-27,478899","-58,838316",23/3/2021,12:10:00,594654,615475,20821,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 13.475,39","$ 25.305,74"
908037,5,476,1,t1,10011985,AV. JOSE R. VIDAL 1867,"-27,478891","-58,838247",27/1/2021,6:58:00,615475,634421,18946,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 11.140,45","$ 22.970,80"
1187760,6,6500,6,t1,10548224,COLON 933,"-30,250424","-57,634668",1/12/2021,16:09:00,468686,486284,17598,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 9.461,79","$ 21.292,14"
1187142,6,6500,4,t1,10548224,COLON 933,"-30,250422","-57,634699",3/8/2021,10:34:00,486284,499413,13129,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 3.896,54","$ 15.726,89"
1187451,6,6500,5,t1,10548224,COLON 933,"-30,250419","-57,634778",2/10/2021,8:42:00,499413,513177,13764,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 4.687,31","$ 16.517,66"
1186831,6,6500,3,t1,10548224,COLON 933,"-30,250413","-57,634671",2/6/2021,9:01:00,513177,533816,20639,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 13.248,75","$ 25.079,10"
1186524,6,6500,2,t1,10548224,COLON 933,"-30,250412","-57,634705",2/4/2021,10:24:00,533816,547819,14003,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 4.984,94","$ 16.815,29"
1186216,6,6500,1,t1,10548224,COLON 933,"-30,250409","-57,634705",2/2/2021,9:25:00,547819,563829,16010,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 7.484,25","$ 19.314,60"
830494,4,6740,1,t1,10551277,BME.MITRE 1540,"-29,716619","-57,091611",22/1/2021,11:22:00,323992,345830,21838,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 14.741,86","$ 26.572,21"
831051,4,6740,3,t1,10551277,BME.MITRE 1540,"-29,716617","-57,091352",22/5/2021,9:29:00,345830,368855,23025,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 16.220,03","$ 28.050,38"
830768,4,6740,2,t1,10551277,BME.MITRE 1540,"-29,716596","-57,091596",18/3/2021,9:56:00,368855,384618,15763,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 7.176,66","$ 19.007,01"
831932,4,6740,6,t1,10551277,BME.MITRE 1540,"-29,71652","-57,091436",23/11/2021,8:53:00,384618,407951,23333,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 16.603,58","$ 28.433,93"
831621,4,6740,5,t1,10551277,BME.MITRE 1540,"-29,716514","-57,091401",17/9/2021,12:55:00,407951,424359,16408,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 7.979,88","$ 19.810,23"
831336,4,6740,4,t1,10551277,BME.MITRE 1540,"-29,716472","-57,091419",20/7/2021,11:25:00,424359,447003,22644,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 15.745,57","$ 27.575,92"
1647228,8,7454,5,t3,60064597,1ª SECC. LAGUNITA,"-27,512265","-58,439591",19/10/2021,9:54:00,519993,533048,13055,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 4.438,92","$ 18.242,42"
1646183,8,7454,3,t3,60064597,1ª SECC. LAGUNITA,"-27,511798","-58,438585",18/6/2021,11:05:00,533048,556726,23678,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 19.874,13","$ 33.677,63"
1656457,8,7454,4,t3,60064597,1ª SECC. LAGUNITA,"-27,509865","-58,45238",21/8/2021,8:24:00,556726,570868,14142,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 6.018,33","$ 19.821,83"
1655507,8,7454,2,t3,60064597,1ª SECC. LAGUNITA,"-27,500312","-58,497138",21/4/2021,7:44:00,570868,589348,18480,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 12.321,44","$ 26.124,94"
1642898,8,7454,6,t3,60064597,1ª SECC. LAGUNITA,"-27,477969","-58,43362",20/12/2021,11:30:00,589348,609184,19836,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 14.291,71","$ 28.095,21"
1186811,6,6500,3,t4,10548376,COLON 456,"-30,250085","-57,627801",2/6/2021,8:07:00,571042,587619,16577,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 10.871,78","$ 26.575,28"
1186502,6,6500,2,t4,10548376,COLON 456,"-30,250065","-57,628355",2/4/2021,9:32:00,587619,605639,18020,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 13.257,06","$ 28.960,56"
1187740,6,6500,6,t4,10548376,COLON 456,"-30,250029","-57,628138",1/12/2021,11:00:00,605639,622080,16441,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 10.646,97","$ 26.350,47"
1187122,6,6500,4,t4,10548376,COLON 456,"-30,25001","-57,628133",3/8/2021,9:40:00,622080,644528,22448,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 20.576,54","$ 36.280,04"
1186194,6,6500,1,t4,10548376,COLON 456,"-30,249971","-57,627898",2/2/2021,7:30:00,644528,667191,22663,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 20.931,94","$ 36.635,44"
1187431,6,6500,5,t4,10548376,COLON 456,"-30,249963","-57,627849",1/10/2021,10:32:00,667191,682056,14865,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 8.041,85","$ 23.745,35"
1332556,7,1258,5,t1,10567250,B. LOPEZ 2267,"-27,498877","-58,716438",13/10/2021,9:19:00,539567,555831,16264,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 7.800,56","$ 19.630,91"
1339429,7,1258,6,t1,10567250,B. LOPEZ 2267,"-27,497299","-58,716005",9/12/2021,8:39:00,555831,577634,21803,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 14.698,28","$ 26.528,63"
1317359,7,1258,6,t1,10567250,B. LOPEZ 2267,"-27,497299","-58,716005",9/12/2021,8:39:00,577634,590327,12693,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 3.353,59","$ 15.183,94"
1346383,7,1258,1,t1,10567250,B. LOPEZ 2267,"-27,496651","-58,716115",10/2/2021,8:24:00,590327,607033,16706,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 8.350,98","$ 20.181,33"
1310448,7,1258,3,t1,10567250,B. LOPEZ 2267,"-27,496614","-58,716027",11/6/2021,10:10:00,607033,626146,19113,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 11.348,42","$ 23.178,77"
1337023,7,1258,4,t1,10567250,B. LOPEZ 2267,"-27,496559","-58,71634",10/8/2021,9:08:00,626146,644276,18130,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 10.124,29","$ 21.954,64"
1315667,7,1258,2,t1,10567250,B. LOPEZ 2267,"-27,495836","-58,715887",8/4/2021,9:11:00,644276,663673,19397,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 11.702,08","$ 23.532,43"
1395170,7,6560,2,t2,60170737,BERGAMINI Nº 354,"-30,250844","-57,629806",9/4/2021,9:54:00,600113,618829,18716,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 11.792,75","$ 24.646,25"
1395629,7,6560,3,t2,60170737,BERGAMINI Nº 354,"-30,250834","-57,629858",10/6/2021,9:44:00,618829,634536,15707,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 7.721,57","$ 20.575,07"
1396095,7,6560,4,t2,60170737,BERGAMINI Nº 354,"-30,250814","-57,629844",10/8/2021,10:53:00,634536,647303,12767,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 3.743,75","$ 16.597,25"
1396561,7,6560,5,t2,60170737,BERGAMINI Nº 354,"-30,25081","-57,62985",10/10/2021,16:15:00,647303,661520,14217,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 5.705,60","$ 18.559,10"
1394714,7,6560,1,t2,60170737,BERGAMINI Nº 354,"-30,250539","-57,629943",9/2/2021,6:52:00,661520,680429,18909,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 12.053,88","$ 24.907,38"
1397023,7,6560,6,t2,60170737,BERGAMINI Nº 354,"-30,246203","-57,633132",9/12/2021,17:53:00,680429,695710,15281,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 7.145,19","$ 19.998,69"
927955,5,4716,6,t1,10586729,PARAJE ISLASOLA,"-29,217701","-59,308641",30/11/2021,8:14:00,489685,511525,21840,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 14.744,35","$ 26.574,70"
927852,5,4716,5,t1,10586729,PARAJE ISLASOLA,"-29,21769","-59,30867",28/9/2021,10:26:00,511525,526700,15175,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 6.444,43","$ 18.274,78"
927756,5,4716,4,t1,10586729,PARAJE ISLASOLA,"-29,217633","-59,308668",31/7/2021,9:57:00,526700,543404,16704,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 8.348,49","$ 20.178,84"
927506,5,4716,1,t1,10586729,PARAJE ISLASOLA,"-29,216192","-59,313034",30/1/2021,10:12:00,543404,558951,15547,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 6.907,68","$ 18.738,03"
927589,5,4716,2,t1,10586729,PARAJE ISLASOLA,"-29,149969","-59,264106",5/4/2021,7:04:00,558951,578290,19339,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 11.629,86","$ 23.460,21"
927655,5,4716,3,t1,10586729,PARAJE ISLASOLA,"-29,149857","-59,264056",25/5/2021,11:30:00,578290,593179,14889,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 6.088,27","$ 17.918,62"
943246,5,5000,1,t2,10588348,BO. IBIRAY,"-27,268883","-58,254374",29/1/2021,8:47:00,300080,322100,22020,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 16.263,06","$ 29.116,56"
591035,3,6694,4,t3,60088763,AUTOVIA J. G. ARTIGAS KM. 346,"-30,630909","-57,917593",21/7/2021,11:39:00,544774,559990,15216,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 7.578,85","$ 21.382,35"
590741,3,6694,3,t3,60088763,AUTOVIA J. G. ARTIGAS KM. 346,"-30,620657","-57,965174",13/5/2021,8:36:00,559990,578497,18507,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 12.360,67","$ 26.164,17"
591649,3,6694,6,t3,60088763,AUTOVIA J. G. ARTIGAS KM. 346,"-30,620579","-57,965206",12/11/2021,7:13:00,578497,593145,14648,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 6.753,54","$ 20.557,04"
590450,3,6694,2,t3,60088763,AUTOVIA J. G. ARTIGAS KM. 346,"-30,61763","-57,970711",12/3/2021,7:56:00,593145,607512,14367,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 6.345,25","$ 20.148,75"
591334,3,6694,5,t3,60088763,AUTOVIA J. G. ARTIGAS KM. 346,"-30,597115","-57,956546",17/9/2021,8:45:00,607512,620321,12809,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 4.081,48","$ 17.884,98"
589862,3,6694,1,t3,60088763,AUTOVIA J. G. ARTIGAS KM. 346,"-30,572255","-57,934617",14/1/2021,8:17:00,620321,634599,14278,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 6.215,93","$ 20.019,43"
590156,3,6694,1,t3,60088763,AUTOVIA J. G. ARTIGAS KM. 346,"-30,572255","-57,934617",14/1/2021,8:17:00,634599,653220,18621,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 12.526,31","$ 26.329,81"
1581320,8,6640,2,t2,10639322,SAN LORENZO N° 445,"-30,255816","-57,650502",15/4/2021,16:22:00,322294,340640,18346,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 11.292,14","$ 24.145,64"
1582508,8,6640,5,t2,10639322,SAN LORENZO N° 445,"-30,255786","-57,650354",19/10/2021,10:52:00,340640,356774,16134,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 8.299,30","$ 21.152,80"
1582910,8,6640,6,t2,10639322,SAN LORENZO N° 445,"-30,255785","-57,650523",15/12/2021,17:11:00,356774,370964,14190,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 5.669,07","$ 18.522,57"
1582110,8,6640,4,t2,10639322,SAN LORENZO N° 445,"-30,255765","-57,650386",19/8/2021,8:34:00,370964,390078,19114,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 12.331,24","$ 25.184,74"
