id,client,aynom,address,fee,equipment,model,identifier,port1,port1 serie,port1 modelo,port2,port2 serie,port2 modelo,portal,locality,zip code,charge date,discharge date,status,location
6593,094999999,ALE A.L.,SAN JUAN 1720,16,510016781,1902510,5010180,,,,,,,7280,Empedrado,3418,12.06.2010,31.12.9999,ALTA,10043094
6594,692999999,GOM ARLOS,SAN JUAN 2051,16,510321610,2935181,5011120,600189207,9095217,5000442,,,,7280,Empedrado,3418,12.06.2010,31.12.9999,ALTA,10226692
6595,063282427,ROM AVIER,SAN JUAN 1997,16,510261566,1841968,5010436,600075719,9051583,5000442,,,,7280,Empedrado,3418,19.01.2012,31.12.9999,ALTA,20287606
6596,634176513,ACE CEDES,SAN JUAN 1012,16,510287787,2500975,5011120,600131816,9084446,5000442,,,,7280,Empedrado,3418,20.02.2014,31.12.9999,ALTA,20354754
6597,622833182,VAL GE R.,CORRIENTES 1717,16,510052134,5245614,5010146,,,,,,,7280,Empedrado,3418,12.06.2010,31.12.9999,ALTA,10147622
6598,894296795,LAB AVIER,CORRIENTES 360,16,510416520,4931338,5011120,600368085,9199063,5000442,,,,7280,Empedrado,3418,06.09.2021,31.12.9999,ALTA,20622383
6599,289113933,ALE CHORA,SAN MARTIN 621,16,510406095,4739358,5011120,600358253,9189231,5000442,,,,7280,Empedrado,3418,30.03.2021,31.12.9999,ALTA,20596749
6600,462213650,PIR RCELA,25 DE MAYO Y ENTRE RIOS,16,510036077,9770253,5010042,,,,,,,7280,Empedrado,3418,24.01.2022,31.12.9999,ALTA,20649012
6601,802330358,ACE DAVID,BARTOLOME MITRE 1690,6,510427940,4957333,5011120,600446307,9250908,5000442,,,,7280,Empedrado,3418,04.02.2022,31.12.9999,ALTA,20654835
6602,800370612,FER LUIS,BARTOLOME MITRE 1633,6,510427945,4957338,5011120,600446312,9250913,5000442,,,,7280,Empedrado,3418,07.03.2022,31.12.9999,ALTA,20658298
6603,040363901,NIV QUIEL,BARTOLOME MITRE 1690,6,510427928,4957321,5011120,600446295,9250896,5000442,,,,7280,Empedrado,3418,31.01.2022,31.12.9999,ALTA,20653554
6604,395375953,GOM COLAS,BARTOLOME MITRE 1435,6,510427937,4957330,5011120,600446304,9250905,5000442,,,,7280,Empedrado,3418,15.02.2022,31.12.9999,ALTA,20655773
6605,520169287,GER MARIA,BARTOLOME MITRE 1360,16,510427944,4957337,5011120,600446311,9250912,5000442,,,,7280,Empedrado,3418,07.03.2022,31.12.9999,ALTA,20645310
6606,737247459,PIR MARIA,BELGRANO 1808,16,510282430,2406501,5010436,600123312,9075942,5000442,,,,7290,Empedrado,3418,18.09.2013,31.12.9999,ALTA,20341163
6607,955999999,ROM AIDA,ROCA 645,16,510360091,3843769,5011120,600296254,9139355,5000442,,,,7290,Empedrado,3418,11.06.2010,31.12.9999,ALTA,10171955
6608,180327771,FER JESUS,ROCA 55,16,510338522,2966837,5011120,600215990,9122000,5000442,,,,7290,Empedrado,3418,23.11.2016,31.12.9999,ALTA,20440942
6609,285999999,ROD IN R.,ROCA 115,16,510016877,1201567,5010179,,,,,,,7290,Empedrado,3418,11.06.2010,31.12.9999,ALTA,10043285
6610,870999999,VAR RIQUE,CORDOBA 116,16,510372959,4154279,5011120,600385794,536726,5000446,600321138,9152115,5000442,7290,Empedrado,3418,11.06.2010,31.12.9999,ALTA,10131870
6611,892102915,CAB FREDO,TUCUMAN 2010,16,510382408,4260582,5011120,600331302,9162279,5000442,,,,7290,Empedrado,3418,11.06.2010,31.12.9999,ALTA,10209892
6612,891200850,MAN LICIA,CHILE 1640,16,510068255,166424,5010157,,,,,,,7290,Empedrado,3418,24.11.2021,31.12.9999,ALTA,20638858
6613,114477685,CER NTINA,BS AS 331,16,510295448,2741657,5011120,600173303,505900,5000442,,,,7290,Empedrado,3418,24.07.2014,31.12.9999,ALTA,20364595
6614,903344463,LEZ RICIA,FERRE 207,16,510200433,4345321,5010163,,,,,,,7290,Empedrado,3418,05.04.2022,31.12.9999,ALTA,20662410
6615,854328925,OJE TONIO,BUENOS AIRES 888,16,510068256,2080452,5010113,,,,,,,7290,Empedrado,3418,04.04.2022,31.12.9999,ALTA,20662349
6616,620179308,CHA ANIEL,ENTRE RIOS 633,16,510300355,2958912,5010713,600194695,9100705,5000442,,,,7290,Empedrado,3418,04.04.2022,31.12.9999,ALTA,20661953
6617,579349407,RAZ ATRIZ,SANTIAGO DEL ESTERO 550,16,510427943,4957336,5011120,600446310,9250911,5000442,,,,7290,Empedrado,3418,23.02.2022,31.12.9999,ALTA,20657866
6618,422383140,SUA ARIEL,ENTRE RIOS Y BARTOLOME MITRE,16,510427949,4957342,5011120,600446316,9250917,5000442,,,,7290,Empedrado,3418,16.03.2022,31.12.9999,ALTA,20659647
6619,169213651,VER LADYS,TUCUMAN 1932,16,510016589,165339,5010157,,,,,,,7290,Empedrado,3418,01.04.2022,31.12.9999,ALTA,20653751
6620,345613717,ACE NGELA,RUTA 12 KM 977,16,510384519,4348804,5011120,600388586,549441,5000446,600333310,9164287,5000442,7295,Empedrado,3418,04.04.2022,31.12.9999,ALTA,20654090
6621,894240142,CAS TONIO,MANUEL DERQUI,16,510211183,993800,5010436,600061440,9026817,5000442,,,,7296,Empedrado,3418,15.06.2010,31.12.9999,ALTA,10858894
6622,802999999,LIB ONIMA,4TA SECCION LOMAS,16,510224539,3408974,5010113,,,,,,,7296,Empedrado,3418,13.06.2010,31.12.9999,ALTA,10858802
6623,314112152,COL NIGNA,MANUEL DERQUI,18,510351854,7889246,5010045,600210582,9116592,5000442,,,,7296,Empedrado,3418,30.08.2016,31.12.9999,ALTA,20432176
6624,516129216,PRI RAMON,MANUEL DERQUI,16,510427951,4957344,5011120,600446318,9250919,5000442,,,,7296,Empedrado,3418,29.03.2022,31.12.9999,ALTA,20662491
6625,540200859,BAR ONATA,MANUEL DERQUI,16,510416523,4931341,5011120,600368088,9199066,5000442,,,,7296,Empedrado,3418,03.12.2021,31.12.9999,ALTA,20625596
6626,362314417,ORU ANESA,HERMANA CHANTAL,16,510427914,4957307,5011120,600446280,9250881,5000442,,,,7297,Empedrado,3418,10.01.2022,31.12.9999,ALTA,20639638
6627,200276924,SAN EONOR,MONTEVIDEO 1447,18,510271703,10755832,5010042,600108541,9061171,5000442,,,,7300,Empedrado,3418,12.06.2010,31.12.9999,ALTA,10859200
6628,264233475,CAN AMONA,MONTEVIDEO 1414,18,510293960,2740169,5011120,600171812,504409,5000442,,,,7300,Empedrado,3418,05.06.2014,31.12.9999,ALTA,20361350
6629,511306879,MUN APOLO,AV.BARTOLOME MITRE 1184,8,510239366,1365311,5010046,600028923,9013702,5000442,600028922,9013701,5000442,7300,Empedrado,3418,09.11.2010,31.12.9999,ALTA,20246078
6630,935175353,OCI AUDIO,GRAL PAZ 58,16,510224569,7797279,5010131,,,,,,,7300,Empedrado,3418,12.06.2010,31.12.9999,ALTA,10858935
6631,625379548,SEN LANDA,GRAL.PAZ 50,18,510219991,3429877,5010113,,,,,,,7300,Empedrado,3418,12.06.2010,31.12.9999,ALTA,10760625
6632,752307073,M.E ADOR),PELLEGRINI 912,10,510226923,3469222,5010052,,,,,,,7300,Empedrado,3418,12.06.2010,31.12.9999,ALTA,10663657
6633,354268608,GOM TILDE,GRAL PAZ Y 25 DE MAYO,16,510406028,4739291,5011120,600356986,9187964,5000442,,,,7300,Empedrado,3418,13.08.2020,31.12.9999,ALTA,20585592
6634,381999999,GON CISCO,ARTURO ILLIA 314,16,510065366,2348355,5010145,,,,,,,7300,Empedrado,3418,12.06.2010,31.12.9999,ALTA,10187381
6635,761999999,COR ANDRO,GRAL.PAZ 645,16,510067625,450877,5010109,,,,,,,7300,Empedrado,3418,12.06.2010,31.12.9999,ALTA,10194761
6636,703132040,LUQ DOLFO,SAN MARTIN 870,16,510360118,3843796,5011120,600296281,9139382,5000442,,,,7300,Empedrado,3418,12.06.2010,31.12.9999,ALTA,10504703
6637,255343458,PER ELINA,RIVADAVIA 513,16,510427952,4957345,5011120,600446319,9250920,5000442,,,,7300,Empedrado,3418,18.03.2022,31.12.9999,ALTA,20659312
6638,637999999,CAB ON P.,Bº 20 VIV. CASA 18,16,510427933,4957326,5011120,600446300,9250901,5000442,,,,7300,Empedrado,3418,12.06.2010,31.12.9999,ALTA,10179637
6639,657388710,HID YELEN,GENERAL PAZ Y 25 DE MAYO,16,510427930,4957323,5011120,600446297,9250898,5000442,,,,7300,Empedrado,3418,04.02.2022,31.12.9999,ALTA,20654561
6640,230999999,ROM GE A.,Bº 20 VIV. CASA 17,16,510427926,4957319,5011120,600446293,9250894,5000442,,,,7300,Empedrado,3418,12.06.2010,15.07.2022,BAJA,10043230
6641,173283152,FER TAZAR,CAMPING MUNICIPAL,6,510423064,4932125,5010713,600435749,9245252,5000442,,,,7300,Empedrado,3418,09.12.2021,31.12.9999,ALTA,20646438
6642,962486511,FLO OLGA,B§ 20 VIV. CASA 19,16,510427925,4957318,5011120,600446291,9250892,5000442,,,,7300,Empedrado,3418,12.06.2010,31.12.9999,ALTA,10563962
6643,759521948,FER LICIA,Bº 20 VIV. MENDOZA Y BELGRANO,18,510427932,4957325,5011120,600446299,9250900,5000442,,,,7300,Empedrado,3418,12.06.2010,31.12.9999,ALTA,10096759
6644,355122960,ROM ALINA,SARMIENTO 670,16,510427929,4957322,5011120,600446296,9250897,5000442,,,,7300,Empedrado,3418,03.02.2022,31.12.9999,ALTA,20654101
6645,955354665,NUÑ INES,CAMBACERES 537,16,510333422,2961737,5011120,600208112,9114122,5000442,,,,7300,Empedrado,3418,06.04.2022,31.12.9999,ALTA,20663528
6646,806213651,ACE JUANA,MENDOZA 672,6,510200443,7888851,5010131,,,,,,,7300,Empedrado,3418,14.01.2022,31.12.9999,ALTA,20649652
6647,994162815,ZAR BERTO,RIOJA 870,16,510427947,4957340,5011120,600446314,9250915,5000442,,,,7300,Empedrado,3418,22.03.2022,31.12.9999,ALTA,20658702
6648,828365728,DE JOSE,RIVADAVIA 250,6,510404098,4737361,5011120,600354852,9185830,5000442,,,,7300,Empedrado,3418,13.01.2022,31.12.9999,ALTA,20649687
6649,552329002,GON LIANA,JULIO C. RIVERO S/N,16,510236238,1138559,5010436,600003681,9031195,5000442,,,,7320,San Cosme,3412,15.02.2018,31.12.9999,ALTA,20485353
6650,038294557,AGU ONICA,CAMINO COSTERO/LOTES 16 Y 17,16,510425160,4954553,5011120,600442516,9247117,5000442,,,,7320,San Cosme,3412,18.11.2021,31.12.9999,ALTA,20642628
6651,909203739,GRA ARMEN,M.DE LOS RIOS S/N Y SAN MARTIN,16,510425155,4954548,5011120,600442511,9247112,5000442,,,,7320,San Cosme,3412,15.11.2021,31.12.9999,ALTA,20642613
6652,081340517,MIÑ DRIAN,H. IRIGOYEN S/N Y CORTADA,16,510425157,4954550,5011120,600442513,9247114,5000442,,,,7320,San Cosme,3412,17.11.2021,31.12.9999,ALTA,20642689
6653,765116414,SIL FACIA,M.DE LOS RIOS Y PABLA DE LOS SANTOS,16,510425176,4954569,5011120,600442532,9247133,5000442,,,,7320,San Cosme,3412,11.01.2022,31.12.9999,ALTA,20649564
6654,949257387,GOM UARDO,B° TOTOTA AL NERTE - LOTE 13,16,510428734,4958127,5011120,600447106,9251707,5000442,,,,7320,San Cosme,3412,27.01.2022,31.12.9999,ALTA,20653395
6655,800128078,CAN RAMON,OSUNA S/N,16,510428736,4958129,5011120,600447108,9251709,5000442,,,,7320,San Cosme,3412,02.07.2010,31.12.9999,ALTA,10206800
6656,338235983,SOT ATRIZ,YRIGOREN E SAN MARTIN Y VALENZUELA,6,510413647,4928471,5011120,600364846,9195824,5000442,,,,7320,San Cosme,3412,22.12.2021,31.12.9999,ALTA,20648730
6657,245340517,SEN LADYS,PUJOL S/N-B° SANTA LIBRADA,16,510425158,4954551,5011120,600442514,9247115,5000442,,,,7320,San Cosme,3412,17.11.2021,31.12.9999,ALTA,20643034
6658,599284178,GOM QUIEL,M.DE LOS RIOS E/ S.J.BAUTISTA Y VALENZUELA,16,510425161,4954554,5011120,600442517,9247118,5000442,,,,7320,San Cosme,3412,19.11.2021,31.12.9999,ALTA,20643611
6659,168365360,ZAR SELLA,DR.VALENZUELA E/OSUNA Y VIDAL,6,510425144,4954537,5011120,600442500,9247101,5000442,,,,7320,San Cosme,3412,08.11.2021,31.12.9999,ALTA,20641010
6660,083232863,Sim Noemi,AV. MAIPU 2160,16,510425148,4954541,5011120,600442504,9247105,5000442,,,,7320,San Cosme,3412,12.12.2011,31.12.9999,ALTA,20284106
6661,941165760,SOL ABEL,PABLA DE LOS SANTOS Y OSUNA,16,510425180,4954573,5011120,600442536,9247137,5000442,,,,7320,San Cosme,3412,14.01.2022,31.12.9999,ALTA,20651597
6662,664365360,ROD ARMEN,RINCON FLORIDO S/N,16,510425172,4954565,5011120,600442528,9247129,5000442,,,,7320,San Cosme,3412,21.12.2021,31.12.9999,ALTA,20647359
6663,179354507,UNG JUAN,COCOMAROLA S/N Y CTES,16,510428740,4958133,5011120,600447112,9251713,5000442,,,,7322,San Cosme,3412,09.02.2022,31.12.9999,ALTA,20655440
6664,016383097,MAI ARMEN,DR. VALENZUELA Y OSUNA,6,510428744,4958137,5011120,600447116,9251717,5000442,,,,7322,San Cosme,3412,17.02.2022,31.12.9999,ALTA,20656936
6665,092226401,GAR NALIA,PUJOL S/N Y 12 DE FEBRERO,16,510026013,6640098,5010134,,,,,,,7322,San Cosme,3412,29.11.2021,31.12.9999,ALTA,20644514
6666,114426027,OJE JESUS,RUTA PCIAL 95 CAMINO A RIACHUELO,16,510425166,4954559,5011120,600442522,9247123,5000442,,,,7322,San Cosme,3412,10.12.2021,31.12.9999,ALTA,20646327
6667,043272952,SIL USTIN,B° MATADERO S/N - ZONA SILVA,16,510428743,4958136,5011120,600447115,9251716,5000442,,,,7322,San Cosme,3412,10.02.2022,31.12.9999,ALTA,20655214
6668,800296407,AQU DO E.,COCOMAROLA S/N - CASI RN.12,16,510417452,4920880,5010713,600431899,9241402,5000442,,,,7322,San Cosme,3412,07.02.2022,31.12.9999,ALTA,20654828
6669,225349732,NAV CISCO,B° MATADERO S/N - zona cabrera,16,510428742,4958135,5011120,600447114,9251715,5000442,,,,7322,San Cosme,3412,10.02.2022,31.12.9999,ALTA,20655517
6670,442999999,MER NO F.,A.J.RUIZ 2684,16,510425169,4954562,5011120,600442525,9247126,5000442,,,,7322,San Cosme,3412,03.07.2010,31.12.9999,ALTA,10066442
6671,558111474,VIL MIRTA,C.DEL DESIERTO-TOTORA,16,510425156,4954549,5011120,600442512,9247113,5000442,,,,7322,San Cosme,3412,03.07.2010,31.12.9999,ALTA,10564558
6672,724374262,GON QUIEL,B° MATADERO Y RN.12 KM.1062,16,510428733,4958126,5011120,600447105,9251706,5000442,,,,7322,San Cosme,3412,09.02.2022,31.12.9999,ALTA,20652995
6673,803317305,ZAR LIANA,AV. SAN MARTIN S/N (CATEDRAL DE DIOS),16,510428738,4958131,5011120,600447110,9251711,5000442,,,,7322,San Cosme,3412,04.02.2022,31.12.9999,ALTA,20654837
6674,318117142,GAR IO A.,J.R.VIDAL 480,16,510425181,4954574,5011120,600442537,9247138,5000442,,,,7322,San Cosme,3412,03.07.2010,31.12.9999,ALTA,10066318
6675,801314187,BEN ANESA,B° MATADERO/ZONA KEKO,16,510428741,4958134,5011120,600447113,9251714,5000442,,,,7322,San Cosme,3412,10.02.2022,31.12.9999,ALTA,20654832
6676,109539469,DAC ERESA,RN.12 KM 1073/E.GRANDE,16,510381769,4230506,5011120,600329851,9160828,5000442,,,,7323,San Cosme,3412,27.01.2022,31.12.9999,ALTA,20653679
6677,539288112,GAL OSCAR,4ta.SEC.E.GRANDE-DETRAS LORO PARK,16,510381786,4230523,5011120,600329868,9160845,5000442,,,,7323,San Cosme,3412,21.01.2022,31.12.9999,ALTA,20652676
6678,615297062,SOT ARLOS,PUERTO GONZALEZ/(zona la procura),16,510397790,4398985,5011120,600347932,9178909,5000442,,,,7323,San Cosme,3412,21.01.2022,31.12.9999,ALTA,20652822
6679,064282010,ZIB NANDO,PUERTO ARAZA,16,510419325,4922753,5011120,600431396,9240899,5000442,,,,7323,San Cosme,3412,03.07.2010,31.12.9999,ALTA,10686064
6680,830220799,MAC NALDO,Bº SANJUANCITO.CALLE SIN NOMBRE S/N,16,510255832,3552761,5010114,600023838,9047039,5000442,,,,7330,San Lorenzo,3416,15.02.2012,31.12.9999,ALTA,20290580
6681,656330646,KAI IGUEL,CABO 2DO FRANCISCO ROMERO S/N,16,510433964,5231954,5011120,600451454,9256055,5000442,,,,7330,San Lorenzo,3416,31.03.2022,31.12.9999,ALTA,20652884
6682,353203743,RUI JOSE,SARMIENTO S/N,16,,,,,,,,,,7330,San Lorenzo,3416,15.12.2021,31.12.9999,ALTA,20646750
6683,599785917,GIM TISTA,MITRE S/N,16,510433959,5231949,5011120,600451449,9256050,5000442,,,,7330,San Lorenzo,3416,19.04.2022,31.12.9999,ALTA,20652837
6684,798327771,FER JOSE,SARMIENTO E/ CORRIENTES Y BELGRANO S/N,16,510433963,5231953,5011120,600451453,9256054,5000442,,,,7330,San Lorenzo,3416,31.03.2022,31.12.9999,ALTA,20654825
6685,851203021,LUG ANGEL,COMPLEJO HABITACIONAL SAN PABLO S/N,16,510201359,6445656,5010131,,,,,,,7330,San Lorenzo,3416,15.02.2022,31.12.9999,ALTA,20656585
6686,402272772,MAR NOEMI,BRIO 9 VIV. C 23,16,510201612,5231969,5011120,600451469,9256070,5000442,,,,7330,San Lorenzo,3416,06.01.2022,31.12.9999,ALTA,20650745
6687,025203638,FLO RCELO,SARMIENTO S/N,16,510433960,5231950,5011120,600451450,9256051,5000442,,,,7330,San Lorenzo,3416,15.02.2022,31.12.9999,ALTA,20655198
6688,488272988,DOM RIANA,CATAMARCA E. LAVALLE Y 25 DE MAYO S/N,16,510371563,4135694,5011120,600320470,9151447,5000442,,,,7330,San Lorenzo,3416,14.02.2022,31.12.9999,ALTA,20643460
6689,901294583,ROM DIANA,Bº PROG EMERGENCIA HABITACIONAL,18,,,,,,,,,,7330,San Lorenzo,3416,23.04.2010,31.12.9999,ALTA,10665901
6690,976319725,SOL ANDRA,JUANA MARIA DE JARA S/N,16,510026071,561072,5010096,,,,,,,7330,San Lorenzo,3416,26.01.2022,31.12.9999,ALTA,20653460
6691,656247458,ALV CEDES,ESPERANZA S/N,16,510386852,4352087,5011120,600334993,9165970,5000442,,,,7330,San Lorenzo,3416,11.02.2022,31.12.9999,ALTA,20649356
6692,002201712,AYA BERTO,SARMIENTO S/N,16,510433969,5231959,5011120,600451459,9256060,5000442,,,,7330,San Lorenzo,3416,29.03.2022,31.12.9999,ALTA,20655163
6693,312272379,CAN SABEL,SARMIENTO S/N,16,,,,,,,,,,7330,San Lorenzo,3416,10.12.2021,31.12.9999,ALTA,20646661
6694,923378916,QUI DAVID,RUTA NAC. 12 S/N,16,510433968,5231958,5011120,600451458,9256059,5000442,,,,7331,San Lorenzo,3416,29.03.2022,31.12.9999,ALTA,20662427
6695,427203494,SIL ATIAS,SANTIAGO DEL ESTERO S/N,16,510433970,5231960,5011120,600451460,9256061,5000442,,,,7331,San Lorenzo,3416,29.03.2022,31.12.9999,ALTA,20655812
6696,596327771,GOM VIANA,SAN LUIS S/N,16,510371567,4135698,5011120,600320474,9151451,5000442,,,,7331,San Lorenzo,3416,10.10.2022,31.12.9999,ALTA,20651083
6697,640113754,MOL ENCIO,ESPERANZA SARMIENTO S/N,16,510433971,5231961,5011120,600451461,9256062,5000442,,,,7331,San Lorenzo,3416,31.03.2022,31.12.9999,ALTA,20652870
6698,952202921,MEN ANIEL,25 DE MAYO Y MITRE S/N,16,510433951,5231941,5011120,600451440,9256041,5000442,,,,7331,San Lorenzo,3416,12.04.2022,31.12.9999,ALTA,20664360
6699,570203277,LOP CIANO,BRIO 9 VIV. CASA 22 S/N,16,,,,,,,,,,7331,San Lorenzo,3416,01.12.2021,31.12.9999,ALTA,20641802
6700,212201489,RAM ICTOR,SAN NICOLAS S/N,16,,,,,,,,,,7331,San Lorenzo,3416,21.12.2021,31.12.9999,ALTA,20648496
6701,082273349,MAC ITATI,25 DE MAYO Y CORDOBA S/N,16,510433977,5231967,5011120,600451467,9256068,5000442,,,,7331,San Lorenzo,3416,11.03.2022,31.12.9999,ALTA,20655303
6702,305273029,CAN ITATI,JUANA M. DE JARA Y CALLE PUBLICA S/N,16,510433983,5231973,5011120,600451473,9256074,5000442,,,,7331,San Lorenzo,3416,01.04.2022,31.12.9999,ALTA,20663230
6703,091248683,GOM ULINO,BARRIO CARITAS,18,,,,,,,,,,7331,San Lorenzo,3416,23.04.2010,31.12.9999,ALTA,10666091
6704,127997390,PER ROSA,CLNIA BRUGNE 3RA SEC. EMPEDRADO S/N,18,510201726,918436,5010096,,,,,,,7332,San Lorenzo,3416,24.04.2010,31.12.9999,ALTA,10666127
6705,965272037,BOR ARITA,COLONIA BRUGNE S/N,16,510419886,4923314,5011120,600432137,9241640,5000442,,,,7332,San Lorenzo,3416,22.09.2021,31.12.9999,ALTA,20635310
6706,677163576,NUE PILLA,CNIA BRUGNE S/N,4,510392104,4482311,5011120,600341245,9172222,5000442,,,,7332,San Lorenzo,3416,20.12.2019,31.12.9999,ALTA,20566336
6707,039202744,SUL BERTO,SAN MARTIN S/N,16,510433972,5231962,5011120,600451462,9256063,5000442,,,,7332,San Lorenzo,3416,31.03.2022,31.12.9999,ALTA,20660799
6708,373273919,AGU LEDAD,COLONIA BRUGNE S/N,16,510401868,4407730,5011120,600352381,9183359,5000442,,,,7332,San Lorenzo,3416,27.07.2021,31.12.9999,ALTA,20625310
6709,943204274,BLA IVAN,COLONIA SANZ S/N,16,,,,,,,,,,7332,San Lorenzo,3416,15.03.2022,31.12.9999,ALTA,20660648
6710,283278685,DE ARLOS,SARGENTO CABRAL S/N,16,510433961,5231951,5011120,600451451,9256052,5000442,,,,7332,San Lorenzo,3416,07.03.2022,31.12.9999,ALTA,20659359
6711,967203887,QUI ABIAN,EX RUTA 12 S/N,16,510419917,4923345,5011120,600432168,9241671,5000442,,,,7332,San Lorenzo,3416,25.11.2021,31.12.9999,ALTA,20644277
6712,211134718,OJE NARIO,CNIA BRUGNE 3º SECCION EMPEDRADO S/N,16,510419881,4923309,5011120,600432132,9241635,5000442,,,,7332,San Lorenzo,3416,24.04.2010,31.12.9999,ALTA,10666211
6713,805202227,RON TONIO,RUTA 12 S/N,16,,,,,,,,,,7332,San Lorenzo,3416,17.12.2021,31.12.9999,ALTA,20647664
6714,256274028,GON CARLA,46 VIV.CASA 4,16,510401869,4407731,5011120,600352382,9183360,5000442,,,,7332,San Lorenzo,3416,16.03.2022,31.12.9999,ALTA,20657301
6715,092499472,GRA NIBAL,COLONIA BRUGNE 3RA SECC. EMP. S/N,16,510433962,5231952,5011120,600451452,9256053,5000442,,,,7332,San Lorenzo,3416,30.03.2022,31.12.9999,ALTA,20662805
6716,300202273,ALF CENTE,EX RUTA 12 S/N,16,510433982,5231972,5011120,600451472,9256073,5000442,,,,7332,San Lorenzo,3416,01.04.2022,31.12.9999,ALTA,20663217
6717,289136729,GAL ANGEL,CNIA BRUGNE 3º SEC. EMPEDRADO S/N,16,,,,,,,,,,7332,San Lorenzo,3416,15.10.2013,31.12.9999,ALTA,20343940
6718,225282445,MAN CESAR,CLUB DE CPO DON MANUEL.L.8,6,510293724,1022624,5010046,600174708,428692,5000446,600135438,9088068,5000442,7340,Santa Ana,3401,07.08.2014,31.12.9999,ALTA,20364786
6719,485245963,SIM AMILO,CLUB DE CPO DON MANUEL LTE.28,6,510286894,1022734,5010046,600256933,480328,5000446,600202878,9108888,5000442,7340,Santa Ana,3401,24.02.2016,31.12.9999,ALTA,20414764
6720,231262671,MAL NALIA,RUTA 43 KM.4(EX IBAÑEZ),16,510202568,993217,5010139,,,,,,,7340,Santa Ana,3401,06.01.2022,31.12.9999,ALTA,20650462
6721,768302755,SOL TONIO,B*LUQUE MZ.B LTE.8,6,510422739,4931800,5010713,600435419,9244922,5000442,600420594,587223,5000446,7340,Santa Ana,3401,26.11.2021,31.12.9999,ALTA,20636873
6722,674264320,FRA JORGE,AV LOS HORNERO(MZ.C LTE.7,16,510301890,2960447,5010713,600276672,497007,5000446,600196210,9102220,5000442,7340,Santa Ana,3401,16.02.2022,31.12.9999,ALTA,20656224
6723,274353601,VEL ANDRA,BO. LOMAS DE SANTA ANA MZ:H,16,510427538,4956931,5011120,600445901,9250502,5000442,600420547,582176,5000446,7340,Santa Ana,3401,28.12.2021,31.12.9999,ALTA,20644908
6724,190252748,VIC CEDES,STA BARBARA LTE 41 STA 46,16,510423390,4926123,5010713,600467267,617319,5000446,600436200,9245703,5000442,7340,Santa Ana,3401,25.02.2022,31.12.9999,ALTA,20644727
6725,077312556,ACO PABLO,B*ÑANDE MZ.LTE 23(Y R.43,16,510427541,4956934,5011120,600445904,9250505,5000442,600420639,587268,5000446,7340,Santa Ana,3401,04.01.2022,31.12.9999,ALTA,20650210
6726,137297047,LOV ANDRO,CLUB DE CPO LOS FRUTALES L.4,16,510422908,4931969,5010713,600435590,9245093,5000442,600420588,587217,5000446,7340,Santa Ana,3401,02.12.2021,31.12.9999,ALTA,20594610
6727,487221649,MOR OSMAR,B*LUQUES MZ.B LTE.9,6,510427551,4956944,5011120,600445914,9250515,5000442,,,,7340,Santa Ana,3401,01.02.2022,31.12.9999,ALTA,20652576
6728,846231296,ARA BERTO,B*SANTA BARBARA LTE 53,16,510336954,2965269,5011120,600264723,485606,5000446,600214187,9120197,5000442,7340,Santa Ana,3401,03.02.2022,31.12.9999,ALTA,20651470
6729,932101184,JAC MANDO,RUTA PROV. N:43 MZ:I,16,510425272,4954665,5011120,600442628,9247229,5000442,600420543,582172,5000446,7340,Santa Ana,3401,05.02.2015,31.12.9999,ALTA,20378063
6730,876280094,MAI CISCO,B*TIERRA HERMOSA MZ.E LTE.12,16,510423225,4932286,5010713,600435943,9245446,5000442,600420615,587244,5000446,7340,,3401,07.01.2022,31.12.9999,ALTA,20377977
6731,467209396,FER MABEL,B*LOMAS MZ.FLTE.11,16,510201800,2196,5010173,,,,,,,7340,Santa Ana,3401,16.02.2022,31.12.9999,ALTA,20655870
6732,156136111,DES LICIA,AGUARAGUAZU E/CARPINCHO(L.28,6,510425275,4954668,5011120,600442631,9247232,5000442,600420668,587297,5000446,7340,Santa Ana,3401,15.12.2021,31.12.9999,ALTA,20646414
6733,768294640,BIL COLAS,B*LOS FRUTALES.LTE.22,16,510427552,4956945,5011120,600445915,9250516,5000442,600420579,587208,5000446,7340,Santa Ana,3401,05.06.2019,31.12.9999,ALTA,20517042
6734,222139039,ZAL RAMON,RUTA 43 KM.6(EX MARIÑO),16,510403350,4736613,5011120,600354097,9185075,5000442,,,,7340,Santa Ana,3401,02.02.2022,31.12.9999,ALTA,20653855
6735,088219286,SCO FABIO,B*LUQUE MZ.B LTE.1,6,510423222,4932283,5010713,600435940,9245443,5000442,600420633,587262,5000446,7340,Santa Ana,3401,06.01.2022,31.12.9999,ALTA,20642698
6736,216266653,ALV NELLA,LOS FRUTALES LTE 34,6,510422910,4931971,5010713,600435592,9245095,5000442,600420591,587220,5000446,7340,Santa Ana,3401,26.11.2021,31.12.9999,ALTA,20642957
6737,482299898,LIN ERICO,YURUMI E/GUAZUNCHO(B*TRRA HSA),6,510423226,4932287,5010713,600435944,9245447,5000442,600420603,587232,5000446,7340,Santa Ana,3401,29.12.2021,31.12.9999,ALTA,20634470
6738,235237422,GUT RACIO,COL.MARIA ESTER MZ.1 LTE.22,16,510391086,4481293,5011120,600395882,552600,5000446,600340213,9171190,5000442,7340,Santa Ana,3401,02.12.2021,31.12.9999,ALTA,20644827
