Date hour,General Band T0 kWh,General Band T0 kVARh,Band Section T1 kWh,Band Section T1 kVARh,Band Section T2 kWh,Band Section T2 kVARh,Band Section T3 kWh,Band Section T3 kVARh,Band Section T4 kWh,Band Section T4 kVARh,Band Section T5 kWh,Band Section T5 kVARh,Band Section T6 kWh,Band Section T6 kVARh
29/11/23 00:03:21,3894525.040,2413633.560,431797.500,268776.980,2480169.060,1507592.480,982516.420,637223.280,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 00:08:23,3894527.600,2413634.460,431797.500,268776.980,2480169.060,1507592.480,982518.980,637224.180,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 00:13:23,3894530.240,2413635.360,431797.500,268776.980,2480169.060,1507592.480,982521.620,637225.080,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 00:18:23,3894533.040,2413636.320,431797.500,268776.980,2480169.060,1507592.480,982524.420,637226.040,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 00:23:23,3894535.760,2413637.280,431797.500,268776.980,2480169.060,1507592.480,982527.140,637227.000,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 00:28:26,3894538.500,2413638.240,431797.500,268776.980,2480169.060,1507592.480,982529.880,637227.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 00:33:26,3894541.160,2413639.240,431797.500,268776.980,2480169.060,1507592.480,982532.540,637228.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 00:38:26,3894543.820,2413640.200,431797.500,268776.980,2480169.060,1507592.480,982535.200,637229.920,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 00:43:26,3894546.260,2413641.060,431797.500,268776.980,2480169.060,1507592.480,982537.640,637230.780,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 00:48:28,3894548.680,2413641.980,431797.500,268776.980,2480169.060,1507592.480,982540.060,637231.700,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 00:53:28,3894551.300,2413642.920,431797.500,268776.980,2480169.060,1507592.480,982542.680,637232.640,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 00:58:28,3894553.800,2413643.900,431797.500,268776.980,2480169.060,1507592.480,982545.180,637233.620,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 01:03:28,3894556.100,2413644.960,431797.500,268776.980,2480169.060,1507592.480,982547.480,637234.680,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 01:08:30,3894558.320,2413645.840,431797.500,268776.980,2480169.060,1507592.480,982549.700,637235.560,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 01:13:30,3894560.440,2413647.180,431797.500,268776.980,2480169.060,1507592.480,982551.820,637236.900,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 01:18:30,3894562.440,2413648.600,431797.500,268776.980,2480169.060,1507592.480,982553.820,637238.320,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 01:23:30,3894564.380,2413649.860,431797.500,268776.980,2480169.060,1507592.480,982555.760,637239.580,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 01:28:32,3894566.100,2413650.740,431797.500,268776.980,2480169.060,1507592.480,982557.480,637240.460,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 01:33:32,3894567.820,2413651.500,431797.500,268776.980,2480169.060,1507592.480,982559.200,637241.220,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 01:38:32,3894569.520,2413652.380,431797.500,268776.980,2480169.060,1507592.480,982560.900,637242.100,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 01:43:32,3894570.960,2413653.000,431797.500,268776.980,2480169.060,1507592.480,982562.340,637242.720,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 01:48:33,3894572.360,2413654.040,431797.500,268776.980,2480169.060,1507592.480,982563.740,637243.760,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 01:53:33,3894573.640,2413655.000,431797.500,268776.980,2480169.060,1507592.480,982565.020,637244.720,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 01:58:33,3894575.280,2413656.160,431797.500,268776.980,2480169.060,1507592.480,982566.660,637245.880,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 02:03:33,3894576.760,2413656.920,431797.500,268776.980,2480169.060,1507592.480,982568.140,637246.640,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 02:08:35,3894578.280,2413657.760,431797.500,268776.980,2480169.060,1507592.480,982569.660,637247.480,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 02:13:35,3894579.760,2413658.460,431797.500,268776.980,2480169.060,1507592.480,982571.140,637248.180,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 02:18:35,3894581.280,2413659.060,431797.500,268776.980,2480169.060,1507592.480,982572.660,637248.780,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 02:23:35,3894582.820,2413659.780,431797.500,268776.980,2480169.060,1507592.480,982574.200,637249.500,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 02:28:37,3894584.220,2413660.660,431797.500,268776.980,2480169.060,1507592.480,982575.600,637250.380,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 02:33:37,3894585.480,2413661.680,431797.500,268776.980,2480169.060,1507592.480,982576.860,637251.400,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 02:38:37,3894586.840,2413662.640,431797.500,268776.980,2480169.060,1507592.480,982578.220,637252.360,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 02:43:37,3894588.360,2413663.340,431797.500,268776.980,2480169.060,1507592.480,982579.740,637253.060,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 02:48:38,3894589.860,2413664.080,431797.500,268776.980,2480169.060,1507592.480,982581.240,637253.800,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 02:53:37,3894591.680,2413664.920,431797.500,268776.980,2480169.060,1507592.480,982583.060,637254.640,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 02:58:37,3894593.200,2413665.640,431797.500,268776.980,2480169.060,1507592.480,982584.580,637255.360,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 03:03:37,3894594.680,2413666.220,431797.500,268776.980,2480169.060,1507592.480,982586.060,637255.940,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 03:08:40,3894596.060,2413667.300,431797.500,268776.980,2480169.060,1507592.480,982587.440,637257.020,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 03:13:40,3894597.340,2413668.280,431797.500,268776.980,2480169.060,1507592.480,982588.720,637258.000,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 03:18:39,3894598.720,2413669.200,431797.500,268776.980,2480169.060,1507592.480,982590.100,637258.920,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 03:23:39,3894600.220,2413669.920,431797.500,268776.980,2480169.060,1507592.480,982591.600,637259.640,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 03:28:41,3894601.760,2413670.520,431797.500,268776.980,2480169.060,1507592.480,982593.140,637260.240,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 03:33:41,3894603.240,2413671.300,431797.500,268776.980,2480169.060,1507592.480,982594.620,637261.020,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 03:38:41,3894605.240,2413672.020,431797.500,268776.980,2480169.060,1507592.480,982596.620,637261.740,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 03:43:41,3894606.760,2413672.880,431797.500,268776.980,2480169.060,1507592.480,982598.140,637262.600,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 03:48:44,3894608.520,2413674.580,431797.500,268776.980,2480169.060,1507592.480,982599.900,637264.300,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 03:53:44,3894609.840,2413675.700,431797.500,268776.980,2480169.060,1507592.480,982601.220,637265.420,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 03:58:44,3894611.700,2413676.640,431797.500,268776.980,2480169.060,1507592.480,982603.080,637266.360,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 04:03:45,3894613.280,2413677.480,431797.500,268776.980,2480169.060,1507592.480,982604.660,637267.200,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 04:08:45,3894615.160,2413678.380,431797.500,268776.980,2480169.060,1507592.480,982606.540,637268.100,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 04:13:45,3894616.720,2413679.240,431797.500,268776.980,2480169.060,1507592.480,982608.100,637268.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 04:18:45,3894619.180,2413680.120,431797.500,268776.980,2480169.060,1507592.480,982610.560,637269.840,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 04:23:45,3894623.880,2413681.620,431797.500,268776.980,2480169.060,1507592.480,982615.260,637271.340,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 04:28:47,3894628.800,2413683.200,431797.500,268776.980,2480169.060,1507592.480,982620.180,637272.920,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 04:33:47,3894632.980,2413684.600,431797.500,268776.980,2480169.060,1507592.480,982624.360,637274.320,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 04:38:47,3894637.620,2413686.280,431797.500,268776.980,2480169.060,1507592.480,982629.000,637276.000,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 04:43:47,3894642.320,2413687.960,431797.500,268776.980,2480169.060,1507592.480,982633.700,637277.680,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 04:48:50,3894646.900,2413689.600,431797.500,268776.980,2480169.060,1507592.480,982638.280,637279.320,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 04:53:50,3894651.600,2413691.280,431797.500,268776.980,2480169.060,1507592.480,982642.980,637281.000,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 04:58:50,3894656.000,2413692.900,431797.500,268776.980,2480169.060,1507592.480,982647.380,637282.620,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 05:03:50,3894659.920,2413694.320,431797.500,268776.980,2480172.060,1507593.560,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 05:08:52,3894663.380,2413695.620,431797.500,268776.980,2480175.520,1507594.860,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 05:13:52,3894667.100,2413697.000,431797.500,268776.980,2480179.240,1507596.240,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 05:18:52,3894671.060,2413698.460,431797.500,268776.980,2480183.200,1507597.700,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 05:23:52,3894674.500,2413699.780,431797.500,268776.980,2480186.640,1507599.020,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 05:28:55,3894678.000,2413701.100,431797.500,268776.980,2480190.140,1507600.340,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 05:33:55,3894681.360,2413702.400,431797.500,268776.980,2480193.500,1507601.640,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 05:38:54,3894684.540,2413703.620,431797.500,268776.980,2480196.680,1507602.860,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 05:43:54,3894687.160,2413704.660,431797.500,268776.980,2480199.300,1507603.900,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 05:48:55,3894690.480,2413705.920,431797.500,268776.980,2480202.620,1507605.160,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 05:53:54,3894693.360,2413707.060,431797.500,268776.980,2480205.500,1507606.300,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 05:58:54,3894696.180,2413708.120,431797.500,268776.980,2480208.320,1507607.360,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 06:03:54,3894698.300,2413709.360,431797.500,268776.980,2480210.440,1507608.600,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 06:08:57,3894701.260,2413710.780,431797.500,268776.980,2480213.400,1507610.020,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 06:13:57,3894704.340,2413711.920,431797.500,268776.980,2480216.480,1507611.160,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 06:18:57,3894707.240,2413712.960,431797.500,268776.980,2480219.380,1507612.200,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 06:23:57,3894711.060,2413714.300,431797.500,268776.980,2480223.200,1507613.540,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 06:28:59,3894715.180,2413715.760,431797.500,268776.980,2480227.320,1507615.000,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 06:33:59,3894719.680,2413717.280,431797.500,268776.980,2480231.820,1507616.520,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 06:39:00,3894723.940,2413718.760,431797.500,268776.980,2480236.080,1507618.000,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 06:43:59,3894728.200,2413720.220,431797.500,268776.980,2480240.340,1507619.460,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 06:49:00,3894732.240,2413721.600,431797.500,268776.980,2480244.380,1507620.840,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 06:54:00,3894736.400,2413723.040,431797.500,268776.980,2480248.540,1507622.280,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 06:59:00,3894740.360,2413724.380,431797.500,268776.980,2480252.500,1507623.620,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 07:04:00,3894744.340,2413725.740,431797.500,268776.980,2480256.480,1507624.980,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 07:09:04,3894748.420,2413727.160,431797.500,268776.980,2480260.560,1507626.400,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 07:14:04,3894752.760,2413728.700,431797.500,268776.980,2480264.900,1507627.940,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 07:19:04,3894757.380,2413730.360,431797.500,268776.980,2480269.520,1507629.600,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 07:24:04,3894762.120,2413732.040,431797.500,268776.980,2480274.260,1507631.280,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 07:29:06,3894767.300,2413733.940,431797.500,268776.980,2480279.440,1507633.180,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 07:34:06,3894772.680,2413736.040,431797.500,268776.980,2480284.820,1507635.280,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 07:39:06,3894778.460,2413738.220,431797.500,268776.980,2480290.600,1507637.460,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 07:44:06,3894785.040,2413740.660,431797.500,268776.980,2480297.180,1507639.900,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 07:49:09,3894791.600,2413743.060,431797.500,268776.980,2480303.740,1507642.300,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 07:54:09,3894797.880,2413745.380,431797.500,268776.980,2480310.020,1507644.620,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 07:59:09,3894804.640,2413747.820,431797.500,268776.980,2480316.780,1507647.060,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 08:04:09,3894811.460,2413750.300,431797.500,268776.980,2480323.600,1507649.540,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 08:09:12,3894818.200,2413752.780,431797.500,268776.980,2480330.340,1507652.020,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 08:14:12,3894824.380,2413755.080,431797.500,268776.980,2480336.520,1507654.320,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 08:19:12,3894830.900,2413757.520,431797.500,268776.980,2480343.040,1507656.760,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 08:24:12,3894837.400,2413759.960,431797.500,268776.980,2480349.540,1507659.200,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 08:29:15,3894844.640,2413762.640,431797.500,268776.980,2480356.780,1507661.880,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 08:34:15,3894851.580,2413765.220,431797.500,268776.980,2480363.720,1507664.460,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 08:39:15,3894858.900,2413767.940,431797.500,268776.980,2480371.040,1507667.180,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 08:44:15,3894865.860,2413770.580,431797.500,268776.980,2480378.000,1507669.820,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 08:49:15,3894872.260,2413773.080,431797.500,268776.980,2480384.400,1507672.320,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 08:54:15,3894878.560,2413775.560,431797.500,268776.980,2480390.700,1507674.800,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 08:59:18,3894884.040,2413777.640,431797.500,268776.980,2480396.180,1507676.880,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 09:04:18,3894889.640,2413779.720,431797.500,268776.980,2480401.780,1507678.960,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 09:09:18,3894894.780,2413781.680,431797.500,268776.980,2480406.920,1507680.920,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 09:14:18,3894899.620,2413783.560,431797.500,268776.980,2480411.760,1507682.800,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 09:19:19,3894904.180,2413785.320,431797.500,268776.980,2480416.320,1507684.560,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 09:24:19,3894909.440,2413787.320,431797.500,268776.980,2480421.580,1507686.560,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 09:29:19,3894914.800,2413789.320,431797.500,268776.980,2480426.940,1507688.560,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 09:34:19,3894920.100,2413791.200,431797.500,268776.980,2480432.240,1507690.440,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 09:39:23,3894925.400,2413793.080,431797.500,268776.980,2480437.540,1507692.320,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 09:44:23,3894931.260,2413795.280,431797.500,268776.980,2480443.400,1507694.520,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 09:49:23,3894937.520,2413797.600,431797.500,268776.980,2480449.660,1507696.840,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 09:54:23,3894943.420,2413799.820,431797.500,268776.980,2480455.560,1507699.060,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 09:59:27,3894949.300,2413802.040,431797.500,268776.980,2480461.440,1507701.280,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 10:04:26,3894954.840,2413804.120,431797.500,268776.980,2480466.980,1507703.360,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 10:09:26,3894960.920,2413806.380,431797.500,268776.980,2480473.060,1507705.620,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 10:14:26,3894965.260,2413807.960,431797.500,268776.980,2480477.400,1507707.200,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 10:19:28,3894969.300,2413809.400,431797.500,268776.980,2480481.440,1507708.640,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 10:24:27,3894972.940,2413810.660,431797.500,268776.980,2480485.080,1507709.900,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 10:29:27,3894977.520,2413812.240,431797.500,268776.980,2480489.660,1507711.480,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 10:34:27,3894981.620,2413813.680,431797.500,268776.980,2480493.760,1507712.920,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 10:39:27,3894985.400,2413815.000,431797.500,268776.980,2480497.540,1507714.240,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 10:44:30,3894989.260,2413816.280,431797.500,268776.980,2480501.400,1507715.520,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 10:49:29,3894993.200,2413817.580,431797.500,268776.980,2480505.340,1507716.820,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 10:54:29,3894997.440,2413819.000,431797.500,268776.980,2480509.580,1507718.240,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 10:59:29,3895001.400,2413820.300,431797.500,268776.980,2480513.540,1507719.540,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 11:04:31,3895005.580,2413821.700,431797.500,268776.980,2480517.720,1507720.940,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 11:09:31,3895009.100,2413822.860,431797.500,268776.980,2480521.240,1507722.100,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 11:14:31,3895012.980,2413824.120,431797.500,268776.980,2480525.120,1507723.360,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 11:19:31,3895016.500,2413825.260,431797.500,268776.980,2480528.640,1507724.500,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 11:24:35,3895020.400,2413826.540,431797.500,268776.980,2480532.540,1507725.780,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 11:29:35,3895024.540,2413827.880,431797.500,268776.980,2480536.680,1507727.120,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 11:34:35,3895027.760,2413828.960,431797.500,268776.980,2480539.900,1507728.200,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 11:39:35,3895031.180,2413830.080,431797.500,268776.980,2480543.320,1507729.320,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 11:44:37,3895034.500,2413831.160,431797.500,268776.980,2480546.640,1507730.400,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 11:49:37,3895038.220,2413832.380,431797.500,268776.980,2480550.360,1507731.620,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 11:54:37,3895041.560,2413833.700,431797.500,268776.980,2480553.700,1507732.940,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 11:59:37,3895045.280,2413835.240,431797.500,268776.980,2480557.420,1507734.480,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 12:04:40,3895049.040,2413836.640,431797.500,268776.980,2480561.180,1507735.880,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 12:09:39,3895052.380,2413837.820,431797.500,268776.980,2480564.520,1507737.060,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 12:14:39,3895056.160,2413839.240,431797.500,268776.980,2480568.300,1507738.480,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 12:19:39,3895059.200,2413840.300,431797.500,268776.980,2480571.340,1507739.540,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 12:24:43,3895062.380,2413841.540,431797.500,268776.980,2480574.520,1507740.780,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 12:29:42,3895064.920,2413843.340,431797.500,268776.980,2480577.060,1507742.580,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 12:34:42,3895067.900,2413845.000,431797.500,268776.980,2480580.040,1507744.240,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 12:39:42,3895070.480,2413846.840,431797.500,268776.980,2480582.620,1507746.080,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 12:44:45,3895072.980,2413847.800,431797.500,268776.980,2480585.120,1507747.040,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 12:49:44,3895075.540,2413848.660,431797.500,268776.980,2480587.680,1507747.900,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 12:54:44,3895078.560,2413849.720,431797.500,268776.980,2480590.700,1507748.960,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 12:59:50,3895082.120,2413850.940,431797.500,268776.980,2480594.260,1507750.180,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 13:04:50,3895085.020,2413851.900,431797.500,268776.980,2480597.160,1507751.140,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 13:09:50,3895087.800,2413852.900,431797.500,268776.980,2480599.940,1507752.140,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 13:14:50,3895090.440,2413853.880,431797.500,268776.980,2480602.580,1507753.120,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 13:19:53,3895093.260,2413854.860,431797.500,268776.980,2480605.400,1507754.100,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 13:24:52,3895096.100,2413855.800,431797.500,268776.980,2480608.240,1507755.040,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 13:29:52,3895098.960,2413856.780,431797.500,268776.980,2480611.100,1507756.020,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 13:34:52,3895101.880,2413857.760,431797.500,268776.980,2480614.020,1507757.000,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 13:39:54,3895104.840,2413858.780,431797.500,268776.980,2480616.980,1507758.020,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 13:44:54,3895107.880,2413859.800,431797.500,268776.980,2480620.020,1507759.040,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 13:49:54,3895110.920,2413860.840,431797.500,268776.980,2480623.060,1507760.080,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 13:54:54,3895113.940,2413861.880,431797.500,268776.980,2480626.080,1507761.120,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 13:59:57,3895116.820,2413862.860,431797.500,268776.980,2480628.960,1507762.100,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 14:04:57,3895119.720,2413863.860,431797.500,268776.980,2480631.860,1507763.100,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 14:09:57,3895122.820,2413864.900,431797.500,268776.980,2480634.960,1507764.140,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 14:14:57,3895125.880,2413865.940,431797.500,268776.980,2480638.020,1507765.180,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
29/11/23 14:20:00,3895128.820,2413866.960,431797.500,268776.980,2480640.960,1507766.200,982648.300,637282.960,0.000,0.000,0.000,0.000,0.000,0.000
