Date,ID,Title,Ad views,Ad skips,Credits," Ad, USD "," Token, USD "," Gross, USD "," Net, USD ", Ad rate ,TOTAL EARNED
11/20/2023,d3958a34-6c69-4545-99a2-c3696b776d25,Paint Cloud Ape,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/20/2023,b1dbdd48-c207-45ba-a87a-90b13a15d68e,Neon-Wolf,0,1,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/20/2023,7ada1ccc-69d9-4424-a953-268b018b1297,Alien,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/20/2023,047cf72c-78b2-4534-87a6-b6027078da25,Neon Rabbi,0,0,10, $ -   , $ 0.01 , $ 0.01 , $ -   , $ 0.02 ,
11/20/2023,f7974532-31db-4098-8595-f767e41d979b,Dreamcatcher,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/20/2023,b3d00cfd-5279-49c2-ab44-65a72c66cf7f,Raccoon,0,0,10, $ -   , $ 0.01 , $ 0.01 , $ -   , $ 0.02 ,
11/21/2023,6f5c9296-5d51-49d5-97eb-f1852777c6b5,Clown and Red Balloon,0,1,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/21/2023,e3a3ddfc-2a6d-4306-8117-aaef2d74fbc8,Purple Dreamcatcher,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/21/2023,83f945c8-5c1f-4bef-bc76-6dfdb77e91c4,Tree of Life,0,1,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/21/2023,540ecedb-3b7a-424b-8e88-d17c80795f4f,Cherry Blossom Trees,0,1,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/21/2023,fa9a1b79-4c63-4a90-a750-4fe4b094b8b2,Cross,1,1,0, $ 0.03 , $ -   , $ 0.03 , $ 0.02 , $ 0.02 ,
11/21/2023,cdfa74e3-4af1-48d5-95c0-59c79e936c4f,Cross,0,0,10, $ -   , $ 0.01 , $ 0.01 , $ -   , $ 0.02 ,
11/21/2023,cbb4f179-1678-4cbb-9f3d-66f54f2e0604,Dreamcatcher,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/21/2023,5ff2646b-1988-42c9-b286-f6437a21c68a,Cross,0,1,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/21/2023,a6df1381-bb7c-418c-b118-88f31fa1348b,Fireworks on the Beach,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/21/2023,aa295feb-4b02-4689-b118-0b428f5d053e,Cross,1,1,10, $ 0.03 , $ 0.01 , $ 0.04 , $ 0.02 , $ 0.02 ,
11/21/2023,a4b5e11a-83b0-434e-9c3f-c1be69c389fc,Gnome in garden,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/22/2023,6b6ffe8b-86df-49af-8b51-0c9b3ae16c26,Rose,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/22/2023,b8f81358-e421-4953-b064-624508fd77a8,Roses at Night,0,1,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/22/2023,ff800df2-30d4-4c66-8599-cf14459123d7,Owl,0,0,10, $ -   , $ 0.01 , $ 0.01 , $ -   , $ 0.02 ,
11/22/2023,481d8c3c-686b-40ab-93ee-e29a9af09992,Orangutan on Vacation ,0,0,10, $ -   , $ 0.01 , $ 0.01 , $ -   , $ 0.02 ,
11/22/2023,aa295feb-4b02-4689-b118-0b428f5d053e,Cross,3,1,0, $ 0.06 , $ -   , $ 0.06 , $ 0.04 , $ 0.02 ,
11/22/2023,73b782f8-9022-428e-b2ac-05bce83934fb,Cross,0,2,0, $ 0.03 , $ -   , $ 0.03 , $ 0.02 , $ 0.02 ,
11/22/2023,1dd267e4-538d-439c-984a-80acf187eaf5,Lady and Dragons,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/22/2023,ce6ae690-7cf1-4ac6-8426-dfb97e622b27,Rose,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/22/2023,1b233970-cbca-41f6-a0cb-c71c6b523484,Watercolor Watermill,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/22/2023,c71fc8a7-b87f-4b27-8716-af03023d066a,Jellyfish city,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/22/2023,fd27161e-d8c6-4118-89a3-cca227c0b813,"Nebula, planet, Clouds",1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/22/2023,b30ce524-4314-4c21-8e9f-911e3f4a9640,Rose,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/22/2023,51629f35-e3db-41e7-996b-6040fc01200d,Water Garden at Night,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/22/2023,2dfcfab6-4761-41fa-9114-99d69edf5b48,Bird,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/22/2023,44689e41-a414-416a-8efb-c0ec6835ab7c,Flower and Stars,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/22/2023,41e946e2-473a-4b50-862f-049ef2fc8ec4,Smoke Flower,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/22/2023,2510939a-072e-474e-8f35-d7eca9814141,Glam Fae,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/23/2023,6b6ffe8b-86df-49af-8b51-0c9b3ae16c26,Rose,0,0,10, $ -   , $ 0.01 , $ 0.01 , $ -   , $ 0.02 ,
11/23/2023,59b66c58-3597-44a2-b832-239eb7690c2c,Bird,3,0,0, $ 0.05 , $ -   , $ 0.05 , $ 0.03 , $ 0.02 ,
11/23/2023,b30ce524-4314-4c21-8e9f-911e3f4a9640,Rose,2,0,0, $ 0.03 , $ -   , $ 0.03 , $ 0.02 , $ 0.02 ,
11/23/2023,5ff2646b-1988-42c9-b286-f6437a21c68a,Cross,2,1,0, $ 0.05 , $ -   , $ 0.05 , $ 0.03 , $ 0.02 ,
11/23/2023,3acfb315-92bb-4831-a357-ba23ab76037b,Orb Cities,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/23/2023,475d7b94-d380-4341-8e8f-c2ef9492d65f,Fluffy Dragon Cub,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/23/2023,51629f35-e3db-41e7-996b-6040fc01200d,Water Garden at Night,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/23/2023,aa295feb-4b02-4689-b118-0b428f5d053e,Cross,4,1,10, $ 0.08 , $ 0.01 , $ 0.09 , $ 0.06 , $ 0.02 ,
11/23/2023,2286e0ad-e4ff-48d5-bd65-d9ce3fe26232,Winged Cross 1,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/23/2023,181b39b5-78cf-473b-9866-1fe37af6327c,Neon Rabbit,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/23/2023,0d96e038-b372-4930-8f31-1c6d9082e5d3,Black Dreamcatcher,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/23/2023,600048c8-67d9-421b-9123-54abea4ff8bc,Orangutan ,0,1,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/23/2023,791196ce-4c45-4a43-8ae3-ea3791ecf46c,Maximalism Cross ,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/23/2023,b0a67bf1-3961-42f1-a566-a179fe7b52a9,Mushrooms Jungle ,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/23/2023,540ecedb-3b7a-424b-8e88-d17c80795f4f,Cherry Blossom Trees,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/23/2023,412059d4-d377-4c4c-9659-966f989d9b49,Colorful Parrot,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/23/2023,49bbe984-68d0-4980-b5de-9d1aea19fac5,Disney Angel,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/23/2023,66098d00-4ccb-4448-8699-83694c7d6f6e,Purple Sparkling Owl,0,0,10, $ -   , $ 0.01 , $ 0.01 , $ -   , $ 0.02 ,
11/23/2023,8a7ec350-8c38-478d-8ae3-bafac35776d6,Infected Eye,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/23/2023,0557d7d6-9ac7-4494-9a43-2499a91afaa7,Depressed Thoughts,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/23/2023,2b003a03-a3e3-44ab-a98d-aee8880ab7bf,Hummingbirds,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/23/2023,b88ecd6e-96d4-46cc-a383-913f5557d7a7,Wolf 2,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/24/2023,a4b5e11a-83b0-434e-9c3f-c1be69c389fc,Gnome in garden,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/24/2023,fa9a1b79-4c63-4a90-a750-4fe4b094b8b2,Cross,1,1,0, $ 0.03 , $ -   , $ 0.03 , $ 0.02 , $ 0.02 ,
11/24/2023,59b66c58-3597-44a2-b832-239eb7690c2c,Bird,1,1,10, $ 0.03 , $ 0.01 , $ 0.04 , $ 0.03 , $ 0.02 ,
11/24/2023,0deebaa8-bef9-4485-9d49-a74c9093681c,Skull,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/24/2023,791196ce-4c45-4a43-8ae3-ea3791ecf46c,Maximalism Cross ,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/24/2023,b30ce524-4314-4c21-8e9f-911e3f4a9640,Rose,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/24/2023,8cf03704-7480-47ef-b86e-685203ddefa6,Strawberry Dog,0,0,10, $ -   , $ 0.01 , $ 0.01 , $ -   , $ 0.02 ,
11/24/2023,0646a9a1-60ef-4a2e-9ef6-7541f7565352,Ozzy Zombie,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/24/2023,aa295feb-4b02-4689-b118-0b428f5d053e,Cross,5,4,0, $ 0.16 , $ -   , $ 0.16 , $ 0.11 , $ 0.02 ,
11/24/2023,d8fd25e6-236b-4f3e-b688-4e80911a4ac8,Dragon Cub,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/24/2023,84682347-f632-4656-8920-81e81a562712,Sunflowers,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/24/2023,b18a600d-4b4f-41f0-a92c-2861ad0b3fda,Gorilla,0,0,10, $ -   , $ 0.01 , $ 0.01 , $ -   , $ 0.02 ,
11/24/2023,aac4f44e-6d5d-4655-aff2-dab200552815,Jack-O-Gnome,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/24/2023,cdfa74e3-4af1-48d5-95c0-59c79e936c4f,Cross,3,0,0, $ 0.05 , $ -   , $ 0.05 , $ 0.03 , $ 0.02 ,
11/24/2023,3d4ae547-3ddb-45ad-98ea-19b5f3874d19,Pattern,0,0,10, $ -   , $ 0.01 , $ 0.01 , $ -   , $ 0.02 ,
11/24/2023,73b782f8-9022-428e-b2ac-05bce83934fb,Cross,1,0,10, $ 0.01 , $ 0.01 , $ 0.02 , $ 0.01 , $ 0.02 ,
11/24/2023,0ec6849a-22ba-4405-b28b-ad5788b06646,Daruma Frog ,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/24/2023,73528a79-48b8-4873-932c-2093a0d2cc0f,Winged Cat,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/24/2023,475d7b94-d380-4341-8e8f-c2ef9492d65f,Fluffy Dragon Cub,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/24/2023,3cf8492f-c75f-4603-8225-3abaa232a66a,Toon Paintpunk,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/24/2023,b7f69f7a-c400-4df9-8d3b-feb347c84426,Geometric Patterns,0,0,10, $ -   , $ 0.01 , $ 0.01 , $ -   , $ 0.02 ,
11/24/2023,8dd41bca-1927-40aa-9cad-b1a2ba20c5b9,Pattern,0,0,10, $ -   , $ 0.01 , $ 0.01 , $ -   , $ 0.02 ,
11/24/2023,ce6ae690-7cf1-4ac6-8426-dfb97e622b27,Rose,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/24/2023,5d306bb6-949e-4a92-9285-48384d2180d5,Lotus Flower #2,0,0,10, $ -   , $ 0.01 , $ 0.01 , $ -   , $ 0.02 ,
11/24/2023,5a3fd434-4c64-4b5a-b3ee-8e274c29ed6c,Purple Yellow Dragon,0,0,10, $ -   , $ 0.01 , $ 0.01 , $ -   , $ 0.02 ,
11/25/2023,73b782f8-9022-428e-b2ac-05bce83934fb,Cross,1,1,0, $ 0.03 , $ -   , $ 0.03 , $ 0.02 , $ 0.02 ,
11/25/2023,82fb479d-3c88-47f7-84bd-d65e46c917e4,Cuckoo Cuckoo Clock,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/25/2023,2dfcfab6-4761-41fa-9114-99d69edf5b48,Bird,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/25/2023,b619225a-11fe-4bff-9ac1-1cbb099c9a4d,Glampunk,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/25/2023,ed285440-53df-4234-96df-559a9d61612c,Deer,0,1,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/25/2023,aa295feb-4b02-4689-b118-0b428f5d053e,Cross,2,5,10, $ 0.12 , $ 0.01 , $ 0.13 , $ 0.09 , $ 0.02 ,
11/25/2023,cdfa74e3-4af1-48d5-95c0-59c79e936c4f,Cross,3,1,0, $ 0.07 , $ -   , $ 0.07 , $ 0.05 , $ 0.02 ,
11/25/2023,f350ad98-84bb-4be1-9de1-096c5060cc3d,RED BALLOON n Elephant,0,0,10, $ -   , $ 0.01 , $ 0.01 , $ -   , $ 0.02 ,
11/25/2023,cbb4f179-1678-4cbb-9f3d-66f54f2e0604,Dreamcatcher,0,1,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/25/2023,45d588a9-f441-4b8d-9b91-4f21880adaa7,Bottle ,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/25/2023,e0df5eac-70b5-4df3-9662-e2468cee4ba4,Willow Tree,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/25/2023,b0a67bf1-3961-42f1-a566-a179fe7b52a9,Mushrooms Jungle ,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/25/2023,cc98a703-046d-431d-a91b-a79f0f0b1b01,Paint Splat Rose,0,1,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/25/2023,46238260-d664-4227-aa89-ca3324d090cf,Paint-Syle-Woman,0,1,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/25/2023,fa9a1b79-4c63-4a90-a750-4fe4b094b8b2,Cross,2,0,0, $ 0.03 , $ -   , $ 0.03 , $ 0.02 , $ 0.02 ,
11/25/2023,0646a9a1-60ef-4a2e-9ef6-7541f7565352,Ozzy Zombie,0,0,10, $ -   , $ 0.01 , $ 0.01 , $ -   , $ 0.02 ,
11/25/2023,5ff2646b-1988-42c9-b286-f6437a21c68a,Cross,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/25/2023,60d7c201-8126-438e-9c5d-a3e07df1b7b2,Neon Goose,0,0,10, $ -   , $ 0.01 , $ 0.01 , $ -   , $ 0.02 ,
11/25/2023,b3811261-7477-4f3b-abf4-268607dd510c,Fall Flowers,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/25/2023,2286e0ad-e4ff-48d5-bd65-d9ce3fe26232,Winged Cross 1,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/25/2023,01b34d0e-5328-4e8d-957e-9b16865a2b13,Fireworks,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/25/2023,a4b5e11a-83b0-434e-9c3f-c1be69c389fc,Gnome in garden,2,0,0, $ 0.03 , $ -   , $ 0.03 , $ 0.02 , $ 0.02 ,
11/25/2023,72e76143-5341-4e5a-8bfb-1163bb93a7e1,Winged Cross 2,2,0,0, $ 0.03 , $ -   , $ 0.03 , $ 0.02 , $ 0.02 ,
11/26/2023,59b66c58-3597-44a2-b832-239eb7690c2c,Bird,0,0,20, $ -   , $ 0.02 , $ 0.02 , $ 0.01 , $ 0.02 ,
11/26/2023,73b782f8-9022-428e-b2ac-05bce83934fb,Cross,0,1,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/26/2023,50a20d25-af0d-437f-96c1-64f17eb6c5ac,Gnomes Pattern,0,0,10, $ -   , $ 0.01 , $ 0.01 , $ -   , $ 0.02 ,
11/26/2023,baee7496-43fa-4412-996d-f1e74a604303,Flowers,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/26/2023,aa295feb-4b02-4689-b118-0b428f5d053e,Cross,6,2,0, $ 0.14 , $ -   , $ 0.14 , $ 0.09 , $ 0.02 ,
11/26/2023,22918738-f2b4-404f-b0ae-429a17df3964,Dragon,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/26/2023,0646a9a1-60ef-4a2e-9ef6-7541f7565352,Ozzy Zombie,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/26/2023,cdfa74e3-4af1-48d5-95c0-59c79e936c4f,Cross,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/26/2023,8c8dd8d0-03c2-4561-a7e5-e3f421a8779a,Skeleton Warrior 3,0,1,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/26/2023,c0a23908-8b14-4658-9680-66171dcb22a3,Vibrant Flying-Monkey,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/26/2023,8ca330cc-3092-4763-9a0b-773eb0af5342,Flowers in a Vase,0,1,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/26/2023,4da00d62-3bd1-4ec9-b197-19ff39a29ce1,RedWhiteBlue Paint,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/26/2023,fa9a1b79-4c63-4a90-a750-4fe4b094b8b2,Cross,0,1,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/26/2023,465bc861-71f8-499d-ab11-13c576031b34,Owl,0,1,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/26/2023,c71fc8a7-b87f-4b27-8716-af03023d066a,Jellyfish city,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/26/2023,a3f4814c-6411-4c91-8a0b-25a54b41f1c1,DNA Skull,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/27/2023,5ff2646b-1988-42c9-b286-f6437a21c68a,Cross,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/27/2023,a9207aaf-052a-4bcf-86c3-1488fcf23e08,Hummingbirds 2,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/27/2023,c0a23908-8b14-4658-9680-66171dcb22a3,Vibrant Flying-Monkey,0,0,10, $ -   , $ 0.01 , $ 0.01 , $ -   , $ 0.02 ,
11/27/2023,d18eea8a-9a82-49c2-957f-bf0aae12f425,Wolf,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/27/2023,a16c2895-4d68-4c91-af03-585efb23d9bf,Pink Fox Brown-Eyes,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/27/2023,aa295feb-4b02-4689-b118-0b428f5d053e,Cross,7,2,0, $ 0.15 , $ -   , $ 0.15 , $ 0.11 , $ 0.02 ,
11/27/2023,2286e0ad-e4ff-48d5-bd65-d9ce3fe26232,Winged Cross 1,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/27/2023,3908dda9-94e6-4d0b-b512-62889eb5df06,Halloween Ready,0,0,10, $ -   , $ 0.01 , $ 0.01 , $ -   , $ 0.02 ,
11/27/2023,51fb314b-fbfa-4a98-94b7-435cf0f8f6db,Doodle Flowers,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/27/2023,f7974532-31db-4098-8595-f767e41d979b,Dreamcatcher,0,0,10, $ -   , $ 0.01 , $ 0.01 , $ -   , $ 0.02 ,
11/27/2023,cdfa74e3-4af1-48d5-95c0-59c79e936c4f,Cross,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/27/2023,73b782f8-9022-428e-b2ac-05bce83934fb,Cross,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/27/2023,a4b5e11a-83b0-434e-9c3f-c1be69c389fc,Gnome in garden,0,1,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/27/2023,fa9a1b79-4c63-4a90-a750-4fe4b094b8b2,Cross,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/27/2023,e418a4e5-222e-40d0-9dd9-86fe2d310313,Lavender Wolve,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/28/2023,c44eda6a-6b94-4b28-b282-9e694d8bf9e7,Steam-PaintCore-Fox,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/28/2023,e25df4a9-6794-412c-8a0a-10df33ddd43c,Owl,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/28/2023,de88194b-a3fd-4e69-af6a-9a487f06022e,Cosmic Dog 4,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/28/2023,78462e3c-9ba5-4014-828b-05f5a05ad763,Mushrooms,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/28/2023,49bbe984-68d0-4980-b5de-9d1aea19fac5,Disney Angel,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/28/2023,aa295feb-4b02-4689-b118-0b428f5d053e,Cross,8,1,10, $ 0.15 , $ 0.01 , $ 0.16 , $ 0.11 , $ 0.02 ,
11/28/2023,465bc861-71f8-499d-ab11-13c576031b34,Owl,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/28/2023,e0df5eac-70b5-4df3-9662-e2468cee4ba4,Willow Tree,0,1,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/28/2023,5ff2646b-1988-42c9-b286-f6437a21c68a,Cross,3,3,10, $ 0.10 , $ 0.01 , $ 0.11 , $ 0.08 , $ 0.02 ,
11/28/2023,dce92a45-81c9-4215-818d-27221d070877,Lotus,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/28/2023,8f17d11f-192e-47dc-b1f2-598450d9952e,Cross,0,0,90, $ -   , $ 0.09 , $ 0.09 , $ 0.06 , $ 0.02 ,
11/28/2023,32999e27-ca0c-415e-a823-d35c0456f77a,Slime World,0,0,10, $ -   , $ 0.01 , $ 0.01 , $ -   , $ 0.02 ,
11/28/2023,e6ade520-420e-4f0b-bbad-469b36a00c71,Glowing Mushroom House,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/28/2023,9b22c9b6-8841-4962-bb6e-5c28b2afc1bb,DNA Creature,0,1,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/28/2023,ff800df2-30d4-4c66-8599-cf14459123d7,Owl,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/28/2023,804b3109-4104-48cf-94ac-6c7fd6132597,Black Dreamcatcher,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/28/2023,cda4364c-be5b-421f-878a-a046f6fc9bd7,Flower,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/28/2023,f29dcc2f-f2fe-4ab9-b42d-e9f3e8983908,Skeleton Warrior 2,0,1,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/29/2023,aa295feb-4b02-4689-b118-0b428f5d053e,Cross,5,2,30, $ 0.11 , $ 0.03 , $ 0.14 , $ 0.10 , $ 0.02 ,
11/29/2023,e1680726-b061-4a11-a178-249a2e8faabb,Lone Robot,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/29/2023,84682347-f632-4656-8920-81e81a562712,Sunflowers,0,0,10, $ -   , $ 0.01 , $ 0.01 , $ -   , $ 0.02 ,
11/29/2023,a1596627-e490-407c-9c63-c9f831dbe1cb,Lighthouse at Night,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/29/2023,f45c6bb3-cba1-445b-b44c-b7b101276a5c,Paint Splat Flower,0,0,10, $ -   , $ 0.01 , $ 0.01 , $ -   , $ 0.02 ,
11/29/2023,72e76143-5341-4e5a-8bfb-1163bb93a7e1,Winged Cross 2,0,1,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/29/2023,82fb479d-3c88-47f7-84bd-d65e46c917e4,Cuckoo Cuckoo Clock,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/29/2023,f865524b-490e-4584-aee0-4f0b20a38714,Trippy Flower Pattern,0,0,10, $ -   , $ 0.01 , $ 0.01 , $ -   , $ 0.02 ,
11/29/2023,c71fc8a7-b87f-4b27-8716-af03023d066a,Jellyfish city,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
