Processes_Time,RunQueue,Swap-in,pswitch,syscall,read,write,fork,exec,sem,msg,asleep_bufio,asleep_rawio,asleep_diocio
9:37:08,"4,8",0,915,25398,651,129,1,1,0,0,0,0,0
9:37:38,"3,87",0,908,24263,626,103,1,1,0,0,0,0,0
9:38:08,"3,5",0,942,29725,860,141,6,7,0,0,0,0,0
9:38:38,"1,93",0,915,24994,668,103,1,1,0,0,0,0,0
9:39:08,"1,63",0,902,25997,584,129,1,1,0,0,0,0,0
9:39:38,"1,7",0,916,24290,655,103,1,1,0,0,0,0,0
9:40:08,"1,37",0,1040,69750,1134,134,13,13,0,0,0,0,0
9:40:38,"2,17",0,912,24977,619,151,1,1,0,0,0,0,0
9:41:08,"1,07",0,925,26565,656,104,1,1,0,0,0,0,0
9:41:38,1,0,927,25290,591,129,1,1,0,0,0,0,0
9:42:08,"1,3",0,946,29384,918,115,6,7,0,0,0,0,0
9:42:38,"1,87",0,931,25041,597,103,1,1,0,0,0,0,0
9:43:08,"1,17",0,949,24652,644,129,1,1,0,0,0,0,0
9:43:38,"0,97",0,911,24680,632,104,1,1,0,0,0,0,0
9:44:08,"1,23",0,943,29601,842,141,6,7,0,0,0,0,0
9:44:38,"1,1",0,947,25665,676,122,3,3,0,0,0,0,0
9:45:08,"1,4",0,990,32070,1005,126,11,10,0,0,0,0,0
9:45:38,"1,07",0,942,25813,627,152,1,1,0,0,0,0,0
9:46:08,"1,63",0,976,30661,894,115,6,7,0,0,0,0,0
9:46:38,"1,43",0,921,24866,610,129,1,1,0,0,0,0,0
9:47:08,"2,63",0,935,25756,669,104,1,1,0,0,0,0,0
9:47:38,"3,47",0,915,25239,588,129,1,1,0,0,0,0,0
9:48:08,"2,03",0,959,28727,920,115,6,7,0,0,0,0,0
9:48:38,"3,2",0,922,25079,601,103,1,1,0,0,0,0,0
9:49:08,"3,8",0,926,25382,643,129,1,1,0,0,0,0,0
9:49:38,"4,77",0,908,24837,639,104,1,1,0,0,0,0,0
9:50:08,"3,97",0,984,34963,1110,155,12,12,0,0,0,0,0
9:50:38,"1,07",0,929,26424,661,126,1,1,0,0,0,0,0
9:51:08,"1,43",0,922,25796,582,129,1,1,0,0,0,0,0
9:51:38,"1,43",0,915,24813,677,103,1,1,0,0,0,0,0
9:52:08,"1,37",0,971,30137,855,115,6,7,0,0,0,0,0
9:52:38,"0,47",0,941,24257,650,129,1,1,0,0,0,0,0
9:53:08,"3,3",0,902,25501,628,104,1,1,0,0,0,0,0
9:53:38,"1,33",0,909,25365,624,129,1,1,0,0,0,0,0
9:54:08,"1,27",0,925,28790,898,115,6,7,0,0,0,0,0
9:54:38,"1,6",0,918,25189,604,129,1,1,0,0,0,0,0
9:55:08,"2,1",0,955,30280,913,117,7,7,0,0,0,0,0
9:55:38,"1,93",0,1383,124523,1397,6702,41,25,0,0,0,0,0
9:56:08,"2,37",0,990,29333,776,132,5,5,0,0,0,0,0
9:56:38,"1,8",0,920,27312,746,108,2,3,0,0,0,0,0
9:57:08,"0,17",0,922,25412,617,129,1,1,0,0,0,0,0
9:57:38,"0,13",0,937,24220,609,104,1,1,0,0,0,0,0
9:58:08,"2,7",0,936,27549,781,112,5,5,0,0,0,0,0
9:58:38,"1,47",0,935,42922,617,130,2,2,0,0,0,0,0
9:59:08,"2,37","0,03",943,27000,779,124,2,3,0,0,0,0,0
9:59:38,"1,17",0,917,25482,610,105,3,3,0,0,0,0,0
10:00:08,"3,83",0,1031,34409,1180,163,15,15,0,0,0,0,0
10:00:38,"1,83",0,937,24765,627,125,1,1,0,0,0,0,0
10:01:08,"1,17",0,929,29055,724,135,2,3,0,0,0,0,0
10:01:38,"1,07",0,901,24207,663,103,1,1,0,0,0,0,0
10:02:08,"1,23",0,925,28060,736,137,5,5,0,0,0,0,0
10:02:38,"1,03",0,895,25210,676,103,1,1,0,0,0,0,0
10:03:08,"2,33",0,916,25309,592,104,1,1,0,0,0,0,0
10:03:38,"2,37",0,901,24462,647,129,1,1,0,0,0,0,0
10:04:08,"2,5",0,941,30028,886,116,6,7,0,0,0,0,0
10:04:38,"1,6",0,911,25221,609,129,1,1,0,0,0,0,0
10:05:08,"2,43",0,943,31028,912,117,7,7,0,0,0,0,0
10:05:38,"2,23",0,906,26507,592,152,1,1,0,0,0,0,0
10:06:08,"2,1",0,953,30430,943,116,6,7,0,0,0,0,0
10:06:38,"1,43",0,921,24531,593,103,1,1,0,0,0,0,0
10:07:08,"2,27",0,934,26300,652,129,1,1,0,0,0,0,0
10:07:38,"2,57",0,915,24566,626,103,1,1,0,0,0,0,0
10:08:08,"2,3",0,956,29116,877,141,6,7,0,0,0,0,0
10:08:38,"2,17",0,927,25593,656,103,1,1,0,0,0,0,0
10:09:08,"0,5",0,913,25356,587,129,1,1,0,0,0,0,0
10:09:38,"0,33",0,918,24382,679,103,1,1,0,0,0,0,0
10:10:08,"2,07",0,991,33937,1084,130,12,12,0,0,0,0,0
10:10:38,"2,03",0,925,25304,653,151,1,1,0,0,0,0,0
10:11:08,"2,03",0,894,25698,625,104,1,1,0,0,0,0,0
10:11:38,"4,23",0,931,25228,607,129,1,1,0,0,0,0,0
10:12:08,3,0,944,30172,919,115,6,7,0,0,0,0,0
10:12:38,"2,13",0,920,24751,595,129,1,1,0,0,0,0,0
10:13:08,"2,57",0,917,26310,675,104,1,1,0,0,0,0,0
10:13:38,"2,67",0,932,24590,600,120,1,1,0,0,0,0,0
10:14:08,"1,13",0,966,29315,877,141,6,7,0,0,0,0,0
10:14:38,"1,03",0,946,25449,659,120,3,3,0,0,0,0,0
10:15:08,"1,4",0,1001,32570,983,126,11,11,0,0,0,0,0
10:15:38,"1,23",0,907,24789,639,151,1,1,0,0,0,0,0
10:16:08,"1,37",0,940,31259,888,117,6,7,0,0,0,0,0
10:16:38,"1,17",0,935,25885,603,129,1,1,0,0,0,0,0
10:17:08,1,0,915,25111,673,104,1,1,0,0,0,0,0
10:17:38,"1,1",0,923,24592,582,129,1,1,0,0,0,0,0
10:18:08,"1,3",0,935,29715,927,115,6,7,0,0,0,0,0
10:18:38,"1,07",0,950,24613,601,103,1,1,0,0,0,0,0
10:19:08,"0,87",0,906,24440,627,129,1,1,0,0,0,0,0
10:19:38,"1,27",0,914,25582,648,104,1,1,0,0,0,0,0
10:20:08,"1,6",0,976,33575,1104,155,12,12,0,0,0,0,0
10:20:38,"1,5",0,919,25360,664,126,1,1,0,0,0,0,0
10:21:08,"1,03",0,917,26729,591,129,1,1,0,0,0,0,0
10:21:38,1,0,897,24609,667,103,1,1,0,0,0,0,0
10:22:08,"1,23",0,947,29121,874,116,6,7,0,0,0,0,0
10:22:38,"0,9",0,907,25498,637,129,1,1,0,0,0,0,0
10:23:08,"1,17",0,911,24812,639,104,1,1,0,0,0,0,0
10:23:38,"2,53",0,915,25002,602,129,1,1,0,0,0,0,0
10:24:08,"3,77",0,933,30478,911,115,6,7,0,0,0,0,0
10:24:38,"1,2",0,942,24695,594,129,1,1,0,0,0,0,0
10:25:08,"1,57",0,961,31300,903,117,7,7,0,0,0,0,0
10:25:38,"0,33",0,917,25817,621,126,1,1,0,0,0,0,0
10:26:08,"1,77",0,1334,85267,1678,6129,44,29,0,0,0,0,0
10:26:38,"1,27",0,921,24532,620,103,1,1,0,0,0,0,0
10:27:08,"3,83",0,923,26152,607,149,1,1,0,0,0,0,0
10:27:38,"3,53",0,916,24605,681,103,1,1,0,0,0,0,0
10:28:08,"1,3",0,942,29545,842,141,6,7,0,0,0,0,0
10:28:38,"0,17",0,908,25719,681,104,1,1,0,0,0,0,0
10:29:08,"0,07",0,916,24719,609,120,1,1,0,0,0,0,0
10:29:38,"0,3",0,921,24640,637,130,3,3,0,0,0,0,0
10:30:08,"0,67",0,1011,37462,1267,139,15,16,0,0,0,0,0
10:30:38,"0,53",0,921,26381,594,152,1,1,0,0,0,0,0
10:31:08,"0,4",0,912,26329,671,104,1,1,0,0,0,0,0
10:31:38,"0,23",0,934,24861,592,103,1,1,0,0,0,0,0
10:32:08,"0,2",0,979,29602,889,140,6,7,0,0,0,0,0
10:32:38,"0,17",0,930,24738,629,103,1,1,0,0,0,0,0
10:33:08,"0,1",0,931,24382,621,129,1,1,0,0,0,0,0
10:33:38,"0,27",0,932,24407,656,103,1,1,0,0,0,0,0
10:34:08,"0,3",0,976,31296,824,141,6,7,0,0,0,0,0
10:34:38,"0,2",0,918,25129,660,104,1,1,0,0,0,0,0
10:35:08,"0,33",0,974,31148,861,117,7,7,0,0,0,0,0
10:35:38,"0,1",0,935,26305,612,152,1,1,0,0,0,0,0
10:36:08,"0,2",0,949,29294,915,115,6,7,0,0,0,0,0
10:36:38,"0,37",0,928,24889,583,129,1,1,0,0,0,0,0
10:37:08,"0,23",0,928,25365,652,104,1,1,0,0,0,0,0
10:37:38,"0,3",0,943,24580,634,104,1,1,0,0,0,0,0
10:38:08,"3,07",0,943,28874,878,141,6,7,0,0,0,0,0
10:38:38,"0,93",0,914,24941,650,103,1,1,0,0,0,0,0
10:39:08,"1,07",0,918,24863,582,129,1,1,0,0,0,0,0
10:39:38,"1,33",0,927,24527,666,103,1,1,0,0,0,0,0
10:40:08,"0,73",0,1015,32942,1065,128,11,11,0,0,0,0,0
10:40:38,"0,3",0,930,25739,625,152,1,1,0,0,0,0,0
10:41:08,"0,4",0,923,25802,721,106,2,2,0,0,0,0,0
10:41:38,"0,2",0,918,24736,602,129,1,1,0,0,0,0,0
10:42:08,"2,5",0,944,29387,867,114,5,6,0,0,0,0,0
10:42:38,"1,83",0,925,24202,593,103,1,1,0,0,0,0,0
10:43:08,"1,07",0,941,25678,648,129,1,1,0,0,0,0,0
10:43:38,"1,93",0,923,25676,630,104,1,1,0,0,0,0,0
10:44:08,"1,33",0,951,31073,888,159,6,7,0,0,0,0,0
10:44:38,"1,17",0,910,24961,701,105,3,3,0,0,0,0,0
10:45:08,"1,43",0,992,33768,971,151,11,10,0,0,0,0,0
10:45:38,"2,93",0,908,23960,649,125,1,1,0,0,0,0,0
10:46:08,2,0,962,30257,889,117,6,7,0,0,0,0,0
10:46:38,"0,47",0,916,25146,619,129,1,1,0,0,0,0,0
10:47:08,"2,67",0,912,25105,658,104,1,1,0,0,0,0,0
10:47:38,"1,13",0,896,24656,610,129,1,1,0,0,0,0,0
10:48:08,"1,17",0,922,31071,912,115,6,7,0,0,0,0,0
10:48:38,"1,2",0,918,24369,581,129,1,1,0,0,0,0,0
10:49:08,"1,67",0,918,25355,642,308,1,1,0,0,0,0,0
10:49:38,"0,3",0,916,25998,637,104,1,1,0,0,0,0,0
10:50:08,"0,5",0,990,34919,1133,155,12,12,0,0,0,0,0
10:50:38,"1,83",0,931,24973,632,126,1,1,0,0,0,0,0
10:51:08,"1,93",0,917,25443,634,129,1,1,0,0,0,0,0
10:51:38,"1,5",0,901,24242,647,103,1,1,0,0,0,0,0
10:52:08,"2,07",0,969,30074,867,141,6,7,0,0,0,0,0
10:52:38,"2,83",0,923,25500,672,103,1,1,0,0,0,0,0
10:53:08,"2,67",0,921,25098,610,129,1,1,0,0,0,0,0
10:53:38,"0,3",0,918,24738,677,103,1,1,0,0,0,0,0
10:54:08,"2,5",0,938,29729,862,141,6,7,0,0,0,0,0
10:54:38,"1,93",0,919,24388,665,103,1,1,0,0,0,0,0
10:55:08,"1,83",0,975,31673,852,143,7,7,0,0,0,0,0
10:55:38,"1,47",0,919,25965,673,126,1,1,0,0,0,0,0
10:56:08,"1,57",0,1397,100819,1592,7115,44,28,0,0,0,0,0
10:56:38,"0,93",0,924,25041,686,103,1,1,0,0,0,0,0
10:57:08,"1,5",0,951,26956,677,148,2,2,0,0,0,0,0
10:57:38,"0,97",0,930,24414,684,103,1,1,0,0,0,0,0
10:58:08,"1,2",0,969,30257,801,139,5,6,0,0,0,0,0
10:58:38,"1,07",0,913,43737,690,105,2,2,0,0,0,0,0
10:59:08,"1,3",0,932,25530,613,145,1,1,0,0,0,0,0
10:59:38,"1,17",0,924,24778,696,105,3,3,0,0,0,0,0
11:00:08,1,0,1058,37485,1254,170,16,17,0,0,0,0,0
11:00:38,"1,1",0,900,24855,691,125,1,1,0,0,0,0,0
11:01:08,"2,93",0,911,25677,590,130,1,1,0,0,0,0,0
11:01:38,"2,27",0,891,25221,682,103,1,1,0,0,0,0,0
11:02:08,"2,03",0,930,30913,873,142,6,7,0,0,0,0,0
11:02:38,"1,6",0,919,24661,687,103,1,1,0,0,0,0,0
11:03:08,"1,47",0,945,25432,610,129,1,1,0,0,0,0,0
11:03:38,"3,07",0,912,25180,668,103,1,1,0,0,0,0,0
11:04:08,"3,57",0,937,29495,823,140,6,6,0,0,0,0,0
11:04:38,"2,6",0,920,25287,670,104,1,1,0,0,0,0,0
11:05:08,"2,77",0,985,32135,931,145,7,7,0,0,0,0,0
11:05:38,"1,37",0,924,25846,663,126,1,1,0,0,0,0,0
11:06:08,"2,7",0,957,29103,819,140,6,6,0,0,0,0,0
11:06:38,"1,97",0,905,25499,667,104,1,1,0,0,0,0,0
11:07:08,"1,27",0,927,26785,692,132,2,2,0,0,0,0,0
11:07:38,"0,43",0,932,23633,658,103,1,1,0,0,0,0,0
11:08:08,"0,33",0,962,29787,837,140,6,6,0,0,0,0,0
11:08:38,"3,47",0,914,24883,656,103,1,1,0,0,0,0,0
11:09:08,"3,37",0,923,26295,713,132,2,2,0,0,0,0,0
11:09:38,"2,33",0,916,25310,650,103,1,1,0,0,0,0,0
11:10:08,"2,33",0,993,34116,1074,153,11,12,0,0,0,0,0
11:10:38,"3,23",0,918,24415,648,125,1,1,0,0,0,0,0
11:11:08,"2,5",0,901,27139,709,132,2,2,0,0,0,0,0
11:11:38,"3,1",0,916,24944,643,103,1,1,0,0,0,0,0
11:12:08,"1,03",0,952,29809,856,139,6,6,0,0,0,0,0
11:12:38,"2,73",0,921,25384,626,103,1,1,0,0,0,0,0
11:13:08,"3,07",0,905,25852,651,129,1,1,0,0,0,0,0
11:13:38,4,0,924,24410,639,120,1,1,0,0,0,0,0
11:14:08,"2,7",0,939,30661,894,141,6,7,0,0,0,0,0
11:14:38,"0,5",0,936,25041,659,119,3,3,0,0,0,0,0
11:15:08,"2,73",0,988,32534,991,150,11,11,0,0,0,0,0
11:15:38,"0,47",0,923,26318,656,127,1,1,0,0,0,0,0
11:16:08,"1,27",0,962,30299,863,141,6,7,0,0,0,0,0
11:16:38,"0,2",0,931,24197,656,103,1,1,0,0,0,0,0
11:17:08,"0,17",0,901,25865,627,129,1,1,0,0,0,0,0
11:17:38,"0,4",0,909,24674,657,103,1,1,0,0,0,0,0
11:18:08,"0,23",0,946,28598,761,137,5,5,0,0,0,0,0
11:18:38,"1,3",0,905,25441,664,103,1,1,0,0,0,0,0
11:19:08,"1,9",0,935,26953,734,133,2,3,0,0,0,0,0
11:19:38,"1,27",0,927,25012,655,104,1,1,0,0,0,0,0
11:20:08,"1,3",0,1014,33809,1009,151,11,10,0,0,0,0,0
11:20:38,"1,07",0,931,26035,656,126,1,1,0,0,0,0,0
11:21:08,"1,23",0,919,26972,741,133,2,3,0,0,0,0,0
11:21:38,"1,13",0,908,25206,653,103,1,1,0,0,0,0,0
11:22:08,"1,1",0,963,28949,770,137,5,5,0,0,0,0,0
11:22:38,"1,47",0,922,24477,658,103,1,1,0,0,0,0,0
11:23:08,"1,6",0,925,25150,613,129,1,1,0,0,0,0,0
11:23:38,"1,3",0,924,26430,779,107,2,3,0,0,0,0,0
11:24:08,"1,77",0,942,28355,762,137,5,5,0,0,0,0,0
11:24:38,"1,07",0,905,25376,671,104,1,1,0,0,0,0,0
11:25:08,"1,87",0,983,32158,871,143,7,7,0,0,0,0,0
11:25:38,"1,03",0,925,25264,665,126,1,1,0,0,0,0,0
11:26:08,"1,27",0,1361,88105,1706,6664,44,29,0,0,0,0,0
11:26:38,"1,63",0,902,25520,661,103,1,1,0,0,0,0,0
11:27:08,"1,2",0,934,25327,607,149,1,1,0,0,0,0,0
11:27:38,"1,93",0,926,24200,668,103,1,1,0,0,0,0,0
11:28:08,"2,23","0,03",949,31128,841,141,6,7,0,0,0,0,0
11:28:38,"1,4",0,928,25697,672,103,1,1,0,0,0,0,0
11:29:08,"1,07",0,931,25331,611,120,1,1,0,0,0,0,0
11:29:38,"1,23",0,932,24749,673,130,3,3,0,0,0,0,0
11:30:08,"1,7",0,1027,36752,1246,139,15,16,0,0,0,0,0
11:30:38,"1,13",0,910,27281,662,152,1,1,0,0,0,0,0
11:31:08,"1,17",0,913,24573,619,129,1,1,0,0,0,0,0
11:31:39,"1,4",0,906,25795,676,103,1,1,0,0,0,0,0
11:32:09,"2,1",0,979,28956,867,141,6,7,0,0,0,0,0
11:32:39,"1,17",0,916,26952,684,103,1,1,0,0,0,0,0
11:33:09,"1,57",0,951,59595,614,134,2,2,0,0,0,0,0
11:33:39,"0,37",0,927,25465,680,103,1,1,0,0,0,0,0
11:34:09,"0,17",0,946,30744,857,141,6,7,0,0,0,0,0
11:34:39,"1,07",0,939,26494,690,104,1,1,0,0,0,0,0
11:35:09,"1,63",0,972,29868,843,143,7,7,0,0,0,0,0
11:35:39,"1,93",0,927,27958,681,126,1,1,0,0,0,0,0
11:36:09,"1,13",0,951,29420,841,141,6,7,0,0,0,0,0
11:36:39,"1,07",0,918,25037,694,103,1,1,0,0,0,0,0
11:37:09,"1,23",0,907,24803,587,129,1,1,0,0,0,0,0
11:37:39,"1,3",0,904,25566,696,103,1,1,0,0,0,0,0
11:38:09,"1,6",0,957,29753,859,141,6,7,0,0,0,0,0
11:38:39,"1,07",0,920,26014,674,103,1,1,0,0,0,0,0
11:39:09,"2,1",0,912,24294,593,129,1,1,0,0,0,0,0
11:39:39,"1,07",0,916,25453,687,103,1,1,0,0,0,0,0
11:40:09,"1,17",0,1012,33422,1094,155,12,12,0,0,0,0,0
11:40:39,"1,3",0,912,28283,682,126,1,1,0,0,0,0,0
11:41:08,"1,24",0,901,24659,601,133,1,1,0,0,0,0,0
11:41:38,"1,2",0,910,24571,690,104,1,1,0,0,0,0,0
11:42:08,"0,9",0,947,31193,841,141,6,7,0,0,0,0,0
11:42:38,"0,27",0,922,25864,688,103,1,1,0,0,0,0,0
11:43:08,"0,53",0,940,24688,595,129,1,1,0,0,0,0,0
11:43:38,"1,73",0,923,26158,685,104,1,1,0,0,0,0,0
11:44:08,"1,4",0,964,28818,851,142,6,7,0,0,0,0,0
11:44:38,"1,77",0,952,26022,682,120,3,3,0,0,0,0,0
11:45:08,"0,7",0,995,31610,987,125,11,10,0,0,0,0,0
11:45:38,"1,87",0,942,27880,662,152,1,1,0,0,0,0,0
11:46:08,"1,13",0,930,30277,861,116,6,7,0,0,0,0,0
11:46:38,"1,8",0,930,26735,641,129,1,1,0,0,0,0,0
11:47:08,"2,6",0,898,23740,640,104,1,1,0,0,0,0,0
11:47:38,2,0,920,25085,621,129,1,1,0,0,0,0,0
11:48:08,"2,03",0,949,30338,914,116,6,7,0,0,0,0,0
11:48:38,"0,07",0,945,25257,609,129,1,1,0,0,0,0,0
11:49:08,"0,1",0,916,24467,671,104,1,1,0,0,0,0,0
11:49:38,"0,6",0,924,26096,589,129,1,1,0,0,0,0,0
11:50:08,"0,7",0,1009,32625,1172,129,12,12,0,0,0,0,0
11:50:38,"1,13",0,921,27224,594,151,1,1,0,0,0,0,0
11:51:08,1,0,898,25191,689,104,1,1,0,0,0,0,0
11:51:38,"1,13",0,889,24980,582,129,1,1,0,0,0,0,0
11:52:08,"1,57",0,942,30092,928,115,6,7,0,0,0,0,0
11:52:38,"1,47",0,903,25114,593,103,1,1,0,0,0,0,0
11:53:08,"1,13",0,914,24466,674,129,1,1,0,0,0,0,0
11:53:38,"1,8",0,901,25292,606,103,1,1,0,0,0,0,0
11:54:08,"1,9",0,948,29855,908,141,6,7,0,0,0,0,0
11:54:38,"1,3",0,934,25934,618,103,1,1,0,0,0,0,0
11:55:08,"0,97",0,967,30142,900,143,7,7,0,0,0,0,0
11:55:38,"0,8",0,928,27150,624,126,1,1,0,0,0,0,0
11:56:08,"0,6",0,1076,63728,1228,1412,8,10,0,0,0,0,0
11:56:38,"0,5",0,1216,47897,1100,4710,37,21,0,0,0,0,0
11:57:08,"0,27",0,908,25074,685,129,1,1,0,0,0,0,0
11:57:38,"0,23",0,932,25452,614,123,1,1,0,0,0,0,0
11:58:08,"0,23",0,956,28495,798,137,5,5,0,0,0,0,0
11:58:38,"0,17",0,911,44499,622,105,2,2,0,0,0,0,0
11:59:08,"0,03",0,916,26438,776,133,2,3,0,0,0,0,0
11:59:38,"0,83",0,955,25193,637,122,3,3,0,0,0,0,0
12:00:08,"1,27",0,1033,34401,1163,165,15,15,0,0,0,0,0
12:00:38,"1,3",0,948,25923,665,125,1,1,0,0,0,0,0
12:01:08,"1,27",0,895,27636,727,134,2,3,0,0,0,0,0
12:01:38,"1,17",0,921,53158,674,106,2,2,0,0,0,0,0
12:02:08,"1,33",0,966,35344,756,139,5,5,0,0,0,0,0
12:02:38,"1,07",0,900,25189,664,103,1,1,0,0,0,0,0
12:03:08,"1,47",0,912,25134,591,129,1,1,0,0,0,0,0
12:03:38,"1,87",0,915,26690,799,107,2,3,0,0,0,0,0
12:04:08,"0,7",0,948,27596,724,137,5,5,0,0,0,0,0
12:04:38,"0,67",0,920,26302,695,104,1,1,0,0,0,0,0
12:05:08,"2,3",0,947,30678,840,143,7,7,0,0,0,0,0
12:05:38,"1,53",0,914,26768,680,126,1,1,0,0,0,0,0
12:06:08,"2,77",0,928,29486,843,116,6,7,0,0,0,0,0
12:06:38,"1,27",0,916,24798,662,128,1,1,0,0,0,0,0
12:07:08,"1,57",0,915,25325,619,104,1,1,0,0,0,0,0
12:07:38,"2,27",0,943,25741,661,129,1,1,0,0,0,0,0
12:08:08,"2,97",0,930,29024,874,116,6,7,0,0,0,0,0
12:08:38,"1,33",0,942,26098,658,129,1,1,0,0,0,0,0
12:09:08,"1,17",0,909,25282,621,104,1,1,0,0,0,0,0
12:09:38,"1,2",0,908,24320,662,128,1,1,0,0,0,0,0
12:10:08,"1,5",0,979,32730,1115,129,12,12,0,0,0,0,0
12:10:38,"1,17",0,946,26754,644,151,1,1,0,0,0,0,0
12:11:08,"1,27",0,937,25306,635,104,1,1,0,0,0,0,0
12:11:38,"1,13",0,916,24989,654,128,1,1,0,0,0,0,0
12:12:08,"2,53",0,944,29551,883,116,6,7,0,0,0,0,0
12:12:38,"1,13",0,929,25566,644,129,1,1,0,0,0,0,0
12:13:08,"3,37",0,903,24456,638,104,1,1,0,0,0,0,0
12:13:38,"2,3",0,926,26785,640,145,1,1,0,0,0,0,0
12:14:08,"2,07",0,922,30041,900,116,6,7,0,0,0,0,0
12:14:38,"1,23",0,952,25165,616,145,3,3,0,0,0,0,0
12:15:08,"1,6",0,1008,30868,1057,126,11,10,0,0,0,0,0
12:15:38,"1,53",0,921,26957,590,152,1,1,0,0,0,0,0
12:16:08,"2,87",0,930,30451,908,115,6,7,0,0,0,0,0
12:16:38,"0,53",0,928,25041,617,103,1,1,0,0,0,0,0
12:17:08,"2,07",0,923,24966,646,129,1,1,0,0,0,0,0
12:17:38,"1,43",0,928,25681,654,107,1,1,0,0,0,0,0
12:18:08,"1,5",0,950,29100,872,141,6,7,0,0,0,0,0
12:18:38,"1,7",0,924,25953,650,103,1,1,0,0,0,0,0
12:19:08,"3,77",0,898,25236,597,129,1,1,0,0,0,0,0
12:19:38,"2,07",0,892,25364,670,103,1,1,0,0,0,0,0
12:20:08,"4,07",0,970,32127,971,126,11,10,0,0,0,0,0
12:20:38,"2,93",0,903,27251,657,151,1,1,0,0,0,0,0
12:21:08,"1,43",0,935,26491,740,108,2,3,0,0,0,0,0
12:21:38,"3,63",0,918,25370,622,129,1,1,0,0,0,0,0
12:22:08,"1,27",0,931,28708,792,112,5,5,0,0,0,0,0
12:22:38,"2,4",0,892,25271,617,129,1,1,0,0,0,0,0
12:23:08,"2,23",0,906,26631,775,108,2,3,0,0,0,0,0
12:23:38,"3,43",0,905,25531,588,128,1,1,0,0,0,0,0
12:24:08,"0,5",0,943,26780,802,112,5,5,0,0,0,0,0
12:24:38,"0,33",0,928,26138,613,103,1,1,0,0,0,0,0
12:25:08,"1,87",0,961,31935,1002,147,8,9,0,0,0,0,0
12:25:38,"0,7",0,922,25614,633,125,1,1,0,0,0,0,0
12:26:08,"1,87",0,938,28062,751,138,5,5,0,0,0,0,0
12:26:38,"1,67",0,1311,85689,1465,6346,40,24,0,0,0,0,0
12:27:08,"3,4",0,911,24425,690,103,1,1,0,0,0,0,0
12:27:38,"1,33",0,950,28044,712,152,2,3,0,0,0,0,0
12:28:08,"3,2",0,956,28298,817,111,5,5,0,0,0,0,0
12:28:38,"2,4",0,944,25069,604,121,1,1,0,0,0,0,0
12:29:08,"2,03",0,915,25016,680,129,1,1,0,0,0,0,0
12:29:38,"0,8",0,936,26011,626,130,4,3,0,0,0,0,0
12:30:08,"0,77",0,1024,34487,1311,140,15,16,0,0,0,0,0
12:30:38,"1,57",0,931,28123,617,152,1,1,0,0,0,0,0
12:31:08,"1,83",0,915,24202,683,104,1,1,0,0,0,0,0
12:31:38,"2,4",0,918,25363,596,103,1,1,0,0,0,0,0
12:32:08,"1,7",0,958,30503,919,141,6,7,0,0,0,0,0
12:32:38,"1,27",0,922,26011,613,129,1,1,0,0,0,0,0
12:33:08,"3,23",0,910,24315,680,104,1,1,0,0,0,0,0
12:33:38,"1,4",0,920,25909,601,129,1,1,0,0,0,0,0
12:34:08,"1,3",0,938,29562,909,115,6,7,0,0,0,0,0
12:34:38,"1,73",0,942,25409,617,129,1,1,0,0,0,0,0
12:35:08,"2,77",0,953,30843,918,118,7,7,0,0,0,0,0
12:35:38,"3,53",0,916,27215,606,151,1,1,0,0,0,0,0
12:36:08,"3,23",0,926,30059,923,115,6,7,0,0,0,0,0
12:36:38,3,0,901,26566,601,104,1,1,0,0,0,0,0
12:37:08,"4,87",0,922,24677,667,129,1,1,0,0,0,0,0
12:37:38,"5,27",0,943,25409,615,103,1,1,0,0,0,0,0
12:38:08,"2,2",0,945,29782,921,141,6,7,0,0,0,0,0
12:38:38,"1,6",0,894,26515,611,103,1,1,0,0,0,0,0
12:39:08,"3,67",0,911,24334,678,129,1,1,0,0,0,0,0
12:39:38,"0,77",0,921,25801,603,103,1,1,0,0,0,0,0
12:40:08,"2,87",0,1006,34360,1157,155,12,12,0,0,0,0,0
12:40:38,"0,1",0,919,26590,616,126,1,1,0,0,0,0,0
12:41:08,"0,2",0,912,25523,680,130,1,1,0,0,0,0,0
12:41:38,"0,33",0,910,25649,601,103,1,1,0,0,0,0,0
12:42:08,"0,17",0,932,29335,910,141,6,7,0,0,0,0,0
12:42:38,"0,37",0,938,26303,622,103,1,1,0,0,0,0,0
12:43:08,"0,17",0,938,24472,668,129,1,1,0,0,0,0,0
12:43:38,"0,3",0,938,26055,622,120,1,1,0,0,0,0,0
12:44:08,"0,8",0,941,28943,888,141,6,7,0,0,0,0,0
12:44:38,"0,37",0,913,26824,649,105,3,3,0,0,0,0,0
12:45:08,"2,3",0,980,30484,1001,151,11,10,0,0,0,0,0
12:45:38,"3,67",0,931,28038,659,127,1,1,0,0,0,0,0
12:46:08,"2,53",0,929,29488,868,141,6,7,0,0,0,0,0
12:46:38,"1,43",0,898,25536,665,103,1,1,0,0,0,0,0
12:47:08,"0,57",0,921,24535,605,129,1,1,0,0,0,0,0
12:47:38,"0,1",0,926,25448,671,103,1,1,0,0,0,0,0
12:48:08,"1,13",0,933,29028,852,141,6,7,0,0,0,0,0
12:48:38,"1,27",0,919,25872,676,103,1,1,0,0,0,0,0
12:49:08,"1,17",0,891,25449,595,104,1,1,0,0,0,0,0
12:49:38,"1,27",0,912,26296,667,129,1,1,0,0,0,0,0
