Checkout Date,Service Provider,Appointment Date,Customer,Service/Product/GC/Package/Membership/Class,Transaction Type,GiftCertificate No,Qty,Price,Tax,Tip,Disc,Amt paid,Cash,Check,GC redeem,Pkg,Mbsp,CC,BankAccount,Vagaro Pay Later,OtherAmount,IOU/Invoice,IOU/GC Status,Pnts Earned,Pnts Used,Pnts Refunded,Change Due
"Jun 28, 2023 4:24 PM",Service Provider,"Jun 28, 2023 3:30 PM",Customer,Root Color and a Blowout,Services,,1,75,0,0,0,75,0,0,0,0,0,75,0,0,0,0,---,90,0,0,0
"Jun 28, 2023 1:53 PM",Service Provider,"Jun 28, 2023 12:00 PM",Customer,Haircut and Root Color,Services,,1,125,0,25,0,150,0,0,0,0,0,150,0,0,0,0,---,125,0,0,0
"Jun 28, 2023 1:53 PM",Service Provider,"Jun 28, 2023 2:00 PM",Customer,Junior Haircut,Services,,1,35,0,7,0,42,0,0,0,0,0,42,0,0,0,0,---,35,0,0,0
"Jun 27, 2023 1:05 PM",Service Provider,"Jun 27, 2023 1:30 PM",Customer,Haircut and Highlights,Services,,1,175,0,52.5,0,227.5,0,0,0,0,0,227.5,0,0,0,0,---,175,0,0,0
"Jun 24, 2023 2:24 PM",Service Provider,"Jun 24, 2023 12:00 PM",Customer,Haircut and Highlights,Services,,1,175,0,45,0,220,0,0,0,0,0,220,0,0,0,0,---,175,0,0,0
"Jun 24, 2023 11:36 AM",Service Provider,"Jun 24, 2023 10:00 AM",Customer,Haircut and Root Color,Services,,1,125,0,20,0,145,0,0,0,0,0,145,0,0,0,0,---,125,0,0,0
"Jun 23, 2023 3:06 PM",Service Provider,"Jun 23, 2023 12:00 PM",Customer,Baylayage,Services,,1,195,0,39,0,234,0,0,0,0,0,234,0,0,0,0,---,195,0,0,0
"Jun 23, 2023 3:06 PM",Service Provider,"Jun 23, 2023 3:35 PM",Customer,Womens Haircut,Services,,1,60,0,12,0,72,0,0,0,0,0,72,0,0,0,0,---,60,0,0,0
"Jun 23, 2023 3:06 PM",Service Provider,"Jun 23, 2023 4:35 PM",Customer,Shine Glaze,Service Add-on,,1,20,0,4,0,24,0,0,0,0,0,24,0,0,0,0,---,200,0,0,0
"Jun 23, 2023 3:06 PM",Service Provider,--,Customer,Quick Dry Heat Spray,In-House Products,,1,28,1.68,0,0,29.68,0,0,0,0,0,29.68,0,0,0,0,---,28,0,0,0
"Jun 23, 2023 11:33 AM",Service Provider,"Jun 23, 2023 10:00 AM",Customer,Haircut and Root Color,Services,,1,125,0,18.75,0,143.75,0,0,0,0,0,143.75,0,0,0,0,---,125,0,0,0
"Jun 22, 2023 6:52 PM",Service Provider,"Jun 22, 2023 5:00 PM",Customer,"Haircut, Root Color, and Highlights",Services,,1,195,0,39,0,234,0,0,0,0,0,234,0,0,0,0,---,195,0,0,0
"Jun 22, 2023 2:36 PM",Service Provider,"Jun 22, 2023 1:00 PM",Customer,Haircut and Root Color,Services,,1,125,0,25,0,150,0,0,0,0,0,150,0,0,0,0,---,125,0,0,0
"Jun 22, 2023 12:37 PM",Service Provider,"Jun 22, 2023 12:00 PM",Customer,Womens Haircut,Services,,1,60,0,9,0,69,0,0,0,0,0,69,0,0,0,0,---,60,0,0,0
"Jun 21, 2023 2:12 PM",Service Provider,"Jun 21, 2023 1:15 PM",Customer,Haircut and Root Color,Services,,1,125,0,25,0,150,0,0,0,0,0,150,0,0,0,0,---,125,0,0,0
"Jun 21, 2023 10:56 AM",Service Provider,"Jun 21, 2023 10:30 AM",Customer,Mens Haircut,Services,,1,30,0,4.5,0,34.5,0,0,0,0,0,34.5,0,0,0,0,---,30,0,0,0
"Jun 20, 2023 1:19 PM",Service Provider,"Jun 20, 2023 10:00 AM",Customer,Hairdreams Removal,Services,,1,50,0,17,0,67,0,0,0,0,0,67,0,0,0,0,---,0,0,0,0
"Jun 20, 2023 1:19 PM",Service Provider,"Jun 20, 2023 12:00 PM",Customer,Hairdreams Application,Services,,1,120,0,17,0,137,0,0,0,0,0,137,0,0,0,0,---,0,0,0,0
"Jun 16, 2023 7:22 PM",Service Provider,"Jun 16, 2023 4:30 PM",Customer,"Haircut ,Root Color, Highlights, and a Glaze",Services,,1,215,0,64.5,0,279.5,0,0,0,0,0,279.5,0,0,0,0,---,215,0,0,0
"Jun 16, 2023 4:27 PM",Service Provider,"Jun 16, 2023 2:30 PM",Customer,Hair Color (All Over),Services,,1,95,0,14.25,0,109.25,0,0,0,0,0,109.25,0,0,0,0,---,100,0,0,0
"Jun 16, 2023 12:18 PM",Service Provider,"Jun 16, 2023 10:00 AM",Customer,Babylights,Services,,1,195,0,39,0,234,0,0,0,0,0,234,0,0,0,0,---,195,0,0,0
"Jun 16, 2023 12:18 PM",Service Provider,"Jun 16, 2023 12:30 PM",Customer,Bang / Neck Trim,Services,,1,15,0,3,0,18,0,0,0,0,0,18,0,0,0,0,---,15,0,0,0
"Jun 15, 2023 12:44 PM",Service Provider,"Jun 15, 2023 10:00 AM",Customer,Full Highlights,Services,,1,150,0,0,0,150,0,0,0,0,0,150,0,0,0,0,---,150,0,0,0
"Jun 15, 2023 12:32 PM",Service Provider,--,Customer,Luminous Color Conditioner Travel Size,In-House Products,,1,10,0.6,1,0,11.6,0,0,0,0,0,11.6,0,0,0,0,---,14,0,0,0
"Jun 15, 2023 12:32 PM",Service Provider,--,Customer,Luminous Color Shampoo Travel Size,In-House Products,,1,10,0.6,1,0,11.6,0,0,0,0,0,11.6,0,0,0,0,---,14,0,0,0
"Jun 15, 2023 12:32 PM",Service Provider,--,Customer,Cleansing Powder Small,In-House Products,,1,13,0.78,1.3,0,15.08,0,0,0,0,0,15.08,0,0,0,0,---,23,0,0,0
"Jun 14, 2023 5:53 PM",Service Provider,--,Customer,Pomegranate and Mango Lip Balm,In-House Products,,1,5,0.3,0,0,5.3,0,0,0,0,0,5.3,0,0,0,0,---,6,0,0,0
"Jun 14, 2023 5:53 PM",Service Provider,--,Customer,Lavender and Vanilla Lip Balm,In-House Products,,1,5,0.3,0,0,5.3,0,0,0,0,0,5.3,0,0,0,0,---,6,0,0,0
"Jun 14, 2023 5:53 PM",Service Provider,"Jun 14, 2023 5:00 PM",Customer,Womens Haircut,Services,,1,60,0,12,0,72,0,0,0,0,0,72,0,0,0,0,---,60,0,0,0
"Jun 14, 2023 5:53 PM",Service Provider,"Jun 14, 2023 6:00 PM",Customer,Mens Haircut,Services,,1,30,0,6,0,36,0,0,0,0,0,36,0,0,0,0,---,30,0,0,0
"Jun 14, 2023 2:52 PM",Service Provider,"Jun 14, 2023 1:30 PM",Customer,Root Color and a Blowout,Services,,1,90,0,10,0,100,0,0,0,0,0,100,0,0,0,0,---,90,0,0,0
"Jun 14, 2023 12:29 PM",Service Provider,"Jun 14, 2023 11:30 AM",Customer,Womens Haircut,Services,,1,60,0,12,0,72,0,0,0,0,0,72,0,0,0,0,---,60,0,0,0
"Jun 14, 2023 11:21 AM",Service Provider,"Jun 14, 2023 10:00 AM",Customer,Root Color and a Blowout,Services,,1,85,0,0,0,85,0,0,0,0,0,85,0,0,0,0,---,90,0,0,0
"Jun 13, 2023 4:46 PM",Service Provider,"Jun 13, 2023 4:00 PM",Customer,Root Color and a Blowout,Services,,1,90,0,0,0,90,0,0,0,0,0,90,0,0,0,0,---,90,0,0,0
"Jun 13, 2023 4:46 PM",Service Provider,"Jun 13, 2023 5:30 PM",Customer,Kids Haircut,Services,,1,25,0,0,0,25,0,0,0,0,0,25,0,0,0,0,---,25,0,0,0
"Jun 13, 2023 3:32 PM",Service Provider,"Jun 13, 2023 3:00 PM",Customer,Womens Haircut,Services,,1,60,0,6,30,36,0,0,0,0,0,36,0,0,0,0,---,60,0,0,0
"Jun 13, 2023 3:32 PM",Service Provider,--,Customer,Handmade Earrings,In-House Products,,1,10,0.6,0,0,10.6,0,0,0,0,0,10.6,0,0,0,0,---,20,0,0,0
"Jun 13, 2023 1:06 PM",Service Provider,--,Customer,Handmade Earrings,In-House Products,,1,10,0.6,0,0,10.6,0,0,0,0,0,10.6,0,0,0,0,---,20,0,0,0
"Jun 13, 2023 1:06 PM",Service Provider,"Jun 13, 2023 12:15 PM",Customer,Womens Haircut,Services,,1,60,0,0,0,60,0,0,0,0,0,60,0,0,0,0,---,60,0,0,0
"Jun 13, 2023 1:06 PM",Service Provider,"Jun 13, 2023 1:20 PM",Customer,Scalp Treatment,Service Add-on,,1,15,0,0,0,15,0,0,0,0,0,15,0,0,0,0,---,150,0,0,0
"Jun 13, 2023 12:12 PM",Service Provider,"Jun 13, 2023 10:00 AM",Customer,"Haircut ,Root Color, Highlights, and a Glaze",Services,,1,215,0,43,0,258,200,0,0,0,0,58,0,0,0,0,---,215,0,0,0
"Jun 10, 2023 3:06 PM",Service Provider,"Jun 10, 2023 12:00 PM",Customer,Full Highlights,Services,,1,150,0,0,0,150,0,0,0,0,0,150,0,0,0,0,---,150,0,0,0
"Jun 10, 2023 3:06 PM",Service Provider,"Jun 10, 2023 2:30 PM",Customer,Hair Color (All Over),Services,,1,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,---,100,0,0,0
"Jun 10, 2023 3:06 PM",Service Provider,"Jun 10, 2023 3:00 PM",Customer,Toner,Services,,1,25,0,0,0,25,0,0,0,0,0,25,0,0,0,0,---,0,0,0,0
"Jun 10, 2023 11:46 AM",Service Provider,"Jun 10, 2023 11:00 AM",Customer,Womens Haircut,Services,,1,60,0,0,0,60,0,0,0,0,0,60,0,0,0,0,---,60,0,0,0
"Jun 10, 2023 10:21 AM",Service Provider,"Jun 10, 2023 10:00 AM",Customer,Mens Haircut,Services,,1,30,0,10,0,40,0,0,0,0,0,40,0,0,0,0,---,30,0,0,0
"Jun 9, 2023 7:23 PM",Service Provider,"Jun 9, 2023 5:00 PM",Customer,Haircut and Highlights,Services,,1,175,0,35,0,210,0,0,0,0,0,210,0,0,0,0,---,175,0,0,0
"Jun 9, 2023 5:07 PM",Service Provider,"Jun 9, 2023 4:15 PM",Customer,Womens Haircut,Services,,1,60,0,12,0,72,0,0,0,0,0,72,0,0,0,0,---,60,0,0,0
"Jun 9, 2023 3:44 PM",Service Provider,"Jun 9, 2023 3:00 PM",Customer,Hair Color (Roots),Services,,1,50,0,7.5,0,57.5,0,0,0,0,0,57.5,0,0,0,0,---,75,0,0,0
"Jun 9, 2023 2:44 PM",Service Provider,"Jun 9, 2023 1:30 PM",Customer,Womens Haircut,Services,,1,60,0,12,0,72,0,0,0,0,0,72,0,0,0,0,---,60,0,0,0
"Jun 9, 2023 2:44 PM",Service Provider,"Jun 9, 2023 2:30 PM",Customer,Glaze / Gloss / Toner,Services,,1,45,0,9,0,54,0,0,0,0,0,54,0,0,0,0,---,45,0,0,0
"Jun 9, 2023 1:13 PM",Service Provider,"Jun 9, 2023 12:45 PM",Customer,Mens Haircut,Services,,1,30,0,0,0,30,0,0,0,0,0,30,0,0,0,0,---,30,0,0,0
"Jun 9, 2023 1:13 PM",Service Provider,--,Customer,Pure Volume Shampoo,In-House Products,,1,28,1.68,0,0,29.68,0,0,0,0,0,29.68,0,0,0,0,---,28,0,0,0
"Jun 9, 2023 1:13 PM",Service Provider,--,Customer,Invisidry Shampoo,In-House Products,,1,30,1.8,0,0,31.8,0,0,0,0,0,31.8,0,0,0,0,---,30,0,0,0
"Jun 9, 2023 11:37 AM",Service Provider,"Jun 9, 2023 10:45 AM",Customer,Root Color and a Blowout,Services,,1,90,0,20,0,110,0,0,0,0,0,110,0,0,0,0,---,90,0,0,0
"Jun 8, 2023 6:32 PM",Service Provider,"Jun 8, 2023 5:30 PM",Customer,Haircut and Root Color,Services,,1,125,0,0,0,125,0,0,0,0,0,125,0,0,0,0,---,125,0,0,0
"Jun 8, 2023 4:46 PM",Service Provider,"Jun 8, 2023 4:30 PM",Customer,Airbrush Spray Tanning,Services,,1,45,0,9,0,54,0,0,0,0,0,54,0,0,0,0,---,450,0,0,0
"Jun 7, 2023 6:01 PM",Service Provider,"Jun 7, 2023 4:00 PM",Customer,Hair Color (All Over),Services,,1,100,0,25,0,125,0,0,0,0,0,125,0,0,0,0,---,100,0,0,0
"Jun 7, 2023 6:01 PM",Service Provider,"Jun 7, 2023 5:40 PM",Customer,Womens Haircut,Services,,1,60,0,15,0,75,0,0,0,0,0,75,0,0,0,0,---,60,0,0,0
"Jun 7, 2023 3:57 PM",Service Provider,"Jun 7, 2023 2:00 PM",Customer,Haircut and Root Color,Services,,1,125,0,25,0,150,0,0,0,0,0,150,0,0,0,0,---,125,0,0,0
"Jun 7, 2023 3:57 PM",Service Provider,--,Customer,Head and Hair Heal Conditioner,In-House Products,,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,0,2000,0,0
"Jun 7, 2023 3:57 PM",Service Provider,--,Customer,Quick Dry Heat Spray,In-House Products,,1,28,1.68,0,0,29.68,0,0,0,0,0,29.68,0,0,0,0,---,28,0,0,0
"Jun 7, 2023 1:16 PM",Service Provider,--,Customer,Styling Mousse,In-House Products,,1,28,1.68,0,0,29.68,29.68,0,0,0,0,0,0,0,0,0,---,30,0,0,0
"Jun 7, 2023 1:16 PM",Service Provider,"Jun 7, 2023 12:00 PM",Customer,Haircut and Root Color,Services,,1,125,0,25,0,150,120.32,0,0,0,0,29.68,0,0,0,0,---,125,0,0,0
"Jun 1, 2023 3:42 PM",Service Provider,"Jun 1, 2023 2:00 PM",Customer,"Haircut, Root Color, and Highlights",Services,,1,185,0,46.25,0,231.25,0,0,0,0,0,231.25,0,0,0,0,---,195,0,0,0
"May 31, 2023 5:29 PM",Service Provider,"May 31, 2023 3:00 PM",Customer,Haircut and Root Color,Services,,1,125,0,25,0,150,0,0,0,0,0,150,0,0,0,0,---,125,0,0,0
"May 31, 2023 5:29 PM",Service Provider,--,Customer,Structure Repair Conditioner Travel Size,In-House Products,,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,0,1000,0,0
"May 31, 2023 5:29 PM",Service Provider,--,Customer,Structure Repair Shampoo Travel Size,In-House Products,,1,10,0.6,0,0,10.6,0,0,0,0,0,10.6,0,0,0,0,---,14,0,0,0
"May 31, 2023 4:37 PM",Service Provider,"May 31, 2023 11:30 AM",Customer,Baylayage,Services,,1,250,0,33.02,0,283.02,283.02,0,0,0,0,0,0,0,0,0,---,195,0,0,0
"May 31, 2023 4:37 PM",Service Provider,"May 31, 2023 3:00 PM",Customer,Extra Bowl of Color,Services,,1,15,0,1.98,0,16.98,16.98,0,0,0,0,0,0,0,0,0,---,0,0,0,0
"May 31, 2023 11:11 AM",Service Provider,"May 31, 2023 10:00 AM",Customer,Root Color and a Blowout,Services,,1,90,0,0,0,90,0,0,0,0,0,90,0,0,0,0,---,90,0,0,0
"May 30, 2023 8:21 PM",Service Provider,"May 30, 2023 2:00 PM",Customer,Root Color and a Blowout,Services,,1,90,0,0,0,90,0,0,0,0,0,90,0,0,0,0,---,90,0,0,0
"May 30, 2023 8:16 PM",Service Provider,"May 30, 2023 4:30 PM",Customer,Womens Haircut,Services,,1,55,0,0,0,55,0,0,0,0,0,55,0,0,0,0,---,60,0,0,0
"May 30, 2023 8:13 PM",Service Provider,--,Customer,32,Invoices,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,Void,0,0,0,0
"May 30, 2023 8:11 PM",Service Provider,--,Customer,31,Invoices,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,Void,0,0,0,0
"May 30, 2023 1:11 PM",Service Provider,--,Customer,REFUND,Refund,,1,-239,0,0,0,-239,0,0,0,0,0,-239,0,0,0,0,---,0,0,0,0
"May 30, 2023 12:48 PM",Service Provider,"May 30, 2023 12:00 PM",Customer,Womens Haircut,Services,,1,60,0,12,0,72,0,0,0,0,0,72,0,0,0,0,---,60,0,0,0
"May 30, 2023 11:55 AM",Service Provider,"May 30, 2023 11:00 AM",Customer,Mens Haircut,Services,,1,30,0,0,0,30,0,0,0,0,0,30,0,0,0,0,---,30,0,0,0
"May 30, 2023 10:50 AM",Service Provider,"May 30, 2023 10:00 AM",Customer,Hairdreams Consultation (Refunded),Services,,1,239,0,0,0,239,0,0,0,0,0,239,0,0,0,0,---,0,0,0,0
"May 27, 2023 12:42 PM",Service Provider,"May 27, 2023 11:30 AM",Customer,Root Color and a Blowout,Services,,1,90,0,18,0,108,0,0,0,0,0,108,0,0,0,0,---,90,0,0,0
"May 27, 2023 11:08 AM",Service Provider,"May 27, 2023 10:00 AM",Customer,Root Color and a Blowout,Services,,1,90,0,18,0,108,0,0,0,0,0,108,0,0,0,0,---,90,0,0,0
"May 27, 2023 11:08 AM",Service Provider,--,Customer,Dry Shampoo,In-House Products,,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,0,2000,0,0
"May 26, 2023 5:10 PM",Service Provider,"May 26, 2023 4:00 PM",Customer,Glaze / Gloss / Toner,Services,,1,45,0,0,0,45,0,0,0,0,0,45,0,0,0,0,---,45,0,0,0
"May 26, 2023 5:10 PM",Service Provider,"May 26, 2023 5:00 PM",Customer,Womens Haircut,Services,,1,60,0,0,0,60,0,0,0,0,0,60,0,0,0,0,---,60,0,0,0
"May 26, 2023 3:35 PM",Service Provider,"May 26, 2023 2:00 PM",Customer,"Haircut, Root Color, and Highlights",Services,,1,175,0,35,0,210,0,0,0,0,0,210,0,0,0,0,---,195,0,0,0
"May 26, 2023 3:35 PM",Service Provider,--,Customer,Pure Volume Conditioner,In-House Products,,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,0,1000,0,0
"May 26, 2023 3:35 PM",Service Provider,--,Customer,Pure Volume Shampoo,In-House Products,,1,28,1.68,0,0,29.68,0,0,0,0,0,29.68,0,0,0,0,---,28,0,0,0
"May 26, 2023 3:35 PM",Service Provider,--,Customer,Curlicue Cream,In-House Products,,1,28,1.68,0,0,29.68,0,0,0,0,0,29.68,0,0,0,0,---,33,0,0,0
"May 26, 2023 1:55 PM",Service Provider,"May 26, 2023 11:00 AM",Customer,Keratin Treatment,Services,NGOESEJWECJBQZYB,1,250,0,0,0,250,0,0,100,0,0,150,0,0,0,0,---,250,0,0,0
"May 26, 2023 1:55 PM",Service Provider,"May 26, 2023 10:00 AM",Customer,Hair Color (All Over),Services,NGOESEJWECJBQZYB,1,50,0,0,0,50,0,0,50,0,0,0,0,0,0,0,---,100,0,0,0
"May 26, 2023 7:03 AM",Service Provider,--,Customer,OCDSHFORIOTKTTZT,Gift Cards,,1,125,0,0,0,125,0,0,0,0,0,125,0,0,0,0,---,0,0,0,0
"May 25, 2023 4:50 PM",Service Provider,"May 25, 2023 3:15 PM",Customer,Hair Color (All Over),Services,,1,100,0,20,0,120,0,0,0,0,0,120,0,0,0,0,---,100,0,0,0
"May 25, 2023 4:50 PM",Service Provider,"May 25, 2023 4:55 PM",Customer,Womens Haircut,Services,,1,60,0,12,0,72,0,0,0,0,0,72,0,0,0,0,---,60,0,0,0
"May 25, 2023 2:55 PM",Service Provider,"May 25, 2023 2:15 PM",Customer,Womens Haircut,Services,,1,60,0,18,0,78,0,0,0,0,0,78,0,0,0,0,---,60,0,0,0
"May 25, 2023 1:45 PM",Service Provider,"May 25, 2023 2:15 PM",Customer,Hair Color (All Over),Services,,1,95,0,19,0,114,0,0,0,0,0,114,0,0,0,0,---,100,0,0,0
"May 25, 2023 1:38 PM",Service Provider,--,Customer,NGOESEJWECJBQZYB,Gift Cards,,1,150,0,0,0,150,0,0,0,0,0,150,0,0,0,0,---,0,0,0,0
"May 25, 2023 11:39 AM",Service Provider,"May 25, 2023 10:00 AM",Customer,"Haircut, Root Color, and Highlights",Services,UCLKQFRVUUWTZXZH,1,185,0,37,0,222,0,0,125,0,0,97,0,0,0,0,---,195,0,0,0
"May 24, 2023 8:52 PM",Service Provider,--,Customer,UCLKQFRVUUWTZXZH,Gift Cards,,1,125,0,0,0,125,0,0,0,0,0,125,0,0,0,0,---,0,0,0,0
"May 24, 2023 5:11 PM",Service Provider,"May 24, 2023 5:00 PM",Customer,Kids Haircut,Services,,1,25,0,5,0,30,0,0,0,0,0,30,0,0,0,0,---,25,0,0,0
"May 24, 2023 4:37 PM",Service Provider,"May 24, 2023 3:30 PM",Customer,Hair Color (Roots),Services,,1,75,0,25,0,100,0,0,0,0,0,100,0,0,0,0,---,75,0,0,0
"May 24, 2023 3:38 PM",Service Provider,"May 24, 2023 1:15 PM",Customer,Keratin Treatment,Services,,1,250,0,0,0,250,0,0,0,0,0,250,0,0,0,0,---,250,0,0,0
"May 24, 2023 1:16 PM",Service Provider,"May 24, 2023 12:00 PM",Customer,Hair Color (Roots),Services,,1,90,0,18,0,108,0,0,0,0,0,108,0,0,0,0,---,75,0,0,0
"May 24, 2023 12:05 PM",Service Provider,"May 24, 2023 10:00 AM",Customer,Haircut and Highlights,Services,,1,175,0,35,0,210,0,0,0,0,0,210,0,0,0,0,---,175,0,0,0
"May 23, 2023 6:19 PM",Service Provider,"May 23, 2023 5:15 PM",Customer,Root Color and a Blowout,Services,,1,90,0,22.5,0,112.5,0,0,0,0,0,112.5,0,0,0,0,---,90,0,0,0
"May 23, 2023 1:29 PM",Service Provider,"May 23, 2023 12:00 PM",Customer,Haircut and Root Color,Services,,1,125,0,0,0,125,0,0,0,0,0,125,0,0,0,0,---,125,0,0,0
"May 23, 2023 1:29 PM",Service Provider,"May 23, 2023 1:45 PM",Customer,Brow Tint,Services,,1,15,0,0,0,15,0,0,0,0,0,15,0,0,0,0,---,15,0,0,0
"May 20, 2023 3:25 PM",Service Provider,"May 20, 2023 2:00 PM",Customer,Womens Haircut,Services,,1,60,0,12,0,72,0,0,0,0,0,72,0,0,0,0,---,60,0,0,0
"May 20, 2023 1:53 PM",Service Provider,"May 20, 2023 12:30 PM",Customer,Root Color and a Blowout,Services,,1,90,0,18,0,108,0,0,0,0,0,108,0,0,0,0,---,90,0,0,0
"May 20, 2023 1:53 PM",Service Provider,"May 20, 2023 2:00 PM",Customer,Bang / Neck Trim,Services,,1,15,0,3,0,18,0,0,0,0,0,18,0,0,0,0,---,15,0,0,0
"May 20, 2023 12:42 PM",Service Provider,"May 20, 2023 10:00 AM",Customer,Keratin Treatment,Services,,1,250,0,75,0,325,0,0,0,0,0,325,0,0,0,0,---,250,0,0,0
"May 19, 2023 2:56 PM",Service Provider,"May 19, 2023 1:30 PM",Customer,Luxury Blowout,Services,,1,45,0,6.75,0,51.75,0,0,0,0,0,51.75,0,0,0,0,---,45,0,0,0
"May 19, 2023 12:29 PM",Service Provider,"May 19, 2023 10:00 AM",Customer,Partial Highlights,Services,,1,125,0,18.75,0,143.75,0,0,0,0,0,143.75,0,0,0,0,---,125,0,0,0
"May 18, 2023 6:15 PM",Service Provider,"May 18, 2023 2:15 PM",Customer,Baylayage,Services,,1,195,0,39,0,234,0,0,0,0,0,234,0,0,0,0,---,195,0,0,0
"May 18, 2023 6:15 PM",Service Provider,"May 18, 2023 5:50 PM",Customer,Womens Haircut,Services,,1,60,0,12,0,72,0,0,0,0,0,72,0,0,0,0,---,60,0,0,0
"May 18, 2023 6:15 PM",Service Provider,"May 18, 2023 5:30 PM",Customer,Shine Glaze,Service Add-on,,1,20,0,4,0,24,0,0,0,0,0,24,0,0,0,0,---,200,0,0,0
"May 18, 2023 11:11 AM",Service Provider,"May 18, 2023 10:00 AM",Customer,Womens Haircut,Services,,1,60,0,12,0,72,0,0,0,0,0,72,0,0,0,0,---,60,0,0,0
"May 18, 2023 11:11 AM",Service Provider,--,Customer,Styling Cream,In-House Products,,1,28,1.68,0,0,29.68,0,0,0,0,0,29.68,0,0,0,0,---,33,0,0,0
"May 17, 2023 5:44 PM",Service Provider,"May 17, 2023 4:15 PM",Customer,Root Color and a Blowout,Services,,1,90,0,18,0,108,0,0,0,0,0,108,0,0,0,0,---,90,0,0,0
"May 17, 2023 3:34 PM",Service Provider,"May 17, 2023 3:00 PM",Customer,Womens Haircut,Services,,1,60,0,9,0,69,0,0,0,0,0,69,0,0,0,0,---,60,0,0,0
"May 17, 2023 3:32 PM",Service Provider,"May 17, 2023 2:00 PM",Customer,Womens Haircut,Services,,1,60,0,0,0,60,60,0,0,0,0,0,0,0,0,0,---,60,0,0,0
"May 17, 2023 1:26 PM",Service Provider,"May 17, 2023 1:00 PM",Customer,Mens Haircut,Services,,1,30,0,4.5,0,34.5,0,0,0,0,0,34.5,0,0,0,0,---,30,0,0,0
"May 17, 2023 12:21 PM",Service Provider,"May 17, 2023 11:00 AM",Customer,Haircut and Root Color,Services,,1,125,0,25,0,150,0,0,0,0,0,150,0,0,0,0,---,125,0,0,0
"May 17, 2023 10:55 AM",Service Provider,"May 17, 2023 10:00 AM",Customer,Womens Haircut,Services,,1,60,0,15,0,75,0,0,0,0,0,75,0,0,0,0,---,60,0,0,0
"May 11, 2023 5:20 PM",Service Provider,"May 11, 2023 4:00 PM",Customer,Hair Color (Roots),Services,,1,65,0,9.75,0,74.75,0,0,0,0,0,74.75,0,0,0,0,---,75,0,0,0
"May 11, 2023 4:10 PM",Service Provider,"May 11, 2023 1:30 PM",Customer,Haircut and Highlights,Services,,1,175,0,35,0,210,0,0,0,0,0,210,0,0,0,0,---,175,0,0,0
"May 11, 2023 4:10 PM",Service Provider,"May 11, 2023 4:00 PM",Customer,Toner,Services,,1,25,0,5,0,30,0,0,0,0,0,30,0,0,0,0,---,0,0,0,0
"May 11, 2023 1:34 PM",Service Provider,"May 11, 2023 11:30 AM",Customer,Partial Highlights,Services,,1,125,0,0,0,125,0,0,0,0,0,125,0,0,0,0,---,125,0,0,0
"May 11, 2023 1:34 PM",Service Provider,"May 11, 2023 1:30 PM",Customer,Toner,Services,,1,25,0,0,0,25,0,0,0,0,0,25,0,0,0,0,---,0,0,0,0
"May 11, 2023 11:23 AM",Service Provider,"May 11, 2023 10:00 AM",Customer,Haircut and Root Color,Services,,1,125,0,0,0,125,0,0,0,0,0,125,0,0,0,0,---,125,0,0,0
"May 10, 2023 6:24 PM",Service Provider,"May 10, 2023 5:00 PM",Customer,Haircut and Root Color,Services,,1,125,0,10,0,135,0,0,0,0,0,135,0,0,0,0,---,125,0,0,0
"May 10, 2023 4:11 PM",Service Provider,"May 10, 2023 3:00 PM",Customer,Root Color and a Blowout,Services,,1,90,0,18,0,108,0,0,0,0,0,108,0,0,0,0,---,90,0,0,0
"May 10, 2023 1:03 PM",Service Provider,"May 10, 2023 11:30 AM",Customer,Haircut and Root Color,Services,,1,125,0,25,0,150,0,0,0,0,0,150,0,0,0,0,---,125,0,0,0
"May 10, 2023 1:03 PM",Service Provider,"May 10, 2023 1:30 PM",Customer,Toner,Services,,1,25,0,5,0,30,0,0,0,0,0,30,0,0,0,0,---,0,0,0,0
"May 10, 2023 1:03 PM",Service Provider,--,Customer,Pomegranate and Mango Lip Balm,In-House Products,,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,0,1000,0,0
"May 10, 2023 11:28 AM",Service Provider,"May 10, 2023 10:00 AM",Customer,Haircut and Root Color,Services,,1,125,0,0,20,105,105,0,0,0,0,0,0,0,0,0,---,125,0,0,0
"May 9, 2023 5:53 PM",Service Provider,"May 9, 2023 4:45 PM",Customer,Junior Haircut,Services,,1,35,0,7,0,42,0,0,0,0,0,42,0,0,0,0,---,35,0,0,0
"May 9, 2023 4:15 PM",Service Provider,"May 9, 2023 3:15 PM",Customer,Root Color and a Blowout,Services,,1,90,0,13.5,0,103.5,0,0,0,0,0,103.5,0,0,0,0,---,90,0,0,0
"May 9, 2023 2:46 PM",Service Provider,"May 9, 2023 12:00 PM",Customer,Body Wave (Perm),Services,,1,135,0,9.75,15,129.75,0,0,0,0,0,129.75,0,0,0,0,---,130,0,0,0
